"TSS.MN"	"TSS.sd"	"speci.MN"	"speci.sd"	"sensi.MN"	"sensi.sd"	"model"
0	0	1	0	0	0	"model674"
0.8525	0.0281365716935569	0.8525	0.0281365716935569	1	0	"model675"
0	0	1	0	0	0	"model676"
0.37625	0.00922330984215778	0.98875	0.00922330984215778	0.3875	0	"model677"
0.2825	0.00874007373475125	0.995	0.00874007373475126	0.2875	0	"model678"
0.53875	0.00922330984215777	0.97625	0.00922330984215777	0.5625	0	"model679"
0	0	1	0	0	0	"model680"
0.85	0.0263523138347365	0.85	0.0263523138347365	1	0	"model681"
0	0	1	0	0	0	"model682"
0.1325	0.00645497224367903	0.995	0.00645497224367901	0.1375	0	"model683"
0.65625	0.0147313912747198	0.98125	0.0147313912747197	0.675	0	"model684"
0	0	1	0	0	0	"model685"
0	0	1	0	0	0	"model686"
0.175	0	1	0	0.175	0	"model687"
0	0	1	0	0	0	"model688"
0.86125	0.0575694025599633	0.87375	0.0575694025599633	0.9875	0	"model689"
0	0	1	0	0	0	"model690"
0.03625	0.00395284707521047	0.99875	0.00395284707521046	0.0375	0	"model691"
0	0	1	0	0	0	"model692"
0.0475	0.0052704627669473	0.9975	0.00527046276694728	0.05	0	"model693"
0	0	1	0	0	0	"model694"
0.4725	0.0141911553049387	0.985	0.0141911553049387	0.4875	0	"model695"
0	0	1	0	0	0	"model696"
0.595	0.0158113883008419	0.9825	0.0158113883008419	0.6125	0	"model697"
0.72375	0.0190485490844374	0.96125	0.0190485490844374	0.7625	0	"model698"
0	0	1	0	0	0	"model699"
0.2	0	1	0	0.2	0	"model700"
0.87875	0.0288975681406662	0.89125	0.0288975681406662	0.9875	0	"model701"
0.24125	0.00843685697138191	0.99125	0.0084368569713819	0.25	0	"model702"
0.85625	0.0383016173142713	0.85625	0.0383016173142713	1	0	"model703"
0.60125	0.00922330984215779	0.98875	0.00922330984215778	0.6125	0	"model704"
0.8425	0.0349602949390051	0.93	0.0349602949390051	0.9125	0	"model705"
0.865	0.0193649167310371	0.94	0.0193649167310371	0.925	0	"model706"
0.88875	0.022399466759526	0.95125	0.022399466759526	0.9375	0	"model707"
0	0	1	0	0	0	"model708"
0	0	1	0	0	0	"model709"
0	0	1	0	0	0	"model710"
0.1225	0.0052704627669473	0.9975	0.00527046276694728	0.125	0	"model711"
0.89625	0.0228597778739087	0.92125	0.0228597778739087	0.975	0	"model712"
0	0	1	0	0	0	"model713"
0.695	0.0258198889747161	0.945	0.0258198889747161	0.75	0	"model714"
0.68875	0.0199391435233423	0.97625	0.0199391435233423	0.7125	0	"model715"
-0.00125	0.00395284707521047	0.99875	0.00395284707521046	0	0	"model716"
0	0	1	0	0	0	"model717"
0	0	1	0	0	0	"model718"
0.02375	0.00395284707521047	0.99875	0.00395284707521046	0.025	0	"model719"
0.38	0.00874007373475127	0.9925	0.00874007373475126	0.3875	0	"model720"
0.34125	0.010290907529357	0.99125	0.0102909075293571	0.35	0	"model721"
0.175	0.0102062072615966	0.9875	0.0102062072615966	0.1875	0	"model722"
0.83875	0.0231615701828121	0.92625	0.0231615701828122	0.9125	0	"model723"
0	0	1	0	0	0	"model724"
0.58625	0.00922330984215779	0.98625	0.00922330984215779	0.6	0	"model725"
0.3775	0.0098601329718327	0.99	0.0098601329718327	0.3875	0	"model726"
0	0	1	0	0	0	"model727"
0	0	1	0	0	0	"model728"
0	0	1	0	0	0	"model729"
0.89375	0.0230111687858068	0.89375	0.0230111687858068	1	0	"model730"
0.81375	0.0392861652210772	0.81375	0.0392861652210772	1	0	"model731"
0	0	1	0	0	0	"model732"
0.1475	0.00527046276694729	0.9975	0.00527046276694728	0.15	0	"model733"
0.38625	0.0109449379471364	0.98625	0.0109449379471364	0.4	0	"model734"
0.9025	0.0248607231502938	0.915	0.0248607231502938	0.9875	0	"model735"
0.67	0.0271313676601662	0.9575	0.0271313676601662	0.7125	0	"model736"
0	0	1	0	0	0	"model737"
0	0	1	0	0	0	"model738"
0	0	1	0	0	0	"model739"
0	0	1	0	0	0	"model740"
0.0375	0	1	0	0.0375	0	"model741"
0	0	1	0	0	0	"model742"
0	0	1	0	0	0	"model743"
0	0	1	0	0	0	"model744"
0	0	1	0	0	0	"model745"
0.84375	0.0313193674549436	0.84375	0.0313193674549436	1	0	"model746"
0.6025	0.0129099444873581	0.9775	0.0129099444873581	0.625	0	"model747"
-0.0025	0.0052704627669473	0.9975	0.00527046276694728	0	0	"model748"
0	0	1	0	0	0	"model749"
0	0	1	0	0	0	"model750"
0	0	1	0	0	0	"model751"
0.88625	0.0238993839995	0.92375	0.0238993839995	0.9625	0	"model752"
0	0	1	0	0	0	"model753"
0.4725	0.0141911553049387	0.985	0.0141911553049387	0.4875	0	"model754"
0.79375	0.0214492294603896	0.94375	0.0214492294603896	0.85	0	"model755"
0	0	1	0	0	0	"model756"
0.68875	0.0259874435491878	0.95125	0.0259874435491878	0.7375	0	"model757"
0	0	1	0	0	0	"model758"
0	0	1	0	0	0	"model759"
0	0	1	0	0	0	"model760"
0	0	1	0	0	0	"model761"
0	0	1	0	0	0	"model762"
0.34625	0.00603807364424558	0.99625	0.00603807364424558	0.35	0	"model763"
0.63125	0.013501543121683	0.98125	0.013501543121683	0.65	0	"model764"
0.03625	0.00395284707521047	0.99875	0.00395284707521046	0.0375	0	"model765"
0.31375	0.00709557765246934	0.98875	0.00709557765246933	0.325	0	"model766"
0.89625	0.0228597778739087	0.90875	0.0228597778739087	0.9875	0	"model767"
0	0	1	0	0	0	"model768"
0	0	1	0	0	0	"model769"
0.025	0	1	0	0.025	0	"model770"
0	0	1	0	0	0	"model771"
0.87125	0.0306469592473888	0.88375	0.0306469592473888	0.9875	0	"model772"
0	0	1	0	0	0	"model773"
0	0	1	0	0	0	"model774"
0	0	1	0	0	0	"model775"
0.28875	0.00922330984215776	0.98875	0.00922330984215778	0.3	0	"model776"
0.77625	0.0190485490844374	0.95125	0.0190485490844374	0.825	0	"model777"
0.17	0.00645497224367902	0.995	0.00645497224367901	0.175	0	"model778"
0.385	0.0098601329718327	0.985	0.00986013297183271	0.4	0	"model779"
0	0	1	0	0	0	"model780"
0	0	1	0	0	0	"model781"
0.34375	0.013501543121683	0.98125	0.013501543121683	0.3625	0	"model782"
0	0	1	0	0	0	"model783"
0.5325	0.0120761472884912	0.9825	0.0120761472884912	0.55	0	"model784"
0.30375	0.00843685697138192	0.99125	0.0084368569713819	0.3125	0	"model785"
0.13625	0.00395284707521048	0.99875	0.00395284707521046	0.1375	0	"model786"
0	0	1	0	0	0	"model787"
0.615	0.0164570147151096	0.9775	0.0164570147151096	0.6375	0	"model788"
0.84875	0.0405902629265252	0.84875	0.0405902629265252	1	0	"model789"
0.8725	0.0262202212042538	0.935	0.0262202212042538	0.9375	0	"model790"
0.87875	0.0358672320277622	0.87875	0.0358672320277622	1	0	"model791"
0	0	1	0	0	0	"model792"
0	0	1	0	0	0	"model793"
0.885	0.0310689198038454	0.9225	0.0310689198038454	0.9625	0	"model794"
0	0	1	0	0	0	"model795"
0.89	0.0255495161945932	0.9025	0.0255495161945931	0.9875	0	"model796"
0.64125	0.0186804264762166	0.96625	0.0186804264762166	0.675	0	"model797"
0.44875	0.0149652374967233	0.98625	0.0149652374967233	0.4625	0	"model798"
0	0	1	0	0	0	"model799"
0.88375	0.0338757943736297	0.90875	0.0338757943736297	0.975	0	"model800"
0.84125	0.0257188322700183	0.92875	0.0257188322700183	0.9125	0	"model801"
0	0	1	0	0	0	"model802"
-0.00125	0.00395284707521047	0.99875	0.00395284707521046	0	0	"model803"
0	0	1	0	0	0	"model804"
0	0	1	0	0	0	"model805"
0.70875	0.0195877654559053	0.97125	0.0195877654559053	0.7375	0	"model806"
0.06125	0.00395284707521047	0.99875	0.00395284707521046	0.0625	0	"model807"
0.61875	0.0147313912747197	0.98125	0.0147313912747198	0.6375	0	"model808"
0.01	0.0052704627669473	0.9975	0.00527046276694728	0.0125	0	"model809"
0.38875	0.00922330984215778	0.98875	0.00922330984215778	0.4	0	"model810"
0.81	0.0255495161945931	0.935	0.0255495161945931	0.875	0	"model811"
0.885	0.0310689198038454	0.885	0.0310689198038454	1	0	"model812"
0	0	1	0	0	0	"model813"
0.415	0.0114867072934085	0.99	0.0114867072934085	0.425	0	"model814"
0.25625	0.00658807845868413	0.99375	0.0065880784586841	0.2625	0	"model815"
0	0	1	0	0	0	"model816"
0.0125	0	1	0	0.0125	0	"model817"
0	0	1	0	0	0	"model818"
0.6575	0.0222048543241237	0.97	0.0222048543241237	0.6875	0	"model819"
0.3875	0.00833333333333334	0.9875	0.00833333333333334	0.4	0	"model820"
0.045	0.00645497224367903	0.995	0.00645497224367901	0.05	0	"model821"
0	0	1	0	0	0	"model822"
0.17125	0.00603807364424559	0.99625	0.00603807364424558	0.175	0	"model823"
0	0	1	0	0	0	"model824"
0.32875	0.00843685697138192	0.99125	0.0084368569713819	0.3375	0	"model825"
0	0	1	0	0	0	"model826"
0.0875	0	1	0	0.0875	0	"model827"
0.1325	0.00874007373475127	0.995	0.00874007373475126	0.1375	0	"model828"
0	0	1	0	0	0	"model829"
0.095	0.00645497224367903	0.995	0.00645497224367901	0.1	0	"model830"
0	0	1	0	0	0	"model831"
0.8325	0.0251385052149973	0.9325	0.0251385052149972	0.9	0	"model832"
0.56	0.0153659074288215	0.985	0.0153659074288215	0.575	0	"model833"
0.885	0.0310689198038454	0.8975	0.0310689198038454	0.9875	0	"model834"
0	0	1	0	0	0	"model835"
0.8	0.0276385399196283	0.9375	0.0276385399196283	0.8625	0	"model836"
0.4425	0.0134370962471643	0.98	0.0134370962471643	0.4625	0	"model837"
0	0	1	0	0	0	"model838"
0	0	1	0	0	0	"model839"
0	0	1	0	0	0	"model840"
0.635	0.0141911553049387	0.985	0.0141911553049387	0.65	0	"model841"
0	0	1	0	0	0	"model842"
-0.00125	0.00395284707521047	0.99875	0.00395284707521046	0	0	"model843"
0.8875	0.0475073093791307	0.9125	0.0475073093791308	0.975	0	"model844"
0.64375	0.0147313912747197	0.98125	0.0147313912747198	0.6625	0	"model845"
0.85375	0.0263852336649793	0.91625	0.0263852336649793	0.9375	0	"model846"
0	0	1	0	0	0	"model847"
0	0	1	0	0	0	"model848"
0	0	1	0	0	0	"model849"
0.09875	0.00395284707521048	0.99875	0.00395284707521046	0.1	0	"model850"
0.29	0.00986013297183268	0.99	0.0098601329718327	0.3	0	"model851"
0.395	0.00645497224367903	0.995	0.00645497224367901	0.4	0	"model852"
0	0	1	0	0	0	"model853"
0	0	1	0	0	0	"model854"
0.68125	0.0158661939705498	0.98125	0.0158661939705498	0.7	0	"model855"
0.4525	0.0129099444873581	0.99	0.0129099444873581	0.4625	0	"model856"
0.02375	0.00395284707521047	0.99875	0.00395284707521046	0.025	0	"model857"
0	0	1	0	0	0	"model858"
0.87	0.0251385052149973	0.87	0.0251385052149973	1	0	"model859"
0.075	0	1	0	0.075	0	"model860"
0	0	1	0	0	0	"model861"
0.8675	0.0312916389258643	0.93	0.0312916389258643	0.9375	0	"model862"
0	0	1	0	0	0	"model863"
0.04875	0.00395284707521048	0.99875	0.00395284707521046	0.05	0	"model864"
0.0225	0.0052704627669473	0.9975	0.00527046276694728	0.025	0	"model865"
0.635	0.0193649167310371	0.9725	0.0193649167310371	0.6625	0	"model866"
0	0	1	0	0	0	"model867"
0	0	1	0	0	0	"model868"
0	0	1	0	0	0	"model869"
0	0	1	0	0	0	"model870"
0	0	1	0	0	0	"model871"
0.815	0.0141911553049387	0.9525	0.0141911553049387	0.8625	0	"model872"
0	0	1	0	0	0	"model873"
0	0	1	0	0	0	"model874"
0.0475	0.0052704627669473	0.9975	0.00527046276694728	0.05	0	"model875"
0	0	1	0	0	0	"model876"
0.88875	0.0285348227804399	0.90125	0.0285348227804399	0.9875	0	"model877"
0.1325	0.00645497224367903	0.995	0.00645497224367901	0.1375	0	"model878"
0	0	1	0	0	0	"model879"
0	0	1	0	0	0	"model880"
0.8975	0.0281365716935569	0.8975	0.0281365716935569	1	0	"model881"
0.55125	0.00922330984215778	0.98875	0.00922330984215778	0.5625	0	"model882"
0.8275	0.0567646212197547	0.8275	0.0567646212197547	1	0	"model883"
0.90625	0.024473625259314	0.93125	0.024473625259314	0.975	0	"model884"
