"X","PC1","PC2","presence","glm_pred_inv","bart_pred_inv","fne_pred_inv","inv_range","lon","lat","mess","analog"
1589,-2.55218553543091,-2.29639554023743,0,0.00169835786800832,0.00144177896436304,0.00114401709288359,0,8.04166666666666,59.2916666666667,9.73046608932568,1
1590,-1.64451038837433,-2.01608180999756,0,0.00272573623806238,0.00284771621227264,0.00296312570571899,0,9.125,48.125,12.5328403230515,1
1591,-1.82437086105347,-0.198718294501305,0,0.00271396012976766,0.00136018346529454,0.00259538064710796,0,20.125,52.875,43.1643475722487,1
1592,0.0712850764393806,-0.790848553180695,0,0.00646822806447744,0.00434007029980421,0.0149682341143489,0,10.625,43.375,35.6913496156466,1
1593,-1.69188928604126,0.0941604152321815,0,0.00310766068287194,0.00104201096110046,0.00298056611791253,0,28.4583333333333,46.2916666666667,44.098472316824,1
1594,-3.00529837608337,-1.9626179933548,0,0.00135836517438293,0.000781112408731133,0.000698442338034511,0,10.9583333333333,62.875,13.1361292205897,1
1595,-1.43348276615143,-0.132096663117409,0,0.00322605180554092,0.00145448499824852,0.00387731473892927,0,16.4583333333333,51.375,45.7526515520093,1
1596,-0.282816499471664,-1.13281798362732,0,0.0056791054084897,0.0055736294016242,0.0109009779989719,0,15.625,44.2083333333333,27.6345236936849,1
1597,-0.877122402191162,-2.36975908279419,0,0.00355521123856306,0.00599656067788601,0.00595446117222309,0,-2.45833333333334,51.9583333333333,9.34124744575265,1
1598,-1.63107872009277,-0.31616872549057,0,0.0030816167127341,0.00162184645887464,0.00316764763556421,0,21.625,42.4583333333333,44.4682300282184,1
1599,-1.84250545501709,-0.490804135799408,0,0.00265509751625359,0.00139678735285997,0.00254189455881715,0,19.7083333333333,53.2916666666667,43.0670429113555,1
1600,-1.31853330135345,-2.40339255332947,0,0.00308908149600029,0.0042164814658463,0.00396252004429698,0,8.29166666666666,46.2083333333333,9.18555998832344,1
1601,-1.85747230052948,-0.814095199108124,0,0.00262147048488259,0.000987462000921369,0.00249153235927224,0,21.875,54.625,35.1269825824657,1
1602,-0.711584985256195,-2.51526403427124,0,0.00386576727032661,0.00702312076464295,0.00680850120261312,0,0.791666666666657,49.7916666666667,8.48496642989199,1
1603,-1.35073471069336,-2.79819130897522,0,0.00311143440194428,0.00586371077224612,0.00373388291336596,0,6.125,47.7083333333333,7.14216210956505,1
