"X","PC1","PC2","presence","glm_pred_inv","bart_pred_inv","fne_pred_inv","inv_range","lon","lat","mess","analog"
2114,-2.43460583686829,1.84953558444977,1,0.00591834913939238,0.0995190814137459,1.49598026837339e-05,1,-8.9586,43.2058,0.0989217528934613,1
2115,-1.75380885601044,-0.797716200351715,1,0.00467531150206923,0.00319951772689819,2.493179351859e-08,1,3.0414,42.2058,0.692452270254229,1
2116,-2.30341076850891,2.8207745552063,1,0.00684391567483544,0.223485171794891,0.000451713480288163,1,-8.79193,41.9558,0.138490454050846,1
2117,-2.10074043273926,-0.19836413860321,1,0.00473020551726222,0.0123762292787433,3.77172995058572e-08,1,2.70807,41.7058,0.237412206944307,1
2120,-2.45052671432495,-0.433497071266174,1,0.00440176529809833,0.0138746621087193,9.09671393767297e-10,1,2.12473,41.4558,0.079137402314769,1
2122,-1.78924190998077,1.69599616527557,1,0.0065382462926209,0.0735904723405838,0.000285971444100142,1,-8.62527,41.1225,0.652883569096844,1
2126,-1.23186945915222,-0.505440592765808,1,0.00544529128819704,0.00303931068629026,2.7559112822928e-06,1,0.791401,40.7058,2.67088732812345,1
2127,-1.53803050518036,0.807303845882416,1,0.00610777968540788,0.019793126732111,6.64614999550395e-05,1,-8.54193,40.5391,1.22662973587892,1
2129,-1.15370690822601,-0.990675508975983,1,0.00515399500727654,0.00169124896638095,5.50335130355961e-07,1,0.374734,40.3725,3.22484914432684,1
2133,-1.38380360603333,0.405365884304047,1,0.00598222250118852,0.00770318554714322,3.81965000997297e-05,1,-8.79193,40.1225,1.87951330497576,1
2138,-0.941876292228699,-1.05612468719482,1,0.00531916879117489,0.00185345474164933,1.5240462971633e-06,1,-0.375266,39.5391,4.5899693342566,1
2139,-0.982544124126434,-0.260436356067657,1,0.00587724661454558,0.00510624563321471,2.99418115901062e-05,1,-8.54193,39.4558,4.3525571273123,1
2142,-1.43562030792236,0.43402287364006,1,0.00600383430719376,0.00851582922041416,3.18843813147396e-05,1,-9.29193,39.3725,1.62231674745276,1
2154,-0.940278947353363,-0.0787172093987465,1,0.00611722469329834,0.00561061315238476,7.25070785847493e-05,1,-8.87527,39.0391,4.5899693342566,1
2161,-0.973496496677399,-1.73754930496216,1,0.00480523146688938,0.00226733786985278,5.29102877067089e-08,1,-0.541933,38.9558,4.3525571273123,1
2177,-0.870724439620972,-1.88819909095764,1,0.00481013162061572,0.00311996042728424,4.98672321214144e-08,1,-0.0419328,38.6225,5.30220595508952,1
2178,-0.975658595561981,0.020636523142457,1,0.0061632520519197,0.00532685499638319,8.56273763929494e-05,1,-9.12527,38.5391,4.3525571273123,1
2182,-0.806070148944855,-0.533276200294495,1,0.00586928008124232,0.00310560129582882,2.78208717645612e-05,1,-8.4586,38.5391,5.75724601839945,1
2193,-0.639080047607422,-1.03267407417297,1,0.0056487531401217,0.00236010691151023,9.77309719019104e-06,1,-8.04193,38.2058,7.47848451874567,1
2194,-0.891330659389496,-0.166168093681335,1,0.00614359462633729,0.00479991128668189,6.85031191096641e-05,1,-8.79193,38.1225,5.14393115045999,1
2197,-0.826991379261017,-1.26450431346893,1,0.0052416417747736,0.00269902148284018,1.22632309285109e-06,1,-7.12527,37.9558,5.55940251261252,1
2199,-0.366054892539978,-1.55317533016205,1,0.00551412254571915,0.00537256523966789,5.19426066603046e-06,1,-5.79193,37.6225,10.6637649619151,1
2201,-0.869218528270721,-0.210408434271812,1,0.00615789601579309,0.00479991128668189,6.5593711042311e-05,1,-8.79193,37.3725,5.30220595508952,1
2206,-0.386340826749802,-1.35873532295227,1,0.00566193088889122,0.00525584490969777,1.04556502265041e-05,1,-6.29193,37.2058,10.4659214561282,1
2223,-0.542162775993347,-0.623008549213409,1,0.00615720264613628,0.00389377260580659,7.93287399574183e-05,1,-8.04193,37.0391,8.60619250173113,1
2229,-1.24271368980408,-2.06365060806274,1,0.00427643628790975,0.00248085474595428,1.47493339763827e-09,1,-3.62527,37.0391,2.61153427638738,1
2232,-0.580063462257385,-1.10749650001526,1,0.00564901018515229,0.00344753940589726,1.00150127764209e-05,1,-4.4586,36.7891,8.15115243842121,1
2238,-0.542623400688171,-0.374352931976318,1,0.00632060738280416,0.00526524614542723,0.000190807768376544,1,-5.9586,36.2891,8.60619250173113,1
1,-4.10968780517578,1.37768578529358,0,0.00456127990037203,0.0787477269768715,1.33393599985321e-11,0,-2.79166666666669,50.7916666666667,-1.49526218748225,0
2,-3.91026616096497,-1.2587206363678,0,0.0029614616651088,0.032794114202261,9.28512553696489e-18,0,17.875,47.0416666666667,0.0197843505786923,1
3,-3.49931788444519,-2.23429679870605,0,0.00279635936021805,0.0153021654114127,5.99330197307693e-19,0,27.7916666666667,45.375,0.0197843505786923,1
4,-4.6290020942688,0.551624536514282,0,0.00389090133830905,0.0533664934337139,9.76558472691349e-16,0,8.875,55.375,-7.89138176417521,0
5,-5.5527982711792,-1.7306661605835,0,0.00247794995084405,0.0187160857021809,5.99728036520374e-28,0,29.9583333333333,61.875,-19.2692909342276,0
6,-4.84662437438965,0.123031564056873,0,0.00362022710032761,0.0309958718717098,6.24467554378689e-18,0,11.0416666666667,50.375,-10.5717203480346,0
7,-4.13287019729614,-1.42591392993927,0,0.0028560203500092,0.0334878116846085,2.4858147425108e-19,0,20.2916666666667,51.4583333333333,-1.78078745645678,0
8,-5.30755805969238,-1.09196722507477,0,0.0028605442494154,0.0334878116846085,3.35518438537737e-24,0,25.5416666666667,56.875,-16.2487968892386,0
9,-3.09527063369751,1.63687670230865,0,0.00500326324254274,0.109796300530434,1.08901680562212e-07,0,-1.29166666666669,44.0416666666667,0.079137402314769,1
10,-4.61743497848511,-1.39420533180237,0,0.00280514871701598,0.0359436273574829,1.27001647907566e-21,0,16.9583333333333,59.5416666666667,-7.74891571372405,0
11,-4.73524141311646,-1.32049381732941,0,0.00283236149698496,0.0334878116846085,5.6487853030723e-22,0,24.625,55.5416666666667,-9.19987529375404,0
12,-3.27419400215149,0.683594346046448,0,0.00421704025939107,0.0518814884126186,4.04055650049528e-10,0,-1.95833333333334,48.7083333333333,0.0593530517360768,1
13,-3.92814445495605,-1.42708802223206,0,0.00288299913518131,0.0334878116846085,2.29412980101963e-18,0,18.2916666666667,52.625,0.0197843505786923,1
14,-4.16597890853882,-1.06898319721222,0,0.00302316760644317,0.0331028625369072,2.3396880140269e-18,0,23.625,47.2916666666667,-2.1885699507691,0
15,-4.28048944473267,0.394839346408844,0,0.00379648921079934,0.0517953857779503,1.15892428507037e-14,0,3.625,50.875,-3.59893569203585,0
