"X","PC1","PC2","presence","glm_pred_inv","bart_pred_inv","fne_pred_inv","inv_range","lon","lat","mess","analog"
2919,-4.85398101806641,-1.43506729602814,0,0.000938179437071085,0.00152981176506728,7.09038860610689e-12,0,27.125,58.7083333333333,-27.1914368064655,0
2920,-4.30606937408447,0.145314544439316,0,0.0017928178422153,0.00802751909941435,9.59299417679915e-10,0,3.04166666666666,44.875,-19.9359501341018,0
2921,-1.63901197910309,-0.775037705898285,0,0.00196060189045966,0.00068061298225075,5.79942661715904e-06,0,5.45833333333331,43.2083333333333,0.137403081754834,1
2922,-6.82235336303711,2.70160984992981,0,0.00468280166387558,0.0323430635035038,1.28285809709514e-13,0,7.125,59.625,-53.2567695513469,0
2923,-6.27858591079712,2.35281658172607,0,0.00417657056823373,0.0342091098427773,1.48871420833224e-12,0,8.04166666666666,46.7083333333333,-46.0561605737387,0
2924,-5.59532403945923,-1.40997803211212,0,0.000930050679016858,0.00152981176506728,1.77890959341537e-13,0,30.875,61.875,-37.0083561408952,0
2925,-1.59978878498077,-0.741341054439545,0,0.00201464095152915,0.00068061298225075,6.81582332617836e-06,0,10.5416666666667,43.0416666666667,0.137403081754834,1
2926,-3.62006282806396,0.855310201644897,0,0.00242157699540257,0.00877079647034407,4.367305095343e-08,0,-1.95833333333334,50.9583333333333,-10.8518005153173,0
2927,-5.26264762878418,-1.22756719589233,0,0.0010095132747665,0.00204980932176113,1.32256044223927e-12,0,23.375,61.4583333333333,-32.6030304093212,0
2928,-6.11052274703979,-2.08268165588379,0,0.000704852165654302,0.000857444829307497,3.45955085427261e-15,0,30.9583333333333,65.9583333333333,-43.8306556804775,0
2929,-4.48189449310303,-1.37947034835815,0,0.000981515506282449,0.00204980932176113,4.4977160884585e-11,0,25.7916666666667,46.625,-22.2642394152618,0
2930,-1.64094662666321,-1.82395374774933,0,0.00130729691591114,0.000163781325682066,1.4592903880839e-06,0,-4.79166666666669,39.125,0.137403081754834,1
2931,-4.16224193572998,1.06299376487732,0,0.00261539360508323,0.0243510883301497,6.17062445584793e-09,0,-2.54166666666669,55.5416666666667,-18.0313765161415,0
2932,-0.898951232433319,-0.488918274641037,0,0.00288039515726268,0.00072004331741482,6.71297675580718e-05,0,20.7083333333333,38.9583333333333,0.372951221905977,1
2933,-4.74335098266602,-0.870804727077484,0,0.00118362531065941,0.00306259584613144,2.92554140635115e-11,0,22.7916666666667,56.4583333333333,-25.7264656633497,0
2934,-4.90814638137817,4.73800182342529,0,0.0110566932708025,0.0842436328530312,1.75086132259139e-08,0,-8.125,52.375,-27.9086985692492,0
2935,-6.81558561325073,-0.414290845394135,0,0.00137428496964276,0.00366813130676746,1.14111717494772e-15,0,16.7083333333333,67.2083333333333,-53.1671505061663,0
2936,-6.32352018356323,-2.13506960868835,0,0.000689521431922913,0.000714477908331901,9.51568353769387e-16,0,28.875,68.875,-46.6511835501031,0
2937,-4.07097721099854,-0.763472557067871,0,0.00125521537847817,0.00320454663597047,7.26017967966897e-10,0,20.2083333333333,50.4583333333333,-16.8228422547895,0
2938,-2.98118329048157,-1.15080523490906,0,0.00108622515108436,0.00274474779143929,3.52960007887759e-08,1,0.458333333333314,42.0416666666667,-2.391710241478,0
2939,-5.45438623428345,3.22515082359314,0,0.00597425177693367,0.0339943021535873,2.79413575610121e-10,0,8.875,47.125,-35.1420472600444,0
2940,-4.16551494598389,0.53094893693924,0,0.00207537109963596,0.00798534322530031,3.004584803179e-09,0,5.45833333333331,45.2916666666667,-18.0747179609467,0
2941,-4.45973873138428,-0.289876580238342,0,0.00150156568270177,0.00698829488828778,2.59364668631079e-10,0,21.4583333333333,55.2916666666667,-21.9708511735041,0
2942,-4.17997312545776,0.529261887073517,0,0.00209929794073105,0.00798534322530031,2.81741430185889e-09,0,2.29166666666666,50.4583333333333,-18.2661742470678,0
2943,-3.83167552947998,-1.02939105033875,0,0.00112989428453147,0.00306259584613144,1.37207145645135e-09,0,22.7083333333333,46.0416666666667,-13.6539916198331,0
2944,-5.01464462280273,-0.990375339984894,0,0.00112018792424351,0.00274474779143929,6.60443401356847e-12,0,24.9583333333333,57.2916666666667,-29.318956189749,0
2945,-3.70040678977966,-0.356186747550964,0,0.00148166483268142,0.00698829488828778,6.25660101505332e-09,0,8.45833333333331,49.375,-11.915721221942,0
2946,-1.95812284946442,0.124740280210972,0,0.00242122425697744,0.00428565731272101,6.51385062155896e-06,0,6.875,43.4583333333333,0.0588870350377858,1
2947,-5.61224508285522,-1.43341445922852,0,0.000921116035897285,0.00152981176506728,1.56563103410542e-13,0,27.5416666666667,62.9583333333333,-37.2324258539421,0
2948,-6.02027130126953,-1.87105774879456,0,0.000766322365961969,0.000806258001830429,8.2838915916217e-15,0,25.0416666666667,65.7083333333333,-42.6355393343659,0
2949,-5.14838361740112,5.0318751335144,0,0.0123894466087222,0.0892699733376503,8.23470625022082e-09,0,-5.125,58.0416666666667,-31.0899378864182,0
2950,-1.84731841087341,-1.07407641410828,0,0.0015951250679791,0.00080597581109032,2.06355548471038e-06,0,22.0416666666667,38.9583333333333,0.0785160467170478,1
2951,-6.30682706832886,-1.9253876209259,0,0.000751197920180857,0.000806258001830429,1.52456888429062e-15,0,28.7916666666667,68.375,-46.4301320786962,0
2952,-4.05973243713379,0.739662885665894,0,0.00230215163901448,0.00849707890301943,6.22680662587527e-09,0,4.79166666666666,52.7916666666667,-16.6739381243415,0
2953,-3.13680028915405,0.0930656716227531,0,0.00177579384762794,0.00802751909941435,1.06180884529294e-07,0,-0.0416666666666856,47.2083333333333,-4.45240209255069,0
2954,-3.53537845611572,0.440405011177063,0,0.00201161415316164,0.00821678154170513,3.57800047368073e-08,0,13.125,45.7083333333333,-9.73040377411539,0
2955,-3.24471569061279,1.58889853954315,0,0.0032206701580435,0.0238402206450701,4.503939692313e-07,0,-0.541666666666686,43.125,-5.88142585144798,0
2956,-3.45322394371033,-1.63609826564789,0,0.00088677421445027,0.00119392271153629,2.69374056394156e-09,0,19.375,46.625,-8.64250762082339,0
2957,-3.21064472198486,-0.470780819654465,0,0.00141696468926966,0.00474749272689223,3.77023212649874e-08,0,13.5416666666667,43.0416666666667,-5.43025555508791,0
2958,-3.19862365722656,0.496405571699142,0,0.00207795691676438,0.00798534322530031,1.41341786275007e-07,0,0.458333333333314,45.875,-5.27107172298752,0
