"TSS.MN"	"TSS.sd"	"speci.MN"	"speci.sd"	"sensi.MN"	"sensi.sd"	"model"
0.00561797752808989	0.00794502001333199	0.00561797752808989	0.00794502001333199	1	0	"model756"
0.379775280898876	0.0307937150428382	0.379775280898876	0.0307937150428382	1	0	"model757"
0	0	0	0	1	0	"model758"
0.214606741573034	0.047211813975002	0.214606741573034	0.047211813975002	1	0	"model759"
0.238202247191011	0.0552482064856503	0.238202247191011	0.0552482064856503	1	0	"model760"
0	0	0	0	1	0	"model761"
0.00337078651685393	0.00542748192741177	0.00337078651685393	0.00542748192741177	1	0	"model762"
0.0797752808988764	0.0267206876130891	0.0797752808988764	0.0267206876130891	1	0	"model763"
0.0168539325842697	0.0121362185363443	0.0168539325842697	0.0121362185363443	1	0	"model764"
0.359550561797753	0.042373440071104	0.382022471910112	0.042373440071104	0.97752808988764	0	"model765"
0.00337078651685393	0.00542748192741177	0.00337078651685393	0.00542748192741177	1	0	"model766"
0.0921348314606742	0.0258399824878807	0.0921348314606742	0.0258399824878807	1	0	"model767"
0.179775280898876	0.0355312096648132	0.179775280898876	0.0355312096648132	1	0	"model768"
0.00224719101123595	0.0047374946219751	0.00224719101123595	0.0047374946219751	1	0	"model769"
0	0	0	0	1	0	"model770"
0.123595505617978	0.0351342004481156	0.123595505617978	0.0351342004481156	1	0	"model771"
0	0	0	0	1	0	"model772"
0	0	0	0	1	0	"model773"
0.182022471910112	0.0388503445090335	0.182022471910112	0.0388503445090335	1	0	"model774"
0	0	0	0	1	0	"model775"
0.00561797752808989	0.00794502001333199	0.00561797752808989	0.00794502001333199	1	0	"model776"
0.00786516853932584	0.00925025395897264	0.00786516853932584	0.00925025395897264	1	0	"model777"
0.171910112359551	0.0440134668027643	0.171910112359551	0.0440134668027643	1	0	"model778"
0.121348314606742	0.0269037977469183	0.121348314606742	0.0269037977469183	1	0	"model779"
0.198876404494382	0.0343468360093195	0.198876404494382	0.0343468360093195	1	0	"model780"
0.0808988764044944	0.0252913003987028	0.0808988764044944	0.0252913003987028	1	0	"model781"
0.00449438202247191	0.0094749892439502	0.00449438202247191	0.0094749892439502	1	0	"model782"
0.051685393258427	0.0206502603027569	0.051685393258427	0.0206502603027569	1	0	"model783"
0.179775280898876	0.047670120079992	0.179775280898876	0.047670120079992	1	0	"model784"
0.00674157303370787	0.007856246053709	0.00674157303370787	0.007856246053709	1	0	"model785"
0.0112359550561798	0.00749063670411985	0.0112359550561798	0.00749063670411985	1	0	"model786"
0.355056179775281	0.0427688462130942	0.624719101123596	0.0427688462130942	0.730337078651685	0	"model787"
0.00224719101123595	0.0047374946219751	0.00224719101123595	0.0047374946219751	1	0	"model788"
0.121348314606742	0.0312459230181486	0.121348314606742	0.0312459230181486	1	0	"model789"
0.0112359550561798	0.0118437365549377	0.0112359550561798	0.0118437365549377	1	0	"model790"
0.476404494382022	0.0524879342063067	0.532584269662921	0.0524879342063067	0.943820224719101	0	"model791"
0.298876404494382	0.0488903936242119	0.343820224719101	0.0488903936242119	0.955056179775281	0	"model792"
0.156179775280899	0.0310883984561006	0.156179775280899	0.0310883984561006	1	0	"model793"
0.0269662921348315	0.019243794125341	0.0269662921348315	0.019243794125341	1	0	"model794"
0.00786516853932584	0.00758369165966913	0.00786516853932584	0.00758369165966913	1	0	"model795"
0.368539325842697	0.0445677146985574	0.413483146067416	0.0445677146985574	0.955056179775281	0	"model796"
0.0146067415730337	0.00758369165966913	0.0146067415730337	0.00758369165966913	1	0	"model797"
0.293258426966292	0.0357084237799342	0.293258426966292	0.0357084237799342	1	0	"model798"
0	0	0	0	1	0	"model799"
0.0775280898876404	0.0208193889283705	0.0775280898876404	0.0208193889283705	1	0	"model800"
0.150561797752809	0.0323054062214949	0.150561797752809	0.0323054062214949	1	0	"model801"
0.150561797752809	0.0281273158884174	0.150561797752809	0.0281273158884174	1	0	"model802"
0.00224719101123595	0.0047374946219751	0.00224719101123595	0.0047374946219751	1	0	"model803"
0.0280898876404494	0.0161092233465218	0.0280898876404494	0.0161092233465218	1	0	"model804"
0.315730337078652	0.0444574179047908	0.315730337078652	0.0444574179047908	1	0	"model805"
0.00112359550561798	0.00355312096648132	0.00112359550561798	0.00355312096648132	1	0	"model806"
0.0101123595505618	0.0144571228955946	0.0101123595505618	0.0144571228955946	1	0	"model807"
0.121348314606742	0.0329928322779704	0.121348314606742	0.0329928322779704	1	0	"model808"
0	0	0	0	1	0	"model809"
0.253932584269663	0.040753469689095	0.276404494382022	0.040753469689095	0.97752808988764	0	"model810"
0.143820224719101	0.0252913003987028	0.143820224719101	0.0252913003987028	1	0	"model811"
0.182022471910112	0.0354521634942299	0.182022471910112	0.0354521634942299	1	0	"model812"
0.184269662921348	0.0440612469508696	0.184269662921348	0.0440612469508696	1	0	"model813"
0.00449438202247191	0.007856246053709	0.00449438202247191	0.007856246053709	1	0	"model814"
0	0	0	0	1	0	"model815"
0.202247191011236	0.0378258611923673	0.202247191011236	0.0378258611923673	1	0	"model816"
0.187640449438202	0.0476848308101925	0.187640449438202	0.0476848308101925	1	0	"model817"
0	0	0	0	1	0	"model818"
0	0	0	0	1	0	"model819"
0.0797752808988764	0.024531120440169	0.0797752808988764	0.024531120440169	1	0	"model820"
0.00224719101123595	0.0047374946219751	0.00224719101123595	0.0047374946219751	1	0	"model821"
0	0	0	0	1	0	"model822"
0.0213483146067416	0.0098381464693361	0.0213483146067416	0.0098381464693361	1	0	"model823"
0.0629213483146067	0.0243877462113853	0.0629213483146067	0.0243877462113853	1	0	"model824"
0.00112359550561798	0.00355312096648132	0.00112359550561798	0.00355312096648132	1	0	"model825"
0	0	0	0	1	0	"model826"
0.051685393258427	0.0243877462113853	0.051685393258427	0.0243877462113853	1	0	"model827"
0.204494382022472	0.0247304479688677	0.204494382022472	0.0247304479688677	1	0	"model828"
0.161797752808989	0.0360018422193196	0.161797752808989	0.0360018422193196	1	0	"model829"
0.160674157303371	0.0400065923392557	0.160674157303371	0.0400065923392557	1	0	"model830"
0.00898876404494382	0.00710624193296265	0.00898876404494382	0.00710624193296265	1	0	"model831"
0.0471910112359551	0.0217099277096471	0.0471910112359551	0.0217099277096471	1	0	"model832"
0.189887640449438	0.0287439458492133	0.189887640449438	0.0287439458492133	1	0	"model833"
0	0	0	0	1	0	"model834"
0	0	0	0	1	0	"model835"
