"","lon","lat","PC1","PC2"
"1",4.04166666666666,48.5416666666667,-1.03139960765839,-0.75274133682251
"2",4.45833333333331,46.7083333333333,-1.11120855808258,-1.38677549362183
"3",-3.70833333333334,55.2916666666667,-0.0158293582499027,-3.78342056274414
"4",23.7916666666667,69.7916666666667,-4.11794948577881,-1.64132976531982
"5",25.625,69.875,-4.27927494049072,-1.41236281394958
"6",4.70833333333331,44.9583333333333,-0.942011535167694,-1.46805202960968
"7",6.79166666666666,47.2916666666667,-0.905498683452606,-2.42452049255371
"8",-4.20833333333334,37.125,-0.776237845420837,1.2172315120697
"9",22.9583333333333,66.7916666666667,-3.94873428344727,-0.854248464107513
"10",28.625,66.2916666666667,-3.962965965271,-1.05714178085327
"11",8.875,42.2083333333333,-0.579294860363007,-0.816826522350311
"12",-0.0416666666666856,46.9583333333333,-0.703299582004547,-1.11957597732544
"13",23.4583333333333,44.875,-1.58222472667694,-0.0944268479943275
"14",8.70833333333331,46.5416666666667,-1.56346905231476,-3.7446825504303
"15",-9.125,53.625,-0.13577002286911,-2.65491461753845
"16",-4.29166666666669,41.5416666666667,-1.40843033790588,0.396776348352432
"17",8.875,50.2916666666667,-1.27794528007507,-1.09743463993073
"18",13.875,64.9583333333333,-2.90838003158569,-2.70422625541687
"19",19.2916666666667,52.9583333333333,-2.10056757926941,-0.454499781131744
"20",-9.29166666666669,38.625,0.482722520828247,-0.146627843379974
"21",23.2916666666667,55.0416666666667,-2.29758191108704,-0.867390751838684
"22",11.5416666666667,46.2916666666667,-2.13204860687256,-1.02414464950562
"23",3.375,46.375,-0.843242347240448,-0.760738551616669
"24",20.7083333333333,50.4583333333333,-1.92778718471527,-0.34967976808548
"25",2.875,45.375,-1.45202851295471,-2.29664921760559
"26",-0.458333333333343,50.875,-0.757731199264526,-1.80140519142151
"27",-8.45833333333334,54.875,0.556633710861206,-3.71492433547974
"28",-2.04166666666669,46.7083333333333,-0.330802172422409,-1.26485848426819
"29",-2.125,42.5416666666667,-0.704196631908417,-0.0252019315958023
"30",21.4583333333333,56.375,-2.18461394309998,-1.44998264312744
"31",22.375,42.7083333333333,-2.30463790893555,-1.18936061859131
"32",-2.45833333333334,43.2916666666667,0.543445885181427,-2.05154275894165
"33",25.625,57.0416666666667,-2.65149736404419,-1.17209696769714
"34",25.2916666666667,56.625,-2.4992299079895,-0.950979292392731
"35",19.375,49.375,-1.69473719596863,-1.57173001766205
"36",2.125,46.2916666666667,-0.860090255737305,-1.27655279636383
"37",10.0416666666667,59.125,-1.62968373298645,-2.24346280097961
"38",10.7083333333333,63.4583333333333,-1.68220233917236,-2.29478073120117
"39",16.2083333333333,40.0416666666667,-0.567300319671631,-0.800136089324951
"40",27.875,67.2916666666667,-4.14191913604736,-0.929607689380646
"41",18.375,44.625,-1.1887549161911,-0.648993670940399
"42",20.2083333333333,46.2083333333333,-1.77318584918976,0.312839239835739
"43",13.375,55.5416666666667,-1.7396377325058,-1.78027355670929
"44",11.875,44.4583333333333,-1.16680121421814,-0.241164728999138
"45",23.0416666666667,70.125,-2.93910145759583,-1.86816000938416
"46",10.2083333333333,62.875,-2.40541505813599,-1.90348672866821
"47",20.5416666666667,49.375,-1.68580031394958,-1.40226769447327
"48",12.7083333333333,48.2916666666667,-1.26833808422089,-1.2314327955246
"49",14.625,46.375,-1.04273557662964,-3.22339248657227
"50",14.2916666666667,45.125,0.0665614679455757,-1.66715979576111
"51",12.9583333333333,43.4583333333333,-0.611943423748016,-1.22103679180145
"52",26.2083333333333,66.7083333333333,-3.83083462715149,-1.0061422586441
"53",5.20833333333331,50.2916666666667,-0.915072083473206,-2.06628632545471
"54",22.2083333333333,49.375,-1.79109692573547,-1.12450778484344
"55",17.0416666666667,43.7916666666667,-1.11766397953033,-1.3869092464447
"56",16.5416666666667,63.4583333333333,-3.17799091339111,-0.773257553577423
"57",26.5416666666667,44.0416666666667,-1.75410902500153,0.268511205911636
"58",18.2916666666667,43.625,-1.66159999370575,-2.6774594783783
"59",27.125,68.875,-4.25448751449585,-0.888794839382172
"60",25.2916666666667,55.5416666666667,-2.46442651748657,-0.82854962348938
"61",29.7083333333333,45.9583333333333,-2.01970720291138,-0.00980487465858459
"62",14.7916666666667,56.625,-1.93085539340973,-1.36061370372772
"63",9.45833333333331,48.125,-1.47863125801086,-1.14683556556702
"64",22.875,47.7916666666667,-1.4677060842514,-0.370087623596191
"65",22.7916666666667,46.125,-1.82084274291992,-0.114495195448399
"66",17.7916666666667,62.5416666666667,-2.97253322601318,-1.56496381759644
"67",-1.70833333333334,38.7916666666667,-1.10121464729309,1.33844971656799
"68",28.9583333333333,45.5416666666667,-1.91407203674316,0.113939680159092
"69",-3.125,38.125,-0.855486273765564,1.71921265125275
"70",-3.45833333333334,53.2083333333333,-0.680119693279266,-2.31975126266479
"71",-6.875,41.2916666666667,0.122621826827526,-0.373274028301239
"72",15.375,54.0416666666667,-1.62714552879333,-1.12831735610962
"73",25.125,63.625,-3.2149715423584,-0.815415978431702
"74",24.2916666666667,38.2916666666667,-0.149467274546623,0.657305598258972
"75",23.125,60.7916666666667,-2.83344960212708,-0.80378258228302
"76",9.20833333333331,40.0416666666667,-0.700232803821564,-0.792015552520752
"77",22.5416666666667,65.375,-3.12166976928711,-1.23281180858612
"78",20.4583333333333,66.375,-3.83408379554749,-0.593600928783417
"79",15.625,56.5416666666667,-2.06153583526611,-1.61751365661621
"80",27.2083333333333,38.375,-0.191406041383743,1.1419221162796
"81",23.5416666666667,50.2916666666667,-2.17906451225281,-0.724960446357727
"82",19.5416666666667,46.125,-1.64225292205811,0.117000624537468
"83",21.9583333333333,43.5416666666667,-1.92825925350189,-0.907636761665344
"84",18.875,66.375,-4.12044763565063,-0.978420555591583
"85",13.4583333333333,57.2916666666667,-1.77230370044708,-1.95142257213593
"86",23.2083333333333,38.2083333333333,-0.593659222126007,0.467696905136108
"87",4.04166666666666,44.4583333333333,-0.616310179233551,-1.08940434455872
"88",15.375,48.125,-1.71927523612976,-0.312771618366241
"89",11.4583333333333,43.625,-0.28863862156868,-0.365545779466629
"90",7.625,52.125,-1.03739476203918,-1.34159302711487
"91",-5.20833333333334,43.0416666666667,-1.22849500179291,-1.98966932296753
"92",13.2916666666667,62.875,-3.35570573806763,-1.20986711978912
"93",4.375,49.5416666666667,-1.22919487953186,-1.67732393741608
"94",-5.54166666666669,54.2916666666667,-1.10482132434845,-2.05678868293762
"95",12.5416666666667,43.4583333333333,-0.364729791879654,-1.54543590545654
"96",3.875,49.7916666666667,-1.20772874355316,-1.95532858371735
"97",1.625,44.625,-0.393016844987869,-1.10638689994812
"98",17.625,47.7916666666667,-1.70764088630676,-0.227866604924202
"99",27.125,61.9583333333333,-3.05760884284973,-0.933965682983398
"100",18.2916666666667,51.4583333333333,-1.86791050434113,-0.544561088085175
"101",9.20833333333331,44.875,-0.688980937004089,-0.921559691429138
"102",10.9583333333333,64.2083333333333,-1.08094191551208,-3.59744429588318
"103",12.7083333333333,46.625,-1.75761187076569,-2.94307041168213
"104",26.0416666666667,63.375,-3.19583940505981,-0.935923457145691
"105",-5.79166666666669,39.9583333333333,-0.583834111690521,1.03090524673462
"106",19.7916666666667,44.2083333333333,-1.32336950302124,-0.947208523750305
"107",2.625,42.0416666666667,-0.334466814994812,-0.637468636035919
"108",17.875,51.7916666666667,-1.89285337924957,-0.429610878229141
"109",10.5416666666667,48.7916666666667,-1.52757680416107,-1.16949820518494
"110",19.5416666666667,51.375,-2.09383273124695,-0.323735415935516
"111",15.375,50.7083333333333,-2.17481374740601,-1.10285317897797
"112",16.375,61.5416666666667,-2.93154358863831,-0.776033639907837
"113",3.70833333333331,50.375,-1.11429333686829,-1.78371703624725
"114",-0.208333333333343,40.2083333333333,-1.05561745166779,0.543640971183777
"115",9.20833333333331,44.375,0.402559608221054,-0.958634793758392
"116",26.375,62.0416666666667,-3.07655739784241,-1.01613593101501
"117",8.625,38.875,0.0678517818450928,0.540632724761963
"118",-7.625,38.0416666666667,-0.0847430229187012,1.26807188987732
"119",-5.45833333333334,43.375,-0.068794958293438,-1.54928171634674
"120",-6.04166666666669,40.4583333333333,-0.552630841732025,0.0327926501631737
"121",28.9583333333333,59.4583333333333,-2.74703502655029,-1.02466905117035
"122",18.7916666666667,44.125,-1.50351881980896,-1.99179708957672
"123",22.0416666666667,52.9583333333333,-2.30525040626526,-0.325451403856277
"124",10.4583333333333,48.2083333333333,-1.21774411201477,-1.34309673309326
"125",8.29166666666666,53.375,-1.15576756000519,-1.56396543979645
"126",25.625,53.9583333333333,-2.38465571403503,-0.990328729152679
"127",22.7916666666667,39.7916666666667,-1.08681678771973,-0.181385338306427
