"X","PC1","PC2","presence","glm_pred_inv","bart_pred_inv","fne_pred_inv","inv_range","lon","lat","mess","analog"
3644,-0.940358459949493,-0.066049225628376,0,0.00430052680894732,0.00555073237046599,0.00723310001194477,0,14.9583333333333,49.375,0.678371907422187,1
3645,2.76218223571777,1.49036395549774,0,0.00296021858230233,0.00389937032014132,0.219620227813721,0,8.625,38.9583333333333,39.9042298483639,1
3646,-2.14316415786743,-0.406976670026779,0,0.00466953869909048,0.00313858943991363,0.00015483982861042,0,22.4583333333333,60.7083333333333,0.179569034317638,1
3647,2.85801672935486,-3.29423141479492,0,0.00565177202224731,0.0287221539765596,6.56160570322584e-10,0,9.70833333333331,44.375,-28.0587300709665,0
3648,2.32613706588745,-3.10496377944946,0,0.00565645378082991,0.0397766120731831,4.12252143533465e-09,0,-3.45833333333334,50.375,-25.4630695167404,0
3649,-1.3082902431488,0.0459546186029911,0,0.00419047009199858,0.00199301331304014,0.00529553228989244,0,22.875,54.7916666666667,1.09736632083001,1
3650,1.76726603507996,0.730134069919586,0,0.00354850012809038,0.00209038075990975,0.244183912873268,0,26.7916666666667,39.9583333333333,7.12290502793296,1
3651,0.304445266723633,-1.454585313797,0,0.00567427463829517,0.0446209535002708,9.97261886368506e-05,0,8.95833333333331,49.0416666666667,-2.82939379601148,0
3652,-0.483680605888367,0.826158106327057,0,0.00348051311448216,0.00195980002172291,0.140561535954475,0,26.125,43.2083333333333,8.93854748603352,1
3653,2.11280465126038,-1.46535956859589,0,0.00565833039581776,0.0410195663571358,0.000117063245852478,0,-0.208333333333343,45.625,-2.9771544426303,0
3654,2.31409740447998,-1.81579637527466,0,0.00565655808895826,0.0397766120731831,1.63863805937581e-05,0,0.958333333333314,44.875,-7.78312665327675,0
3655,0.902178168296814,-3.88222098350525,0,0.00566900428384542,0.0496390610933304,7.87036928684426e-12,1,-3.625,57.375,-36.1225563401123,0
3656,0.819043874740601,-2.8976674079895,0,0.00566973630338907,0.0485142767429352,1.87644833005152e-08,1,-2.375,52.625,-22.6201586648628,0
3657,-4.40776681900024,-0.17809197306633,0,0.00443864846602082,0.00154763960745186,1.1482457296097e-07,0,30.2916666666667,68.0416666666667,0.478850758180367,1
3658,-0.35401839017868,-2.59762859344482,0,0.00568009214475751,0.0417597480118275,4.62337972351179e-08,0,9.79166666666666,59.2916666666667,-18.505356288699,0
3659,1.80695497989655,-2.84423232078552,0,0.00566102517768741,0.0360383205115795,3.32001306446728e-08,1,1.70833333333331,45.875,-21.8873373992838,0
3660,-4.58548069000244,-0.238093167543411,0,0.00450320728123188,0.0015221475623548,4.06468565472551e-08,0,31.4583333333333,67.2083333333333,0.418994413407821,1
3661,-1.31672549247742,0.00500253541395068,0,0.00423127692192793,0.00199301331304014,0.0045740669593215,0,20.2916666666667,53.5416666666667,0.91779728651237,1
3662,-1.06518816947937,0.79443633556366,0,0.00350972288288176,0.00194030464626849,0.0567786619067192,0,29.7083333333333,45.375,8.33998403830806,1
3663,0.670121550559998,-2.43136668205261,0,0.00567104900255799,0.0485142767429352,4.26333485847863e-07,0,3.04166666666666,44.7916666666667,-16.2252016057111,0
3664,2.36691832542419,-5.491051197052,0,0.00565609754994512,0.0397766120731831,1.43078557586882e-18,1,-2.20833333333334,54.7916666666667,-58.1864296279478,0
3665,-2.88788366317749,-0.272920250892639,0,0.00452888151630759,0.00182257825508714,2.83711106021656e-05,0,27.875,61.7083333333333,0.319233838786911,1
3666,2.65128397941589,2.24490165710449,0,0.00247660069726408,0.00595610169693828,0.261552900075912,0,-6.625,37.2916666666667,80.267358339984,1
3667,-1.68147337436676,-0.614834904670715,0,0.00490119168534875,0.00560998823493719,0.000213404360692948,0,17.9583333333333,60.2916666666667,0.0598563447725459,1
3668,-0.150954782962799,-0.179670289158821,0,0.00441256863996387,0.0102319465950131,0.0146828964352608,0,21.2083333333333,42.125,0.478850758180367,1
3669,-1.00575971603394,1.03752088546753,0,0.00331326550804079,0.00268796179443598,0.0977450534701347,0,26.875,45.7916666666667,15.4229848363927,1
3670,-0.832302153110504,0.682226598262787,0,0.00360290450043976,0.00190066162031144,0.0652268975973129,0,28.125,43.7916666666667,6.18515562649641,1
3671,-1.27558147907257,-0.581387042999268,0,0.00485991640016437,0.00732855265960097,0.000590759969782084,0,16.375,57.0416666666667,0.0798084596967279,1
3672,-0.230480402708054,-2.40037822723389,0,0.00567900203168392,0.0420857444405556,2.09715494747797e-07,1,13.4583333333333,55.9583333333333,-15.8002186990322,0
3673,-1.9316657781601,-0.110278107225895,0,0.00435201171785593,0.00146357447374612,0.000793421640992165,0,25.7916666666667,56.2916666666667,0.578611332801277,1
3674,-1.081871509552,-1.80930531024933,0,0.00568653037771583,0.0341626591980457,1.99298233383161e-06,0,13.2916666666667,57.9583333333333,-7.6941066715434,0
3675,-0.789274752140045,0.104011617600918,0,0.00413024146109819,0.00353201292455196,0.0157151594758034,0,15.625,51.5416666666667,1.35674381484437,1
3676,-0.520836770534515,-0.698323786258698,0,0.00499006500467658,0.0202374644577503,0.00133036728948355,0,15.5416666666667,53.875,0.0399042298483639,1
3677,0.605349481105804,-1.5772842168808,0,0.00567161897197366,0.0486846119165421,6.52483431622386e-05,1,5.29166666666666,49.0416666666667,-4.5121152089996,0
3678,-0.492984622716904,-1.95515155792236,0,0.00568132055923343,0.0390236638486385,2.37088488574955e-06,0,24.375,47.875,-9.6942761742468,0
3679,0.975180447101593,-2.27935743331909,0,0.00566835701465607,0.0496390610933304,1.33109597300063e-06,1,5.95833333333331,44.5416666666667,-14.1405112671069,0
3680,0.240518525242805,-2.09960889816284,0,0.00567483948543668,0.0446209535002708,2.46880381382653e-06,0,9.79166666666666,54.875,-11.6753978760435,0
3681,-1.74021148681641,-0.226692095398903,0,0.00447228597477078,0.00170548260211945,0.000835785642266273,0,17.4583333333333,59.7083333333333,0.418994413407821,1
3682,1.47500729560852,-0.457886695861816,0,0.00470078643411398,0.0162765141576529,0.0112748462706804,0,16.2083333333333,40.4583333333333,0.179569034317638,1
3683,1.96372842788696,1.75634801387787,0,0.0027829313185066,0.00891538243740797,0.611672818660736,1,23.7083333333333,38.2916666666667,57.9010375099761,1
3684,2.15614771842957,-3.19927024841309,0,0.00565794948488474,0.0410195663571358,2.23060792059471e-09,0,-2.70833333333334,49.4583333333333,-26.7564104572052,0
