"X","PC1","PC2","presence","glm_pred_inv","bart_pred_inv","fne_pred_inv","inv_range","lon","lat","mess","analog"
3964,-3.01111054420471,0.304964959621429,0,0.000285161659121513,0.0598988272249699,0,0,19.2916666666667,44.2916666666667,-53.7689382078495,0
3965,-4.16765642166138,-1.41165924072266,0,0.000203220624825917,0.0153693603351712,0,0,28.4583333333333,62.125,-75.7250716893848,0
3966,-1.48663628101349,-0.358631283044815,0,0.000253590726060793,0.0317097939550877,0,0,13.875,43.0416666666667,-24.8279674567384,0
3967,-1.32093632221222,-0.894489526748657,0,0.000229051089263521,0.0275721438229084,0,0,26.375,41.2083333333333,-21.682281250735,0
3968,-2.10730242729187,0.837794601917267,0,0.000318892387440428,0.052474495023489,0,0,0.541666666666657,45.375,-36.6108366198069,0
3969,-1.93865489959717,-1.64819931983948,0,0.000197013301658444,0.0105311051011086,0,0,21.4583333333333,41.2083333333333,-33.4091930866178,0
3970,-2.87455129623413,0.404970645904541,0,0.000292574870400131,0.0505031645298004,0,0,-2.625,56.7083333333333,-51.1764659721837,0
3971,-2.6977059841156,-1.21984279155731,0,0.000213086153962649,0.022329606115818,0,0,18.7916666666667,52.2916666666667,-47.8191938101863,0
3972,0.15568844974041,-0.16627000272274,0,0.000362412072718143,0.0335808582603931,5.35451519431138e-23,0,-8.79166666666669,37.2083333333333,0.0395022713806044,1
3973,-2.26471281051636,0.915552258491516,0,0.000323860469507053,0.052474495023489,0,0,-5.04166666666669,43.2916666666667,-39.5991516125998,0
3974,-5.00992298126221,7.2602972984314,0,0.00107645825482905,0.0062253070063889,0,0,4.95833333333331,61.375,-91.7148541702118,0
3975,-3.70348429679871,-1.1333874464035,0,0.000215178355574608,0.022329606115818,0,0,27.625,56.4583333333333,-66.9131210953415,0
3976,-1.79014873504639,1.31353676319122,0,0.000350482645444572,0.0667910203337669,0,0,-3.125,43.125,-30.5899178332416,0
3977,-4.00572729110718,0.820094645023346,0,0.000313405296765268,0.0502902045845985,0,0,9.125,59.0416666666667,-72.6509717558695,0
3978,-3.60439872741699,-0.837838649749756,0,0.00022803911997471,0.0275721438229084,0,0,27.0416666666667,57.125,-65.0320578103959,0
3979,-3.10804533958435,0.333545237779617,0,0.000287474482320249,0.0598988272249699,0,0,3.20833333333331,45.125,-55.6091707034605,0
3980,-2.70871257781982,-1.24929547309875,0,0.000211543578188866,0.022329606115818,0,0,27.9583333333333,47.2083333333333,-48.028145521707,0
3981,-2.68373155593872,-0.836438357830048,0,0.000229238576139323,0.0275721438229084,0,0,22.7083333333333,47.2916666666667,-47.5539000450531,0
3982,-3.12264728546143,-0.305298924446106,0,0.000254106387728825,0.0317097939550877,0,0,11.2083333333333,55.2083333333333,-55.8863774092354,0
3983,0.315065532922745,-0.776737987995148,0,0.000390430184779689,0.0157997254282236,7.72376615310024e-23,0,-5.45833333333334,36.9583333333333,0.434524985186648,1
3984,-2.30090165138245,-1.12077307701111,0,0.000217586639337242,0.0258982200175524,0,0,17.375,47.0416666666667,-40.2861689078801,0
3985,-1.78652465343475,-1.10271489620209,0,0.000219256908167154,0.0258982200175524,0,0,27.0416666666667,41.875,-30.5211174327005,0
3986,-0.860216319561005,-1.83312153816223,0,0.000191943763638847,0.0105311051011086,1.26116861789234e-44,0,12.2916666666667,42.2916666666667,-12.9358665403489,0
3987,-3.90219354629517,-0.661411702632904,0,0.000235556828556582,0.0248075742274523,0,0,9.54166666666666,60.0416666666667,-70.6854632834044,0
3988,0.153833717107773,-0.216088533401489,0,0.000357640266884118,0.0335808582603931,3.60039209477618e-23,0,-8.70833333333334,37.875,0.0395022713806044,1
3989,-0.905149102210999,-2.07119059562683,0,0.00018292733875569,0.00775175122544169,0,0,-2.04166666666669,38.2083333333333,-13.7888808416316,0
3990,-4.79240322113037,3.08630561828613,0,0.000483375857584178,0.051636166870594,0,0,10.875,64.2916666666667,-87.5854089130736,0
3991,-3.12018442153931,-0.211178436875343,0,0.000258438725722954,0.0325746536254883,0,0,12.875,50.2916666666667,-55.8396218329328,0
3992,0.171336814761162,0.0107401665300131,0,0.000372899550711736,0.0471298396587372,2.78708874461457e-22,0,19.9583333333333,39.375,0.0395022713806044,1
3993,-4.90059232711792,-2.3397068977356,0,0.000169415172422305,0.00548999151214957,0,0,23.4583333333333,68.7083333333333,-89.6392958349952,0
3994,-0.725323081016541,-0.692459046840668,0,0.000239122586208396,0.0334183946251869,1.32670645023779e-37,0,26.5416666666667,39.625,-10.3750222115862,0
3995,-0.573456406593323,-0.405350655317307,0,0.000252781610470265,0.0317097939550877,4.17889068236789e-34,0,21.4583333333333,38.7916666666667,-7.49195026431016,0
3996,-3.06484723091125,0.452432811260223,0,0.000294367491733283,0.0505031645298004,0,0,7.70833333333331,53.2916666666667,-54.7890878527376,0
3997,0.489645928144455,0.756692230701447,0,0.000596669560763985,0.0287411343306303,1.28033066618877e-16,0,28.5416666666667,36.7916666666667,0.750543156231483,1
3998,-2.97003769874573,-0.605812966823578,0,0.000239670771406963,0.0334183946251869,0,0,18.4583333333333,53.9583333333333,-52.9892018437833,0
3999,-4.03153133392334,-0.266093641519547,0,0.000254084268817678,0.0317097939550877,0,0,12.875,59.7916666666667,-73.1408416516325,0
4000,-2.87618494033813,0.392996668815613,0,0.000291982782073319,0.0505031645298004,0,0,-1.20833333333334,52.2916666666667,-51.2074794483526,0
4001,-1.52829945087433,-0.943540990352631,0,0.00022693355276715,0.0275721438229084,0,0,-5.375,40.4583333333333,-25.6189106752989,0
4002,-1.31261599063873,-0.372418016195297,0,0.000253444944974035,0.0317097939550877,0,0,5.95833333333331,43.625,-21.5243261585946,0
4003,-1.57661604881287,0.186890751123428,0,0.000281959131825715,0.0598988272249699,0,0,7.54166666666666,43.875,-26.536164105872,0
4004,-3.27098679542542,0.530498445034027,0,0.000298410566756502,0.0461870022118092,0,0,4.04166666666666,47.4583333333333,-58.7024888535278,0
4005,-3.42512345314026,0.584725499153137,0,0.000301168620353565,0.0461870022118092,0,0,5.125,47.625,-61.6286546867647,0
4006,-2.8708872795105,-0.802568852901459,0,0.000230966325034387,0.0275721438229084,0,0,16.7083333333333,49.2916666666667,-51.106907434273,0
4007,-2.98341464996338,-1.08279132843018,0,0.000218466797377914,0.0258982200175524,0,0,22.7916666666667,53.125,-53.2431529686246,0
