"X","PC1","PC2","presence","glm_pred_inv","bart_pred_inv","fne_pred_inv","inv_range","lon","lat","mess","analog"
609,0.567611515522003,0.261802941560745,0,0.00148003874346614,0.00371162383817136,0.809474050998688,0,12.2916666666667,43.125,3.15810513691785,1
610,-0.809446454048157,1.56679499149323,0,0.00127411540597677,0.00898669380694628,0.62004941701889,0,18.875,46.375,0.0399760143913652,1
611,2.372967004776,1.36484515666962,0,0.000534178921952844,0.000643404491711408,0.39133694767952,0,21.5416666666667,38.125,51.7689386368179,1
612,-1.54955792427063,-2.87260699272156,0,0.00900883134454489,0.0162864234298468,2.01452326109575e-06,0,-0.125,42.875,-4.59339999849926,0
613,-1.50477206707001,1.03061282634735,0,0.00163543119560927,0.0110323615372181,0.618631839752197,0,20.7916666666667,50.875,-4.2589900029667,0
614,-0.936309814453125,0.6941077709198,0,0.00187908462248743,0.0106838624924421,0.654425084590912,0,12.2083333333333,51.2083333333333,-0.0143585223972279,0
615,-0.768641352653503,-2.06492328643799,0,0.00605576951056719,0.0153767047449946,0.000552942103240639,0,8.625,46.125,0.0599640215870478,1
616,-1.99934339523315,0.226839601993561,0,0.00235049123875797,0.015672579407692,0.213304027915001,0,17.7083333333333,59.125,-7.95188785017544,0
617,0.987193405628204,2.76792693138123,0,0.000440313830040395,0.000761558068916202,0.0290928147733212,0,-1.70833333333334,39.125,10.4937037777334,1
618,-0.657866954803467,1.047980427742,0,0.00152681034523994,0.0102574909105897,0.778549075126648,0,19.5416666666667,45.2083333333333,0.119928043174096,1
619,-0.277163922786713,-1.18283450603485,0,0.00354230753146112,0.00489274179562926,0.0306361615657806,0,0.958333333333314,47.0416666666667,0.4597241655007,1
620,-1.63165354728699,0.60918253660202,0,0.00196325220167637,0.0109858773648739,0.447648227214813,0,23.2916666666667,42.625,-5.2063970168027,0
621,-0.918824911117554,-1.8198755979538,0,0.00564488070085645,0.0137397153303027,0.00135844491887838,0,2.95833333333331,51.2916666666667,0.0399760143913652,1
622,0.758584678173065,-2.4755232334137,0,0.00455357832834125,0.00296384654939175,0.000614359101746231,0,-6.29166666666669,43.375,3.15810513691785,1
623,-4.08100938796997,1.69978141784668,0,0.00127375230658799,0.00898669380694628,0.234588697552681,0,26.2083333333333,66.875,-23.4954089267747,0
624,-1.04147756099701,1.79773557186127,0,0.00116406322922558,0.00992161966860294,0.504216194152832,0,28.2083333333333,44.0416666666667,-0.799631995993329,0
625,-1.35558319091797,-0.848499119281769,0,0.00373474066145718,0.0146417319774628,0.0294962488114834,0,18.7916666666667,49.625,-3.14501665231661,0
626,-2.0389199256897,-0.505891740322113,0,0.00323673593811691,0.0161689389497042,0.0398855544626713,0,21.375,56.5416666666667,-8.24740050082949,0
627,-1.51929891109467,-0.649827063083649,0,0.00344079709611833,0.0186562519520521,0.0448133610188961,0,12.2916666666667,55.5416666666667,-4.36746000106516,0
628,-2.82699775695801,-0.393958777189255,0,0.00312314345501363,0.0161689389497042,0.0236573480069637,0,23.125,59.9583333333333,-14.1318720841957,0
629,0.146068722009659,1.56079816818237,0,0.00095121149206534,0.00287469406612217,0.588050782680511,0,-3.79166666666669,40.7083333333333,1.63901659004597,1
630,-0.983187913894653,-1.59793138504028,0,0.00511563336476684,0.0136012779548764,0.00316777685657144,0,5.20833333333331,51.625,-0.364391010434527,0
631,0.309218555688858,-1.29658377170563,0,0.00313000474125147,0.00304080196656287,0.0371201112866402,0,15.875,40.0416666666667,1.93883669798121,1
632,-0.823002457618713,-1.51288092136383,0,0.00481006968766451,0.0128496997058392,0.00537918647751212,0,2.54166666666666,50.875,0.0399760143913652,1
633,-1.57526791095734,-3.36410093307495,0,0.0111690340563655,0.0170723851770163,7.76208040065285e-08,0,2.20833333333331,42.625,-4.78537302459389,0
634,-2.00695633888245,0.778988301753998,0,0.00184517190791667,0.0106838624924421,0.428890019655228,0,23.7083333333333,55.625,-8.00873268046076,0
635,-2.62760281562805,0.89978039264679,0,0.0017744074575603,0.0113486023619771,0.336641103029251,0,29.125,56.125,-12.6430167712188,0
636,-1.0457181930542,1.13082075119019,0,0.0015489790821448,0.00887473300099373,0.715613603591919,0,16.625,51.9583333333333,-0.831296227425759,0
637,0.367590487003326,-1.24167990684509,0,0.00300902570597827,0.00262522185221314,0.0462000146508217,0,20.2083333333333,40.2083333333333,2.09874075554667,1
638,-4.64530658721924,2.1487889289856,0,0.00105005141813308,0.00711603555828333,0.178086936473846,0,26.375,69.5416666666667,-27.7089405118611,0
