"","lon","lat","PC1","PC2"
"1",-51.0416666666667,-28.7083333333333,1.77529001235962,-4.52154731750488
"2",-62.2083333333333,-8.95833333333333,6.28232049942017,-0.886022329330444
"3",-70.0416666666667,-19.2083333333333,0.240936100482941,2.7480366230011
"4",-49.375,-27.5416666666667,1.98783886432648,-3.77445387840271
"5",-50.9583333333333,-25.7916666666667,1.85096776485443,-3.2506730556488
"6",-57.2083333333333,-31.125,1.8746132850647,-1.4912725687027
"7",-62.0416666666667,-17.5416666666667,3.82008695602417,0.921139001846313
"8",-52.2916666666667,-30.4583333333333,1.5979540348053,-3.45558404922485
"9",-68.4583333333333,-25.2916666666667,-2.7201144695282,3.01143288612366
"10",-68.0416666666667,-18.9583333333333,-0.801592826843262,3.84019541740417
"11",-51.5416666666667,-14.125,5.34731674194336,1.49803566932678
"12",-55.375,-10.2083333333333,6.54799652099609,-1.79377031326294
"13",-69.4583333333333,-15.9583333333333,0.963029086589813,0.71541041135788
"14",-59.0416666666667,-36.125,0.57618522644043,0.0929062813520432
"15",-57.0416666666667,-33.5416666666667,1.13001048564911,-1.94734871387482
"16",-72.625,-13.2916666666667,1.18430280685425,0.858219921588898
"17",-50.2916666666667,-14.2083333333333,5.36943387985229,1.34355652332306
"18",-69.7916666666667,-27.375,-1.24072885513306,2.6155309677124
"19",-47.125,-22.625,3.5787353515625,0.0825612843036652
"20",-66.5416666666667,-19.9583333333333,-1.84989070892334,3.47472381591797
"21",-49.7083333333333,-21.125,3.99838399887085,0.78350168466568
"22",-66.125,-44.7916666666667,-1.33966958522797,2.10661840438843
"23",-51.625,-31.0416666666667,1.65407335758209,-3.229088306427
"24",-52.7083333333333,-11.875,5.64780282974243,1.3812563419342
"25",-60.125,-32.2083333333333,1.41384303569794,0.556289911270142
"26",-62.625,-30.4583333333333,1.51740539073944,1.54639101028442
"27",-51.5416666666667,-9.375,5.70858716964722,0.702973484992981
"28",-57.0416666666667,-34.375,0.862816095352173,-1.61591029167175
"29",-62.875,-39.375,-0.563048422336578,2.30558156967163
"30",-59.7916666666667,-27.7083333333333,2.33203148841858,0.553119301795959
"31",-70.7916666666667,-30.2083333333333,-0.88248211145401,3.05090641975403
"32",-60.5416666666667,-15.2083333333333,5.04957866668701,0.900777637958527
"33",-59.875,-13.875,5.54720020294189,0.173871710896492
"34",-57.5416666666667,-13.4583333333333,6.15170478820801,0.16156417131424
"35",-58.125,-31.4583333333333,1.74773418903351,-0.873883903026581
"36",-53.9583333333333,-9.04166666666666,6.16909503936768,-1.55725610256195
"37",-57.9583333333333,-17.2916666666667,4.87777757644653,0.787115871906281
"38",-53.9583333333333,-10.7083333333333,6.25098037719727,0.574906826019287
"39",-48.5416666666667,-24.0416666666667,2.57752537727356,-0.826824069023132
"40",-63.2916666666667,-40.4583333333333,-0.760700404644012,2.22051429748535
"41",-61.4583333333333,-35.9583333333333,0.754666149616241,0.883189380168915
"42",-55.9583333333333,-33.625,1.11283600330353,-2.29782915115356
"43",-63.7083333333333,-10.375,6.0833683013916,-0.243885517120361
"44",-62.0416666666667,-30.7083333333333,1.58502089977264,1.52384340763092
"45",-72.0416666666667,-38.2083333333333,1.66024208068848,-3.39834833145142
"46",-69.375,-9.54166666666666,5.76453161239624,-0.912047266960144
"47",-64.0416666666667,-13.7083333333333,5.2027759552002,0.65076619386673
"48",-53.125,-18.2916666666667,4.40877866744995,-0.0403493754565716
"49",-49.2083333333333,-13.2916666666667,5.36645555496216,1.37824714183807
"50",-66.2083333333333,-44.2916666666667,-1.59935069084167,2.12768816947937
"51",-63.0416666666667,-18.7083333333333,3.40845847129822,2.26159620285034
"52",-58.875,-16.375,5.37583351135254,0.259782046079636
"53",-69.9583333333333,-25.375,0.428790748119354,3.82506465911865
"54",-61.7916666666667,-9.45833333333333,5.85109663009644,-0.16994109749794
"55",-58.9583333333333,-10.875,5.77767705917358,0.662659704685211
"56",-73.0416666666667,-45.375,0.211939916014671,-7.598792552948
"57",-55.2083333333333,-17.7916666666667,4.81905126571655,0.644583940505981
"58",-65.7916666666667,-32.7916666666667,0.19514262676239,2.22161984443665
"59",-54.375,-27.7083333333333,2.4311785697937,-4.38891172409058
"60",-57.2916666666667,-8.04166666666666,6.21340990066528,-1.90583539009094
"61",-69.375,-36.7916666666667,-1.88062584400177,2.17945408821106
"62",-71.625,-31.0416666666667,0.357634782791138,2.854572057724
"63",-55.0416666666667,-33.9583333333333,0.80525004863739,-2.72274899482727
"64",-71.7083333333333,-12.375,4.86464357376099,-2.42709374427795
"65",-65.875,-10.0416666666667,5.90596532821655,0.0895348265767097
"66",-47.0416666666667,-22.875,3.57149815559387,-0.193592131137848
"67",-64.5416666666667,-38.125,-0.302236884832382,2.801105260849
"68",-49.2083333333333,-11.9583333333333,5.60819816589355,1.24154698848724
"69",-69.7083333333333,-17.7083333333333,-1.27997922897339,3.1713228225708
"70",-69.4583333333333,-26.2916666666667,-0.780920088291168,2.75309300422668
"71",-57.2083333333333,-23.125,3.66137838363647,-0.176755949854851
"72",-58.7916666666667,-9.70833333333333,5.59535551071167,0.682699620723724
"73",-68.4583333333333,-12.5416666666667,5.69216442108154,-1.308669090271
"74",-57.5416666666667,-27.875,2.52830719947815,-1.34736156463623
"75",-67.0416666666667,-31.2083333333333,1.05619943141937,3.6068172454834
"76",-62.5416666666667,-19.9583333333333,2.96289730072021,3.10367250442505
"77",-51.2083333333333,-26.4583333333333,1.5621429681778,-3.57856798171997
"78",-70.2083333333333,-31.875,-4.32456016540527,0.725297391414642
"79",-50.5416666666667,-25.125,2.02407646179199,-2.31175136566162
"80",-50.7916666666667,-27.4583333333333,1.58937513828278,-3.96246266365051
"81",-61.2083333333333,-22.7916666666667,2.77437877655029,2.92826223373413
"82",-59.7083333333333,-29.875,1.80920600891113,0.616346061229706
"83",-62.125,-35.7916666666667,0.675429701805115,1.23380255699158
"84",-63.2916666666667,-36.4583333333333,0.187059238553047,1.91821324825287
"85",-49.875,-25.125,2.40799069404602,-3.27002167701721
"86",-61.9583333333333,-19.2916666666667,3.13929414749146,2.6511013507843
"87",-51.7916666666667,-18.5416666666667,4.74467182159424,0.163092702627182
"88",-56.7916666666667,-8.20833333333333,5.92792558670044,-2.06741666793823
"89",-65.2083333333333,-27.7083333333333,1.81248843669891,2.0053973197937
"90",-69.0416666666667,-49.125,-2.32285475730896,1.65647387504578
"91",-71.7916666666667,-46.375,-1.6832263469696,0.630182027816772
"92",-71.7916666666667,-47.2916666666667,-2.2260570526123,1.44676375389099
"93",-47.4583333333333,-18.2083333333333,4.76570987701416,0.627206087112427
"94",-69.2083333333333,-42.4583333333333,-2.07583904266357,2.27403831481934
"95",-51.875,-21.7916666666667,3.71971368789673,0.164027661085129
"96",-49.125,-28.625,2.48525142669678,-2.53272438049316
"97",-54.9583333333333,-21.375,3.92128849029541,-0.764421820640564
"98",-67.2916666666667,-20.875,-1.21425104141235,4.3152437210083
"99",-64.2916666666667,-36.2916666666667,0.423653334379196,1.95019912719727
"100",-52.9583333333333,-13.0416666666667,5.29148435592651,1.61938536167145
"101",-66.625,-10.5416666666667,5.65714597702026,-0.132735922932625
"102",-69.7916666666667,-8.95833333333333,6.06772375106812,-1.5595291852951
"103",-56.0416666666667,-17.7916666666667,4.6748104095459,0.739875733852386
"104",-54.125,-25.625,2.9110472202301,-3.729816198349
"105",-58.2916666666667,-21.625,3.51077389717102,1.19094467163086
"106",-70.0416666666667,-17.7083333333333,0.577525615692139,3.94389081001282
"107",-65.4583333333333,-44.2916666666667,-1.42010176181793,2.12283086776733
"108",-62.2083333333333,-27.4583333333333,2.05513334274292,2.53483891487122
"109",-54.125,-32.4583333333333,0.999247193336487,-2.55846309661865
"110",-59.875,-29.375,1.86945915222168,0.666124165058136
"111",-57.875,-20.7916666666667,3.83414220809937,0.773454308509827
"112",-48.9583333333333,-23.7916666666667,2.57323527336121,-0.561555922031403
"113",-51.0416666666667,-20.375,4.05659437179565,0.654984414577484
"114",-72.2916666666667,-37.7916666666667,1.24770390987396,-1.13657629489899
"115",-60.375,-19.5416666666667,3.3550865650177,2.34605121612549
"116",-72.0416666666667,-40.2916666666667,1.85448396205902,-5.16010618209839
"117",-69.2083333333333,-38.7916666666667,-1.3083872795105,2.76498174667358
"118",-67.875,-38.0416666666667,-0.786373436450958,3.09257960319519
"119",-64.7916666666667,-32.4583333333333,0.0985835269093513,1.76758599281311
"120",-66.2083333333333,-40.625,-1.01518929004669,2.57176470756531
"121",-54.4583333333333,-8.54166666666666,6.11094236373901,-1.57553267478943
"122",-63.7916666666667,-20.875,2.9561665058136,2.43550610542297
"123",-47.4583333333333,-20.2083333333333,4.31238794326782,-0.303162902593613
"124",-52.4583333333333,-14.875,4.91547727584839,1.42348873615265
"125",-64.0416666666667,-40.0416666666667,-0.973529100418091,2.50751829147339
"126",-64.2916666666667,-29.875,1.46270155906677,2.68104934692383
"127",-70.875,-27.7916666666667,0.143008932471275,3.3361177444458
"128",-68.625,-26.625,-3.33942604064941,2.15368676185608
"129",-60.875,-29.7083333333333,1.86750137805939,1.19625496864319
"130",-63.2083333333333,-28.875,1.71653985977173,2.46787357330322
"131",-69.7916666666667,-48.875,-2.49261045455933,1.71283638477325
"132",-63.9583333333333,-29.4583333333333,1.52677953243256,2.46725153923035
"133",-66.375,-14.2916666666667,5.39547634124756,-0.775852680206299
"134",-64.5416666666667,-29.125,1.76477158069611,2.79852604866028
"135",-72.9583333333333,-16.2083333333333,1.21079838275909,4.20818185806274
"136",-72.2083333333333,-36.5416666666667,1.1902232170105,0.148711383342743
"137",-57.7916666666667,-12.125,5.962646484375,0.554567992687225
"138",-66.2916666666667,-26.2916666666667,-2.36851477622986,2.64847087860107
"139",-67.7916666666667,-46.625,-1.58099365234375,1.82700788974762
"140",-53.5416666666667,-13.125,5.57436752319336,1.25023233890533
"141",-55.7916666666667,-22.2916666666667,3.34079217910767,-1.19306826591492
"142",-58.2083333333333,-30.0416666666667,2.09293794631958,-0.658178210258484
"143",-70.0416666666667,-14.7083333333333,-0.564303398132324,1.81131887435913
"144",-60.0416666666667,-11.2916666666667,5.64351749420166,0.457723259925842
"145",-49.9583333333333,-21.0416666666667,4.02082014083862,0.802094995975494
"146",-60.125,-10.4583333333333,5.53631448745728,0.551566660404205
"147",-51.125,-10.7916666666667,6.17334651947021,1.14589428901672
"148",-69.125,-24.7083333333333,-1.4019421339035,3.45374727249146
"149",-50.375,-20.4583333333333,4.10867118835449,0.786881029605865
"150",-62.2083333333333,-38.625,0.075411468744278,1.49929976463318
"151",-60.0416666666667,-22.125,3.09691786766052,2.5851583480835
"152",-55.2916666666667,-30.375,2.01432681083679,-3.42778158187866
"153",-60.4583333333333,-12.2083333333333,5.44021081924438,0.607358396053314
"154",-71.9583333333333,-48.7083333333333,-3.28415727615356,0.319921940565109
"155",-65.4583333333333,-39.125,-0.681776821613312,2.75258016586304
"156",-56.625,-21.875,3.65882205963135,-0.349635511636734
"157",-65.7083333333333,-14.625,5.37581539154053,-0.696711897850037
"158",-51.5416666666667,-20.375,4.25390958786011,0.485699415206909
"159",-67.7083333333333,-11.375,5.43992567062378,-0.400298148393631
"160",-60.2916666666667,-18.0416666666667,4.07951211929321,0.524098038673401
"161",-67.875,-9.29166666666666,5.59849166870117,-0.904678702354431
"162",-57.5416666666667,-23.625,3.46236371994019,0.180371671915054
"163",-74.7916666666667,-11.4583333333333,2.84204077720642,-1.04208850860596
"164",-61.7916666666667,-33.4583333333333,0.982334196567535,1.08000028133392
"165",-49.2083333333333,-27.625,1.9465743303299,-3.86413645744324
"166",-46.5416666666667,-23.4583333333333,3.36694121360779,-1.11853063106537
"167",-60.9583333333333,-23.9583333333333,2.48754572868347,2.62635445594788
"168",-62.875,-11.875,5.35455751419067,0.765716552734375
"169",-58.2083333333333,-32.7083333333333,1.18491852283478,-0.817198157310486
"170",-65.875,-31.0416666666667,1.36428391933441,2.77865815162659
"171",-63.2083333333333,-15.375,4.70151376724243,0.34430918097496
"172",-59.0416666666667,-27.0416666666667,2.68904447555542,-0.120195060968399
"173",-67.2916666666667,-10.2916666666667,5.23977184295654,-0.751603007316589
"174",-68.375,-12.875,5.80146837234497,-1.59150159358978
"175",-62.875,-25.7083333333333,2.29747438430786,3.01220226287842
"176",-74.2916666666667,-13.0416666666667,1.92967629432678,2.73676443099976
"177",-64.5416666666667,-12.625,5.44711208343506,0.697773158550262
"178",-52.9583333333333,-29.0416666666667,2.07948994636536,-3.12103486061096
"179",-73.625,-14.2083333333333,0.43077477812767,1.70386242866516
"180",-52.5416666666667,-23.5416666666667,2.80856537818909,-1.35709416866302
"181",-63.5416666666667,-16.2083333333333,4.97434997558594,-1.01499450206757
"182",-60.125,-18.9583333333333,3.69361782073975,1.76991009712219
"183",-64.875,-12.5416666666667,5.42634201049805,0.597589254379272
"184",-66.7083333333333,-12.9583333333333,5.4959831237793,-0.46960511803627
"185",-67.125,-35.125,-0.139732554554939,3.5335738658905
"186",-55.0416666666667,-13.7916666666667,5.61908197402954,0.946145236492157
"187",-69.625,-27.875,-2.10586524009705,2.24568676948547
"188",-65.5416666666667,-24.125,-0.475156128406525,3.1417441368103
"189",-51.7083333333333,-24.875,2.74285101890564,-3.49409651756287
"190",-49.5416666666667,-16.7083333333333,4.92665147781372,0.514191865921021
"191",-55.375,-26.2916666666667,2.62266230583191,-2.5493381023407
"192",-59.7916666666667,-23.0416666666667,2.74510049819946,2.37423276901245
"193",-61.7916666666667,-34.125,0.944390296936035,1.03405439853668
"194",-69.875,-17.5416666666667,-2.12179183959961,2.42882061004639
"195",-58.625,-33.375,0.958263218402863,-0.165280506014824
"196",-64.125,-20.375,2.61212944984436,2.04707098007202
"197",-69.125,-28.2916666666667,-3.05989384651184,1.93548309803009
"198",-52.7916666666667,-24.7916666666667,3.21222639083862,-2.962735414505
"199",-67.2916666666667,-27.5416666666667,-1.28257489204407,3.09098649024963
"200",-67.2916666666667,-10.7083333333333,5.2496223449707,-0.518507540225983
"201",-70.5416666666667,-38.875,-1.41493940353394,1.65706300735474
"202",-67.9583333333333,-25.4583333333333,-2.6687285900116,3.1023895740509
"203",-49.2083333333333,-24.2083333333333,2.23960566520691,-1.17781662940979
"204",-59.9583333333333,-36.7916666666667,0.330057442188263,0.461939036846161
"205",-64.7083333333333,-31.9583333333333,0.341790080070496,1.7802848815918
"206",-67.875,-18.7916666666667,-0.802537024021149,3.75936460494995
"207",-72.375,-14.0416666666667,-0.0494186393916607,1.23867249488831
"208",-65.9583333333333,-23.7916666666667,-0.973647773265839,3.77733016014099
"209",-60.125,-37.5416666666667,-0.0792668238282204,0.642043054103851
"210",-48.2916666666667,-17.7083333333333,4.62836933135986,0.728468716144562
