"TSS.MN"	"TSS.sd"	"speci.MN"	"speci.sd"	"sensi.MN"	"sensi.sd"	"model"
0.0463414634146341	0.0077128723418741	0.997560975609756	0.0077128723418741	0.0487804878048781	0	"model1"
0.851219512195122	0.0353448213321694	0.924390243902439	0.0353448213321693	0.926829268292683	0	"model2"
0.748780487804878	0.0575458158347525	0.821951219512195	0.0575458158347525	0.926829268292683	0	"model3"
0.5	0.0491180730633926	0.5	0.0491180730633926	1	0	"model4"
0.875609756097561	0.0242543640490672	0.948780487804878	0.0242543640490671	0.926829268292683	0	"model5"
0.790243902439024	0.05656106384041	0.863414634146341	0.05656106384041	0.926829268292683	0	"model6"
0.760975609756098	0.0427119529644348	0.834146341463415	0.0427119529644348	0.926829268292683	0	"model7"
0	0	1	0	0	0	"model8"
0.758536585365854	0.0493864798324795	0.831707317073171	0.0493864798324795	0.926829268292683	0	"model9"
0.782926829268293	0.0703616147103051	0.85609756097561	0.0703616147103051	0.926829268292683	0	"model10"
0.178048780487805	0.0117816071107231	0.982926829268293	0.0117816071107231	0.195121951219512	0	"model11"
0.773170731707317	0.0552007973878633	0.773170731707317	0.0552007973878633	1	0	"model12"
0.168292682926829	0.0077128723418741	0.997560975609756	0.0077128723418741	0.170731707317073	0	"model13"
0.539024390243902	0.0634458959841518	0.539024390243902	0.0634458959841518	1	0	"model14"
0.307317073170732	0.0701263696027571	0.307317073170732	0.0701263696027571	1	0	"model15"
0.824390243902439	0.0471264284428925	0.897560975609756	0.0471264284428925	0.926829268292683	0	"model16"
0.609756097560976	0.047406112966222	0.682926829268293	0.0474061129662219	0.926829268292683	0	"model17"
0.748780487804878	0.0326217929231527	0.94390243902439	0.0326217929231526	0.804878048780488	0	"model18"
0.646341463414634	0.0504458278292311	0.719512195121951	0.0504458278292311	0.926829268292683	0	"model19"
0.773170731707317	0.0539901063931187	0.846341463414634	0.0539901063931187	0.926829268292683	0	"model20"
0.2	0.0617029787349928	0.2	0.0617029787349928	1	0	"model21"
0.529268292682927	0.0718489466513356	0.529268292682927	0.0718489466513356	1	0	"model22"
0.724390243902439	0.0796996808660323	0.797560975609756	0.0796996808660323	0.926829268292683	0	"model23"
0.778048780487805	0.0353448213321694	0.851219512195122	0.0353448213321694	0.926829268292683	0	"model24"
0	0	1	0	0	0	"model25"
0.146341463414634	0	1	0	0.146341463414634	0	"model26"
0.817073170731707	0.0368105086916155	0.890243902439024	0.0368105086916155	0.926829268292683	0	"model27"
0.45609756097561	0.0829507378255916	0.45609756097561	0.0829507378255916	1	0	"model28"
0.5	0.0128547872364568	0.98780487804878	0.0128547872364568	0.51219512195122	0	"model29"
0.819512195121951	0.05656106384041	0.892682926829268	0.05656106384041	0.926829268292683	0	"model30"
0.817073170731707	0.0309584272596094	0.939024390243902	0.0309584272596094	0.878048780487805	0	"model31"
0.873170731707317	0.0321112482246041	0.946341463414634	0.032111248224604	0.926829268292683	0	"model32"
0	0	1	0	0	0	"model33"
0.84390243902439	0.0286289705067626	0.941463414634146	0.0286289705067626	0.902439024390244	0	"model34"
0.121951219512195	0	1	0	0.121951219512195	0	"model35"
0.746341463414634	0.0599645167954009	0.819512195121951	0.0599645167954009	0.926829268292683	0	"model36"
0.653658536585366	0.0359934042620791	0.946341463414634	0.0359934042620791	0.707317073170732	0	"model37"
0	0	1	0	0	0	"model38"
0.517073170731707	0.0606222825440886	0.517073170731707	0.0606222825440886	1	0	"model39"
0.468292682926829	0.0734412344106421	0.468292682926829	0.0734412344106421	1	0	"model40"
0.521951219512195	0.071062677669633	0.521951219512195	0.071062677669633	1	0	"model41"
0.204878048780488	0.0125950677925444	0.985365853658537	0.0125950677925445	0.219512195121951	0	"model42"
0.236585365853659	0.0552007973878633	0.236585365853659	0.0552007973878633	1	0	"model43"
0.44390243902439	0.103351210289891	0.44390243902439	0.103351210289891	1	0	"model44"
0.831707317073171	0.0334224468147877	0.929268292682927	0.0334224468147877	0.902439024390244	0	"model45"
0.55609756097561	0.0498527145260354	0.55609756097561	0.0498527145260354	1	0	"model46"
0.490243902439024	0.0138450295657938	0.978048780487805	0.0138450295657938	0.51219512195122	0	"model47"
0.38780487804878	0.0664979025908245	0.38780487804878	0.0664979025908245	1	0	"model48"
