"X","lon","lat","PC1","PC2","presence","glm_pred_inv","bart_pred_inv","fne_pred_inv","inv_range","mess","analog"
1406,1.87473,41.9558,-2.63933753967285,-0.852074861526489,1,1.27621897263452e-05,0.0231459084898233,3.37127908922596e-10,1,0.0396589331746976,1
1409,2.2914,41.6225,-2.02458477020264,-0.472349613904953,1,2.77669405477354e-05,0.0102365631610155,2.13367528090203e-08,1,0.0594883997620464,1
1420,-7.79193,41.2058,-1.82445621490479,1.25902020931244,1,3.22039995808154e-05,0.0284496769309044,4.62577827420318e-06,1,0.0793178663493952,1
1421,0.541401,41.2058,-1.14670026302338,-1.84237635135651,1,9.23767001950182e-05,0.00165415997616947,8.96466545441399e-09,1,0.376759865159627,1
1422,1.5414,41.2058,-1.62440812587738,-0.664599061012268,1,4.72264073323458e-05,0.00604063738137484,6.24867269038987e-08,1,0.198294665873488,1
1425,-3.2086,40.7891,-1.90430271625519,-2.14740586280823,1,3.45658372680191e-05,0.00334391160868108,7.1219134756273e-11,1,0.0793178663493952,1
1427,-2.2086,40.7891,-2.33942174911499,-1.59858894348145,1,1.88776830327697e-05,0.0114285992458463,7.72405056581604e-11,1,0.0594883997620464,1
1428,-3.79193,40.5391,-1.63838326931,-2.11098027229309,1,4.92298604513053e-05,0.0033487263135612,3.13655379446942e-10,1,0.198294665873488,1
1430,0.374734,40.3725,-1.05066335201263,-1.10888683795929,1,0.000101536570582539,0.00202643452212214,1.63139162623338e-07,1,0.436248264921674,1
1434,-3.29193,40.2891,-1.61012315750122,-2.19375038146973,1,5.07999102410395e-05,0.00253198808059096,2.57152410476635e-10,1,0.198294665873488,1
1436,-5.04193,40.0391,-1.25427329540253,-2.13858294487,1,8.14499508123845e-05,0.00151363480836153,1.78984660426096e-09,1,0.376759865159627,1
1438,-0.0419328,39.9558,-0.912685751914978,-1.19066190719604,1,0.00012218787742313,0.00157565646804869,2.20780862036918e-07,1,0.515566131271069,1
1440,-0.541933,39.5391,-0.852322518825531,-1.36596143245697,1,0.00013302695879247,0.00136713578831404,1.62096782219123e-07,1,0.594883997620464,1
1443,-5.54193,39.0391,-0.951532125473022,-1.64382672309875,1,0.000116687333502341,0.00117413664702326,4.26412221088412e-08,1,0.515566131271069,1
1444,-0.291933,38.9558,-1.14388966560364,-1.95601677894592,1,9.27114015212283e-05,0.00142726465128362,5.97641935939919e-09,1,0.376759865159627,1
1446,-1.2086,37.9558,-0.304163962602615,-2.25482487678528,1,0.000281843153061345,0.00109004334080964,8.21882011337038e-08,1,2.71663692246679,1
1447,-4.79193,37.7891,-0.355686157941818,-1.95662403106689,1,0.000257120205787942,0.00125955906696618,1.81857828351895e-07,1,2.20107079119572,1
1451,-5.79193,37.6225,-0.26891827583313,-1.6607871055603,1,0.000284624635241926,0.00164891441818327,6.621706347687e-07,1,3.09339678762641,1
1461,-6.12527,37.2058,-0.351991146802902,-1.27822744846344,1,0.000251671735895798,0.00135093089193106,1.50686719280202e-06,1,2.28038865754511,1
1467,-4.79193,37.1225,-0.610542178153992,-1.50175452232361,1,0.000179281792952679,0.00130364263895899,2.80589375734053e-07,1,1.03113226254214,1
1473,-4.37527,36.7891,-0.779407560825348,-1.23511052131653,1,0.000143131444929168,0.00137591292150319,3.28029955198872e-07,1,0.733690263731906,1
1481,-3.4586,36.7058,-0.466460824012756,-1.52470898628235,1,0.00022156375052873,0.00126792129594833,4.63765871927535e-07,1,1.54669839381321,1
1484,-5.29193,36.2891,-0.435165047645569,-0.201995074748993,1,0.000213848514249548,0.00224349508062005,1.79871585714864e-05,1,1.705334126512,1
1,20.625,39.2916666666667,-1.61351132392883,-0.179104655981064,0,4.5482436689781e-05,0.00974130444228649,2.82063581380498e-07,0,0.198294665873488,1
2,20.125,50.0416666666667,-3.72217559814453,-0.975859761238098,0,3.09485699290235e-06,0.0219291131943464,7.41876341175257e-13,0,-12.2460360929041,0
3,11.7916666666667,52.5416666666667,-3.5395667552948,-1.03007066249847,0,3.94946118831285e-06,0.0219291131943464,1.58880406660872e-12,0,-9.52591367839252,0
4,29.5416666666667,61.9583333333333,-5.40539360046387,-1.8537437915802,0,3.58083696028189e-07,0.0133104221895337,2.25798180145591e-19,0,-37.3190771634615,0
5,1.29166666666666,48.5416666666667,-3.95660376548767,-0.194761946797371,0,2.23607003135839e-06,0.0226377807557583,5.88279164964733e-12,0,-15.7380537993395,0
6,-9.45833333333334,53.9583333333333,-4.53289127349854,3.01440644264221,0,8.84613257312594e-07,0.0353073999285698,1.40160336670192e-08,0,-24.3223728458895,0
7,5.54166666666666,48.375,-4.04193782806396,0.0320818275213242,0,1.95581810658041e-06,0.0307138953357935,9.42419319666099e-12,0,-17.0091811593991,0
8,-9.70833333333334,52.2083333333333,-4.75806140899658,4.71476125717163,0,6.10780773513397e-07,0.0276488997042179,1.70665913401535e-07,0,-27.6764838686008,0
9,11.125,44.625,-3.25777959823608,-1.26415944099426,0,5.91407706451719e-06,0.0223389323800802,2.62473810047625e-12,0,-5.32844136502995,0
10,21.4583333333333,44.2083333333333,-3.8878161907196,-0.94319474697113,0,2.49466393142939e-06,0.0219291131943464,3.42021848126137e-13,0,-14.7134012083339,0
11,19.625,68.2916666666667,-5.9444727897644,-1.8746657371521,0,1.72729784253534e-07,0.0133104221895337,4.35289903306679e-21,0,-45.3491449473079,0
12,15.9583333333333,45.5416666666667,-4.19498348236084,-0.0778013840317726,0,1.64701634730591e-06,0.0303087569773197,2.69961548775288e-12,0,-19.2889333784037,0
13,13.7083333333333,66.0416666666667,-6.65040826797485,1.99199593067169,0,5.83630210826414e-08,0.0350174903869629,1.99644733931597e-14,0,-55.8646867333066,0
14,14.2916666666667,49.875,-3.84850120544434,-1.2266891002655,0,2.6668294594856e-06,0.0223389323800802,1.16295468806198e-13,0,-14.1277692586181,0
15,6.45833333333331,58.2083333333333,-5.05005216598511,2.45377707481384,0,4.63045466858603e-07,0.0344090238213539,3.4858121944481e-10,0,-32.0259479499667,0
16,-7.20833333333334,57.7916666666667,-4.55387115478516,3.28827738761902,0,8.5817549688727e-07,0.0409373678267002,2.44430022888764e-08,0,-24.6348869851335,0
17,5.125,45.625,-3.95180153846741,0.123848982155323,0,2.21760797103343e-06,0.0307138953357935,2.14786157609614e-11,0,-15.6665203229014,0
18,-2.625,56.7083333333333,-4.07411050796509,0.147138848900795,0,1.8436927575749e-06,0.0317705124616623,1.25957386881703e-11,0,-17.4884220678253,0
19,22.7083333333333,60.625,-4.98779964447021,-1.33996331691742,0,6.00750468038314e-07,0.0216862708330154,6.5133094787487e-17,0,-31.0986408355359,0
20,10.7083333333333,44.625,-3.32360577583313,-1.02379763126373,0,5.34303990207263e-06,0.0219291131943464,5.21790423368973e-12,0,-6.30898129041955,0
21,23.4583333333333,42.4583333333333,-4.27041864395142,-1.02540111541748,0,1.50163066336972e-06,0.0223389323800802,2.61150574499798e-14,0,-20.4126077343805,0
22,28.4583333333333,62.7916666666667,-5.53452205657959,-1.75137841701508,0,2.99939017622819e-07,0.0133104221895337,1.67893521014136e-19,0,-39.242561274911,0
23,0.625,43.125,-3.28734660148621,0.970151960849762,0,4.92243771077483e-06,0.0306432321667671,8.89766038625339e-09,0,-5.76886838387261,0
24,-7.125,54.125,-4.3757209777832,2.18503856658936,0,1.13871431040025e-06,0.0344090238213539,3.0315412402615e-09,0,-21.9811803954093,0
25,19.625,51.0416666666667,-3.97031593322754,-1.27828085422516,0,2.28158569370862e-06,0.0184378083795309,4.51542252752953e-14,0,-15.9423088301403,0
26,18.0416666666667,40.2083333333333,-1.23205137252808,-1.1468962430954,0,8.13080696389079e-05,0.00296144699677825,6.83024765635309e-08,0,0.376759865159627,1
27,16.875,40.875,-2.11738204956055,-0.975627660751343,0,2.52789686783217e-05,0.00975233688950539,2.50657072875526e-09,0,0.0594883997620464,1
28,24.7083333333333,43.7083333333333,-3.25277900695801,-2.06372928619385,0,6.13847259955946e-06,0.0143161453306675,6.66358922251156e-14,0,-5.2539530751475,0
29,18.625,43.7916666666667,-5.44998264312744,0.787261724472046,0,3.03193246509181e-07,0.0302127934992313,1.08233781908728e-13,0,-37.9832709259212,0
30,29.5416666666667,70.2083333333333,-6.31181955337524,-0.916259765625,0,1.03368165582651e-07,0.0184378083795309,9.62132415304669e-20,0,-50.8211043004396,0
