"TSS.MN"	"TSS.sd"	"speci.MN"	"speci.sd"	"sensi.MN"	"sensi.sd"	"model"
0.558536585365854	0.0766559321386873	0.558536585365854	0.0766559321386873	1	0	"model49"
0.64390243902439	0.0642224964492081	0.64390243902439	0.0642224964492081	1	0	"model50"
0.660975609756098	0.0840589074833355	0.709756097560976	0.0840589074833355	0.951219512195122	0	"model51"
0	0	1	0	0	0	"model52"
0.582926829268293	0.0371679006525608	0.948780487804878	0.0371679006525608	0.634146341463415	0	"model53"
0.3	0.0718489466513356	0.3	0.0718489466513356	1	0	"model54"
0.485365853658537	0.0466329443892682	0.485365853658537	0.0466329443892682	1	0	"model55"
0.024390243902439	0	1	0	0.024390243902439	0	"model56"
0.724390243902439	0.0430971000998328	0.797560975609756	0.0430971000998327	0.926829268292683	0	"model57"
0.81219512195122	0.0364496126365201	0.885365853658537	0.0364496126365202	0.926829268292683	0	"model58"
0.480487804878049	0.102225871928455	0.480487804878049	0.102225871928455	1	0	"model59"
0.590243902439024	0.0299822583977004	0.95609756097561	0.0299822583977004	0.634146341463415	0	"model60"
0.704878048780488	0.0389056458992045	0.729268292682927	0.0389056458992046	0.975609756097561	0	"model61"
0.502439024390244	0.0125950677925445	0.990243902439024	0.0125950677925445	0.51219512195122	0	"model62"
0.839024390243902	0.0308514893674964	0.91219512195122	0.0308514893674964	0.926829268292683	0	"model63"
0.45609756097561	0.07802336984722	0.45609756097561	0.07802336984722	1	0	"model64"
0.753658536585366	0.0480294487406242	0.826829268292683	0.0480294487406242	0.926829268292683	0	"model65"
0.721951219512195	0.0503802711701778	0.746341463414634	0.0503802711701778	0.975609756097561	0	"model66"
0	0	1	0	0	0	"model67"
0.165853658536585	0.0102838297891655	0.995121951219512	0.0102838297891655	0.170731707317073	0	"model68"
0.853658536585366	0.0459906849552226	0.926829268292683	0.0459906849552226	0.926829268292683	0	"model69"
0.495121951219512	0.0200798195694772	0.982926829268293	0.0200798195694772	0.51219512195122	0	"model70"
0.797560975609756	0.0552007973878633	0.870731707317073	0.0552007973878633	0.926829268292683	0	"model71"
0.65609756097561	0.0623953946482923	0.680487804878049	0.0623953946482923	0.975609756097561	0	"model72"
0	0	1	0	0	0	"model73"
0.619512195121951	0.0476841570686673	0.64390243902439	0.0476841570686673	0.975609756097561	0	"model74"
0.495121951219512	0.0164621599441598	0.982926829268293	0.0164621599441598	0.51219512195122	0	"model75"
0.851219512195122	0.0421668373329754	0.924390243902439	0.0421668373329754	0.926829268292683	0	"model76"
0.141463414634146	0.0102838297891655	0.995121951219512	0.0102838297891655	0.146341463414634	0	"model77"
0.758536585365854	0.0544776116024421	0.831707317073171	0.0544776116024421	0.926829268292683	0	"model78"
0.734146341463415	0.0313825350660468	0.807317073170732	0.0313825350660468	0.926829268292683	0	"model79"
0.734146341463415	0.101837178992662	0.782926829268293	0.101837178992662	0.951219512195122	0	"model80"
0.463414634146341	0.0539288583797626	0.463414634146341	0.0539288583797626	1	0	"model81"
0.712195121951219	0.0485087280981343	0.785365853658537	0.0485087280981343	0.926829268292683	0	"model82"
0.75609756097561	0.0586268500075445	0.829268292682927	0.0586268500075445	0.926829268292683	0	"model83"
0.509756097560976	0.0213559764822174	0.973170731707317	0.0213559764822174	0.536585365853659	0	"model84"
0.75609756097561	0.0551408941717501	0.829268292682927	0.0551408941717501	0.926829268292683	0	"model85"
0.531707317073171	0.0658486397766393	0.531707317073171	0.0658486397766393	1	0	"model86"
0.634146341463415	0.0660490927206176	0.634146341463415	0.0660490927206176	1	0	"model87"
0	0	1	0	0	0	"model88"
0	0	1	0	0	0	"model89"
0.639024390243902	0.0786561731541322	0.639024390243902	0.0786561731541322	1	0	"model90"
0.209756097560976	0.0125950677925444	0.990243902439024	0.0125950677925445	0.219512195121951	0	"model91"
0.417073170731707	0.0824712497750618	0.417073170731707	0.0824712497750618	1	0	"model92"
0.473170731707317	0.0401596391389544	0.473170731707317	0.0401596391389544	1	0	"model93"
0.458536585365854	0.0678265158198836	0.458536585365854	0.0678265158198836	1	0	"model94"
0.563414634146342	0.0179967021310395	0.978048780487805	0.0179967021310396	0.585365853658537	0	"model95"
0.0487804878048781	0	1	0	0.0487804878048781	0	"model96"
0.648780487804878	0.0262187243847108	0.965853658536585	0.0262187243847107	0.682926829268293	0	"model97"
0.775609756097561	0.0427119529644348	0.946341463414634	0.0427119529644348	0.829268292682927	0	"model98"
0.719512195121951	0.0823107997207991	0.792682926829268	0.0823107997207991	0.926829268292683	0	"model99"
