"TSS.MN"	"TSS.sd"	"speci.MN"	"speci.sd"	"sensi.MN"	"sensi.sd"	"model"
0.0175	0.0168737139427638	0.0175	0.0168737139427638	1	0	"model71"
0.18	0.0158113883008419	0.98	0.0158113883008419	0.2	0	"model72"
0.1575	0.0565808173225599	0.2575	0.0565808173225599	0.9	0	"model73"
0.18	0.0468448977418507	0.18	0.0468448977418507	1	0	"model74"
0.1825	0.104781518726666	0.3825	0.104781518726666	0.8	0	"model75"
0.205	0.0752772652709081	0.355	0.0752772652709081	0.85	0	"model76"
0.145	0.0918936583472681	0.27	0.0918936583472681	0.875	0	"model77"
0.0275	0.0248607231502938	0.0275	0.0248607231502938	1	0	"model78"
0.3225	0.0532942565177316	0.6475	0.0532942565177316	0.675	0	"model79"
0	0	0	0	1	0	"model80"
0.17	0.0926462807312486	0.32	0.0926462807312487	0.85	0	"model81"
0.1725	0.0671337802037428	0.3225	0.0671337802037428	0.85	0	"model82"
0.1525	0.0946117798632331	0.2775	0.0946117798632331	0.875	0	"model83"
0.1925	0.0527704673299585	0.7675	0.0527704673299585	0.425	0	"model84"
0.1475	0.0594535299391232	0.1475	0.0594535299391232	1	0	"model85"
0.35	0.0687184270936277	0.55	0.0687184270936277	0.8	0	"model86"
0.2	0.0424918292799399	0.725	0.0424918292799399	0.475	0	"model87"
0	0	0	0	1	0	"model88"
0.1125	0.0475073093791308	0.1125	0.0475073093791308	1	0	"model89"
0.0775	0.0342580079851574	0.0775	0.0342580079851574	1	0	"model90"
0.18	0.0562731433871138	0.33	0.0562731433871138	0.85	0	"model91"
0.1725	0.0432210082662998	0.1725	0.0432210082662998	1	0	"model92"
0.0525	0.0342580079851574	0.0525	0.0342580079851574	1	0	"model93"
0.2125	0.0626387349098871	0.3375	0.0626387349098871	0.875	0	"model94"
0.08	0.0421637021355784	0.08	0.0421637021355784	1	0	"model95"
0.06	0.0316227766016838	0.06	0.0316227766016838	1	0	"model96"
0	0	0	0	1	0	"model97"
0.1725	0.0362284418654736	0.1975	0.0362284418654736	0.975	0	"model98"
0.38	0.0685160159703149	0.63	0.0685160159703149	0.75	0	"model99"
0.3475	0.0492301849591398	0.5975	0.0492301849591398	0.75	0	"model100"
0.3375	0.0475073093791307	0.8375	0.0475073093791308	0.5	0	"model101"
0.0925	0.0312916389258643	0.0925	0.0312916389258643	1	0	"model102"
0.325	0.0726483157256779	0.55	0.0726483157256779	0.775	0	"model103"
0.1525	0.0380970981688749	0.1525	0.0380970981688749	1	0	"model104"
0.2175	0.0717344640555245	0.6925	0.0717344640555245	0.525	0	"model105"
0.185	0.0337474278855276	0.96	0.0337474278855276	0.225	0	"model106"
0.065	0.0459468291736341	0.065	0.0459468291736341	1	0	"model107"
0.03	0.0158113883008419	0.03	0.0158113883008419	1	0	"model108"
0.17	0.053748384988657	0.17	0.053748384988657	1	0	"model109"
0.165	0.052967495273569	0.265	0.052967495273569	0.9	0	"model110"
0.1675	0.072696094958548	0.3675	0.072696094958548	0.8	0	"model111"
0.2175	0.0825378700960959	0.3675	0.0825378700960959	0.85	0	"model112"
0.2275	0.0681603501555951	0.3275	0.0681603501555951	0.9	0	"model113"
0.165	0.0765578938523723	0.315	0.0765578938523723	0.85	0	"model114"
0.24	0.0636832439151427	0.39	0.0636832439151427	0.85	0	"model115"
0.255	0.0806225774829855	0.455	0.0806225774829855	0.8	0	"model116"
0	0	0	0	1	0	"model117"
0.3625	0.0615200960843058	0.6125	0.0615200960843059	0.75	0	"model118"
0.12	0.0574939610355345	0.145	0.0574939610355345	0.975	0	"model119"
0.1575	0.0205818150587141	0.9825	0.0205818150587141	0.175	0	"model120"
0.36	0.0709068246206088	0.585	0.0709068246206088	0.775	0	"model121"
0.0875	0.060380736442456	0.0875	0.060380736442456	1	0	"model122"
0.3975	0.0721206550780627	0.7975	0.0721206550780627	0.6	0	"model123"
0.1175	0.0354534123103044	0.1175	0.0354534123103044	1	0	"model124"
0.07	0.0258198889747161	0.07	0.0258198889747161	1	0	"model125"
0.2175	0.0816921728876831	0.7675	0.0816921728876831	0.45	0	"model126"
0	0	0	0	1	0	"model127"
0.1775	0.0558395518925032	0.1775	0.0558395518925032	1	0	"model128"
0.0675	0.0334373377462315	0.0675	0.0334373377462315	1	0	"model129"
0.1125	0.0475073093791307	0.1125	0.0475073093791307	1	0	"model130"
0.0775	0.032167098442698	0.0775	0.032167098442698	1	0	"model131"
0	0	0	0	1	0	"model132"
0.25	0.0390867979985286	0.95	0.0390867979985286	0.3	0	"model133"
0.155	0.0387298334620742	0.155	0.0387298334620742	1	0	"model134"
0.23	0.053748384988657	0.43	0.053748384988657	0.8	0	"model135"
0.06	0.0411636301174282	0.06	0.0411636301174282	1	0	"model136"
0.145	0.0734090518184841	0.245	0.0734090518184841	0.9	0	"model137"
0.1125	0.0377307714089059	0.1125	0.0377307714089059	1	0	"model138"
0	0	0	0	1	0	"model139"
0.15	0.0799305253885453	0.275	0.0799305253885453	0.875	0	"model140"
0.2075	0.0612939184947776	0.2075	0.0612939184947776	1	0	"model141"
0.2025	0.0923835603461039	0.2025	0.0923835603461039	1	0	"model142"
0.1575	0.0791008498338952	0.1575	0.0791008498338952	1	0	"model143"
0.27	0.0632455532033676	0.47	0.0632455532033676	0.8	0	"model144"
0.305	0.0497214463005877	0.505	0.0497214463005877	0.8	0	"model145"
0.015	0.0174801474695025	0.015	0.0174801474695025	1	0	"model146"
0.16	0.0474341649025257	0.185	0.0474341649025257	0.975	0	"model147"
0.04	0.0316227766016838	0.04	0.0316227766016838	1	0	"model148"
0.185	0.0899073597284079	0.185	0.0899073597284079	1	0	"model149"
0.1875	0.0543266867100221	0.7625	0.0543266867100221	0.425	0	"model150"
0.17	0.0258198889747161	0.945	0.0258198889747161	0.225	0	"model151"
0	0	0	0	1	0	"model152"
0.2175	0.0500693962859993	0.3675	0.0500693962859993	0.85	0	"model153"
0.3325	0.0514376645400365	0.5825	0.0514376645400366	0.75	0	"model154"
0.0575	0.0334373377462315	0.0575	0.0334373377462315	1	0	"model155"
0.155	0.0387298334620742	0.155	0.0387298334620742	1	0	"model156"
0	0	0	0	1	0	"model157"
0.1175	0.042573465914816	0.1175	0.042573465914816	1	0	"model158"
0.175	0.0456435464587638	0.275	0.0456435464587638	0.9	0	"model159"
0.225	0.05	0.375	0.05	0.85	0	"model160"
0.2475	0.0362284418654736	0.8225	0.0362284418654736	0.425	0	"model161"
0	0	1	0	0	0	"model162"
-0.005	0.0105409255338946	0.995	0.0105409255338946	0	0	"model163"
0.2325	0.066718729670827	0.2575	0.066718729670827	0.975	0	"model164"
0.395	0.0664580067912563	0.645	0.0664580067912563	0.75	0	"model165"
0.2	0.0456435464587638	0.2	0.0456435464587638	1	0	"model166"
0.0925	0.0589844612306213	0.0925	0.0589844612306213	1	0	"model167"
0.055	0.030731814857643	0.055	0.030731814857643	1	0	"model168"
0.1225	0.032167098442698	0.1225	0.032167098442698	1	0	"model169"
0.0275	0.0342580079851574	0.0275	0.0342580079851574	1	0	"model170"
0.0025	0.00790569415042095	0.0025	0.00790569415042095	1	0	"model171"
0.1325	0.0264837476367845	0.1325	0.0264837476367845	1	0	"model172"
0.26	0.0699205898780101	0.635	0.0699205898780101	0.625	0	"model173"
0.16	0.0689202437604511	0.31	0.0689202437604511	0.85	0	"model174"
0.1625	0.0131761569173682	0.9875	0.0131761569173683	0.175	0	"model175"
0.295	0.0918936583472681	0.495	0.0918936583472681	0.8	0	"model176"
0.085	0.0502770104299945	0.085	0.0502770104299945	1	0	"model177"
0	0	0	0	1	0	"model178"
0.2175	0.0808376287518518	0.4175	0.0808376287518518	0.8	0	"model179"
0.195	0.0497214463005877	0.345	0.0497214463005877	0.85	0	"model180"
0.1425	0.0553398590529466	0.1425	0.0553398590529466	1	0	"model181"
0.1775	0.0845330310194384	0.2275	0.0845330310194384	0.95	0	"model182"
0.19	0.0728392446113739	0.24	0.0728392446113739	0.95	0	"model183"
0.23	0.0437797517885457	0.23	0.0437797517885457	1	0	"model184"
0	0	0	0	1	0	"model185"
0.205	0.0632455532033676	0.355	0.0632455532033676	0.85	0	"model186"
0.17	0.0524404424085076	0.32	0.0524404424085076	0.85	0	"model187"
0.1725	0.0811805258530504	0.3225	0.0811805258530504	0.85	0	"model188"
0.1475	0.0532942565177316	0.1475	0.0532942565177316	1	0	"model189"
0.315	0.0936897954837013	0.515	0.0936897954837013	0.8	0	"model190"
0	0	0	0	1	0	"model191"
0	0	0	0	1	0	"model192"
0.115	0.0636832439151427	0.265	0.0636832439151427	0.85	0	"model193"
0.3075	0.072696094958548	0.5325	0.072696094958548	0.775	0	"model194"
0.0825	0.0391755309118105	0.0825	0.0391755309118105	1	0	"model195"
0.095	0.0283823106098773	0.095	0.0283823106098773	1	0	"model196"
0.0775	0.0275126233653653	0.0775	0.0275126233653653	1	0	"model197"
0.215	0.0658280588604383	0.215	0.0658280588604383	1	0	"model198"
0.045	0.0329140294302192	0.045	0.0329140294302192	1	0	"model199"
0.2475	0.0730772042279792	0.3975	0.0730772042279792	0.85	0	"model200"
0.1575	0.0986365381928354	0.2575	0.0986365381928353	0.9	0	"model201"
0.125	0.0612372435695794	0.125	0.0612372435695794	1	0	"model202"
0.2725	0.0141911553049387	0.9475	0.0141911553049386	0.325	0	"model203"
0	0	0	0	1	0	"model204"
0.2425	0.0472140515807177	0.8425	0.0472140515807177	0.4	0	"model205"
0.1075	0.0565808173225599	0.1075	0.0565808173225599	1	0	"model206"
0.21	0.0765578938523723	0.21	0.0765578938523723	1	0	"model207"
0.0225	0.0218898758942728	0.0225	0.0218898758942728	1	0	"model208"
0.17	0.0453382350291181	0.295	0.0453382350291181	0.875	0	"model209"
0.2	0.0424918292799399	0.225	0.0424918292799399	0.975	0	"model210"
0	0	0	0	1	0	"model211"
0.095	0.0468448977418507	0.095	0.0468448977418507	1	0	"model212"
0.1925	0.0624166110369134	0.7925	0.0624166110369133	0.4	0	"model213"
0.275	0.067700320038633	0.7	0.067700320038633	0.575	0	"model214"
0.1725	0.0730772042279792	0.1725	0.0730772042279792	1	0	"model215"
0.2775	0.0691716865648238	0.4775	0.0691716865648238	0.8	0	"model216"
0	0	0	0	1	0	"model217"
0.09	0.0293446947694317	0.09	0.0293446947694317	1	0	"model218"
0.19	0.0474341649025257	0.19	0.0474341649025257	1	0	"model219"
0.2025	0.0650320433837556	0.2525	0.0650320433837556	0.95	0	"model220"
0.21	0.0542627353203324	0.76	0.0542627353203323	0.45	0	"model221"
0.2275	0.105705303136177	0.3775	0.105705303136177	0.85	0	"model222"
0.14	0.0474341649025257	0.14	0.0474341649025257	1	0	"model223"
0.1925	0.0677515887472595	0.1925	0.0677515887472595	1	0	"model224"
0.1325	0.0842037871937942	0.2325	0.0842037871937942	0.9	0	"model225"
0	0	0	0	1	0	"model226"
0.065	0.0337474278855276	0.065	0.0337474278855276	1	0	"model227"
0.045	0.022973414586817	0.045	0.022973414586817	1	0	"model228"
0.18	0.0497214463005877	0.205	0.0497214463005877	0.975	0	"model229"
0.1825	0.0755075419338286	0.1825	0.0755075419338286	1	0	"model230"
0.095	0.0468448977418507	0.095	0.0468448977418507	1	0	"model231"
0.125	0.0456435464587638	0.225	0.0456435464587638	0.9	0	"model232"
0.36	0.0603232035695129	0.61	0.0603232035695129	0.75	0	"model233"
0.24	0.082663978450915	0.44	0.082663978450915	0.8	0	"model234"
0.185	0.0801040989379861	0.785	0.0801040989379861	0.4	0	"model235"
0	0	0	0	1	0	"model236"
0.19	0.0474341649025257	0.19	0.0474341649025257	1	0	"model237"
0.205	0.0524404424085076	0.205	0.0524404424085076	1	0	"model238"
0.17	0.0562731433871138	0.32	0.0562731433871138	0.85	0	"model239"
0.3175	0.066718729670827	0.5175	0.066718729670827	0.8	0	"model240"
0	0	0	0	1	0	"model241"
0.0525	0.0299304749934466	0.0525	0.0299304749934466	1	0	"model242"
0.2225	0.0617454451761424	0.3725	0.0617454451761423	0.85	0	"model243"
0.17	0.0788810637746615	0.17	0.0788810637746615	1	0	"model244"
0.0275	0.0184466196843155	0.0275	0.0184466196843155	1	0	"model245"
0.32	0.0674948557710553	0.545	0.0674948557710553	0.775	0	"model246"
0.3575	0.0601502747753953	0.6075	0.0601502747753953	0.75	0	"model247"
0.21	0.0579750904364203	0.385	0.0579750904364203	0.825	0	"model248"
0.175	0.1092906420717	0.325	0.1092906420717	0.85	0	"model249"
0.3375	0.0543266867100221	0.5625	0.0543266867100221	0.775	0	"model250"
0.1675	0.0717344640555245	0.3675	0.0717344640555245	0.8	0	"model251"
0.3925	0.0553398590529466	0.7675	0.0553398590529466	0.625	0	"model252"
0.195	0.0664580067912563	0.245	0.0664580067912563	0.95	0	"model253"
0	0	0	0	1	0	"model254"
0.1875	0.0738335214444556	0.3875	0.0738335214444556	0.8	0	"model255"
0	0	0	0	1	0	"model256"
0.1875	0.0377307714089059	0.3125	0.0377307714089059	0.875	0	"model257"
0.1075	0.0514376645400366	0.1075	0.0514376645400366	1	0	"model258"
0.0625	0.0395284707521047	0.0625	0.0395284707521047	1	0	"model259"
0.145	0.0562731433871138	0.145	0.0562731433871138	1	0	"model260"
0.07	0.0329140294302192	0.07	0.0329140294302192	1	0	"model261"
0.26	0.0394405318873308	0.86	0.0394405318873308	0.4	0	"model262"
0.245	0.0685160159703149	0.395	0.0685160159703149	0.85	0	"model263"
0.2	0.0634647758821992	0.2	0.0634647758821992	1	0	"model264"
0.0625	0.0270030862433661	0.0625	0.0270030862433661	1	0	"model265"
0.09	0.037638632635454	0.215	0.0376386326354541	0.875	0	"model266"
0	0	0	0	1	0	"model267"
0.3375	0.0460223375716136	0.5625	0.0460223375716136	0.775	0	"model268"
0.2075	0.0816921728876831	0.3575	0.0816921728876831	0.85	0	"model269"
0	0	0	0	1	0	"model270"
0.04	0.0293446947694317	0.04	0.0293446947694317	1	0	"model271"
0.115	0.0488762609953839	0.115	0.0488762609953839	1	0	"model272"
0.415	0.0718795288428261	0.69	0.0718795288428261	0.725	0	"model273"
0.24	0.0668746754924629	0.44	0.0668746754924629	0.8	0	"model274"
0.205	0.0654047229011619	0.405	0.0654047229011619	0.8	0	"model275"
0.2125	0.0395284707521047	0.2875	0.0395284707521047	0.925	0	"model276"
0	0	1	0	0	0	"model277"
0.1525	0.0650320433837556	0.2525	0.0650320433837556	0.9	0	"model278"
0.17	0.030731814857643	0.97	0.0307318148576429	0.2	0	"model279"
0.19	0.0625832778517286	0.34	0.0625832778517286	0.85	0	"model280"
0	0	0	0	1	0	"model281"
0.14	0.0636832439151427	0.265	0.0636832439151427	0.875	0	"model282"
0	0	0	0	1	0	"model283"
0.155	0.0468448977418507	0.23	0.0468448977418507	0.925	0	"model284"
0.0475	0.0362284418654736	0.0475	0.0362284418654736	1	0	"model285"
0.36	0.0591607978309962	0.585	0.0591607978309962	0.775	0	"model286"
0.2475	0.0916287800493564	0.4475	0.0916287800493564	0.8	0	"model287"
0.195	0.0664580067912563	0.195	0.0664580067912563	1	0	"model288"
0.1225	0.0432210082662998	0.1225	0.0432210082662998	1	0	"model289"
0	0	0	0	1	0	"model290"
0.32	0.0848200709999965	0.52	0.0848200709999965	0.8	0	"model291"
0.2575	0.0457195557478173	0.4075	0.0457195557478173	0.85	0	"model292"
0	0	0	0	1	0	"model293"
0.2025	0.0184466196843155	0.9775	0.0184466196843156	0.225	0	"model294"
0.1075	0.0589844612306213	0.2575	0.0589844612306213	0.85	0	"model295"
0.45	0.0552770798392566	0.725	0.0552770798392566	0.725	0	"model296"
0.14	0.0579750904364203	0.29	0.0579750904364203	0.85	0	"model297"
0	0	0	0	1	0	"model298"
0.3675	0.0850245062712314	0.5925	0.0850245062712314	0.775	0	"model299"
0	0	0	0	1	0	"model300"
0.2475	0.0639552795144996	0.4475	0.0639552795144997	0.8	0	"model301"
0.0625	0.0428984589207792	0.0625	0.0428984589207792	1	0	"model302"
0.035	0.035746017649212	0.035	0.035746017649212	1	0	"model303"
0.345	0.0468448977418507	0.72	0.0468448977418506	0.625	0	"model304"
0.1375	0.0475073093791307	0.2875	0.0475073093791308	0.85	0	"model305"
0.0425	0.0312916389258643	0.0425	0.0312916389258643	1	0	"model306"
0.22	0.0664580067912563	0.37	0.0664580067912563	0.85	0	"model307"
0	0	0	0	1	0	"model308"
0.1875	0.0395284707521047	0.1875	0.0395284707521047	1	0	"model309"
0.31	0.0689202437604511	0.51	0.0689202437604511	0.8	0	"model310"
0.105	0.0349602949390051	0.105	0.0349602949390051	1	0	"model311"
0.085	0.052967495273569	0.085	0.052967495273569	1	0	"model312"
0.2	0.0600925212577332	0.775	0.0600925212577331	0.425	0	"model313"
0.14	0.0679051626248779	0.29	0.0679051626248779	0.85	0	"model314"
0.165	0.0394405318873308	0.165	0.0394405318873308	1	0	"model315"
0.1775	0.0492301849591398	0.2525	0.0492301849591398	0.925	0	"model316"
0.3475	0.0398782870466847	0.5475	0.0398782870466847	0.8	0	"model317"
0.1975	0.047798767999	0.1975	0.047798767999	1	0	"model318"
0.2625	0.0875991501734527	0.2625	0.0875991501734527	1	0	"model319"
0.2975	0.0877575574460051	0.5225	0.0877575574460051	0.775	0	"model320"
0	0	1	0	0	0	"model321"
0.185	0.0444097086482474	0.185	0.0444097086482474	1	0	"model322"
0.1	0.0390867979985286	0.1	0.0390867979985286	1	0	"model323"
0.2275	0.0606103218198939	0.8275	0.0606103218198939	0.4	0	"model324"
0.02	0.0258198889747161	0.02	0.0258198889747161	1	0	"model325"
0.075	0.0353553390593274	0.075	0.0353553390593274	1	0	"model326"
0.125	0.0735980072193987	0.125	0.0735980072193987	1	0	"model327"
0	0	0	0	1	0	"model328"
0.0475	0.0432210082662998	0.0475	0.0432210082662998	1	0	"model329"
0.25	0.0235702260395516	0.45	0.0235702260395516	0.8	0	"model330"
0.2775	0.0594535299391232	0.4775	0.0594535299391232	0.8	0	"model331"
0.18	0.0685160159703149	0.33	0.0685160159703149	0.85	0	"model332"
0.065	0.0459468291736341	0.065	0.0459468291736341	1	0	"model333"
0.1475	0.054581742979376	0.1475	0.054581742979376	1	0	"model334"
0.06	0.037638632635454	0.06	0.037638632635454	1	0	"model335"
0.16	0.0542627353203324	0.185	0.0542627353203324	0.975	0	"model336"
0.175	0.0645497224367903	0.225	0.0645497224367903	0.95	0	"model337"
0.0025	0.00790569415042095	0.0025	0.00790569415042095	1	0	"model338"
0.125	0.0440958551844098	0.125	0.0440958551844098	1	0	"model339"
0.185	0.0699205898780101	0.335	0.0699205898780101	0.85	0	"model340"
0.2225	0.124415299166407	0.4225	0.124415299166407	0.8	0	"model341"
0	0	0	0	1	0	"model342"
0.04	0.035746017649212	0.04	0.035746017649212	1	0	"model343"
0.055	0.022973414586817	0.055	0.022973414586817	1	0	"model344"
0.0125	0.0242956328951888	0.0125	0.0242956328951888	1	0	"model345"
0.16	0.0555277708298589	0.26	0.0555277708298589	0.9	0	"model346"
0.095	0.0437797517885457	0.095	0.0437797517885457	1	0	"model347"
0.1175	0.0457195557478173	0.1175	0.0457195557478173	1	0	"model348"
0	0	1	0	0	0	"model349"
0.1375	0.0568257570707744	0.1375	0.0568257570707744	1	0	"model350"
0.275	0.0986013297183269	0.5	0.0986013297183269	0.775	0	"model351"
0	0	0	0	1	0	"model352"
0.1625	0.067956276792917	0.2875	0.067956276792917	0.875	0	"model353"
0.2525	0.0758745309339336	0.4525	0.0758745309339336	0.8	0	"model354"
0.2075	0.0527704673299585	0.6825	0.0527704673299585	0.525	0	"model355"
0.15	0.0456435464587638	0.15	0.0456435464587638	1	0	"model356"
0.1675	0.0764217101207358	0.2675	0.0764217101207358	0.9	0	"model357"
0.295	0.101242283656583	0.495	0.101242283656583	0.8	0	"model358"
0.16	0.0818195847242238	0.31	0.0818195847242238	0.85	0	"model359"
0.03	0.022973414586817	0.03	0.022973414586817	1	0	"model360"
0.155	0.0437797517885457	0.155	0.0437797517885457	1	0	"model361"
0.1625	0.0317323879410996	0.1625	0.0317323879410996	1	0	"model362"
0	0	0	0	1	0	"model363"
0.255	0.0771002233748025	0.455	0.0771002233748025	0.8	0	"model364"
0.2575	0.072696094958548	0.4075	0.072696094958548	0.85	0	"model365"
0.18	0.0497214463005877	0.23	0.0497214463005877	0.95	0	"model366"
0.1825	0.0472140515807177	0.1825	0.0472140515807177	1	0	"model367"
0	0	0	0	1	0	"model368"
0.115	0.0542627353203324	0.115	0.0542627353203324	1	0	"model369"
0.1825	0.0986365381928354	0.3325	0.0986365381928353	0.85	0	"model370"
0.075	0.0372677996249965	0.075	0.0372677996249965	1	0	"model371"
0.285	0.0709068246206088	0.485	0.0709068246206088	0.8	0	"model372"
0.165	0.0614636297152859	0.165	0.0614636297152859	1	0	"model373"
0.1825	0.0808376287518518	0.2825	0.0808376287518518	0.9	0	"model374"
0.1875	0.0658807845868412	0.3375	0.0658807845868412	0.85	0	"model375"
0.1625	0.0568257570707744	0.2875	0.0568257570707744	0.875	0	"model376"
0.04	0.0174801474695025	0.04	0.0174801474695025	1	0	"model377"
0.2275	0.0803205384001433	0.4275	0.0803205384001433	0.8	0	"model378"
0.1675	0.072696094958548	0.1675	0.072696094958548	1	0	"model379"
0.1875	0.0503460248899774	0.2375	0.0503460248899774	0.95	0	"model380"
0.08	0.0421637021355784	0.08	0.0421637021355784	1	0	"model381"
0	0	0	0	1	0	"model382"
0.4325	0.073645170317619	0.7325	0.073645170317619	0.7	0	"model383"
0.23	0.0724568837309472	0.405	0.0724568837309472	0.825	0	"model384"
0.1875	0.0719278187568003	0.3875	0.0719278187568003	0.8	0	"model385"
0.1775	0.047798767999	0.2275	0.047798767999	0.95	0	"model386"
0.2525	0.062860073885487	0.4275	0.062860073885487	0.825	0	"model387"
0.245	0.0283823106098773	0.945	0.0283823106098773	0.3	0	"model388"
0.2725	0.0342580079851574	0.9475	0.0342580079851574	0.325	0	"model389"
0	0	0	0	1	0	"model390"
0	0	0	0	1	0	"model391"
0.145	0.0550252467307306	0.145	0.0550252467307306	1	0	"model392"
0.4025	0.0415832498329155	0.6775	0.0415832498329155	0.725	0	"model393"
0.06	0.0316227766016838	0.06	0.0316227766016838	1	0	"model394"
0.3925	0.0441745276023286	0.8925	0.0441745276023286	0.5	0	"model395"
0.0225	0.0275126233653653	0.0225	0.0275126233653653	1	0	"model396"
0.2375	0.0543266867100221	0.3875	0.0543266867100221	0.85	0	"model397"
0.1775	0.0721206550780627	0.3275	0.0721206550780627	0.85	0	"model398"
0.345	0.0562731433871138	0.57	0.0562731433871138	0.775	0	"model399"
0.175	0.0799305253885453	0.175	0.0799305253885453	1	0	"model400"
0	0	0	0	1	0	"model401"
0	0	0	0	1	0	"model402"
0.1	0.0263523138347365	0.1	0.0263523138347365	1	0	"model403"
0.1525	0.0650320433837556	0.1525	0.0650320433837556	1	0	"model404"
0.0125	0.0242956328951888	0.0125	0.0242956328951888	1	0	"model405"
0.275	0.074535599249993	0.475	0.074535599249993	0.8	0	"model406"
0.205	0.0483045891539648	0.23	0.0483045891539648	0.975	0	"model407"
