"body.mass"	"fd"	"fl"	"density"	"fat.perc"	"BMR"	"BMR.Act.M"	"BMR.Act.B"	"f.diam"	"f.dens"	"f.refl"	"Tb"	"Tairskin"	"Texinhaled"	"behav"	"TSS"
1504.81444423538	0.847927807928994	0.195225347145461	757.729257575033	9.70198320136219	5.37432488304959	2.19941840394167	1.40600085955346	24.0256573430747	4471.35741601102	0.800605191756971	44.5590262110756	0.97797253601579	1.35285735815763	"Y"	0
1325.94921798844	0.397103650071658	0.89132889392972	821.864862075645	32.8468204943195	3.94385430205055	2.13786492564622	1.49939035899332	19.8154912581146	4287.13590378268	0.627853416452184	43.0219815487986	1.21094050901197	1.58835353458486	"Y"	0.00307017543859649
1677.88086124485	0.508818473809399	0.0550924391327426	960.384021821748	17.7564649101574	5.12605395674962	2.22516479985882	1.38218962933589	16.6499394969642	9933.68314741403	0.379164425372146	43.8827051799622	1.2873775591366	1.23804413804226	"Y"	0
1326.91353650717	0.1868026789492	0.720882954659872	883.707659233027	24.3098340999003	4.99156756528723	2.3740592264724	1.39926176379761	29.2575611263271	7332.871614544	0.442503658746369	42.7048211046311	1.60911194170779	2.68383895342052	"Y"	0
1629.98214505572	0.619852914135903	0.461607498560101	686.132191278913	31.8312207530454	2.80333192020887	2.47030518811429	1.06203869869886	18.8993064579647	6920.31459569205	0.836990289586596	42.1370545513362	1.36928618761944	2.05607351964712	"Y"	0.266228070175439
1436.35042343531	0.703041488599964	0.850756404535845	771.159189301898	10.1762820407696	2.96935526132281	2.47580789071834	1.18290749320155	28.1469783068541	9812.96385416044	0.0151722299186513	39.5130436391873	1.0661481736158	2.62268681182899	"Y"	0.135526315789474
1276.3619277315	0.0471347646191716	0.771856041274034	658.114814746495	5.0166314692907	2.88011797572533	2.24724740246777	1.25981639071601	22.4832408228572	6539.39601937728	0.313485056793317	43.5537146413511	1.10996956247278	2.84902539582364	"Y"	0.467105263157895
1410.48183879966	0.94509833756648	0.963351974594407	888.282368352108	16.8007096754014	3.17532374577317	2.45296577357501	1.43036313440464	24.3031888957415	8814.68452986628	0.097470425224863	43.7283586788973	0.853167106393259	2.78716151932627	"Y"	0.16140350877193
1272.78215056321	0.667348445005715	0.789482878508978	1010.18299897667	13.0569545339629	4.53928895869339	2.00168831148138	1.33628124272404	26.5874768456426	4255.28892231546	0.618582128319889	42.4312153933725	0.770835303233471	1.21233362986147	"Y"	0
1257.94788910337	0.46641683485359	0.763315826122649	918.780236563365	27.2594756874342	2.73824047756172	2.44776987641165	1.44597555589164	16.1278778478783	7951.43764078962	0.248753142574802	40.9353058264142	1.89098827985255	2.72350636511855	"Y"	0.292543859649123
1220.26912134511	0.868708385790698	0.833956295440905	699.925857237826	8.91898484436497	3.23312723647081	2.03065400729189	1.36737472822983	28.3427464993671	8083.1462245604	0.646912143650465	40.4445267474742	0.986257849244866	1.09253249774501	"Y"	0.237719298245614
1684.18204065524	0.560149815844372	0.550018209521659	970.929071935092	18.1534734185647	4.74716454608226	2.18012639771821	1.49069141006889	28.7370015685558	5565.85764707308	0.862649866028689	42.1151980194141	1.3860752686318	2.47677766425721	"Y"	0
1661.29784844454	0.671276306794025	0.701942492162809	793.253073805528	22.4836032199468	5.02500593410456	2.28715753915114	1.12748213913292	27.7592276833206	8129.26411305498	0.320129371342249	42.3396006075382	1.28137525873724	2.66770700658299	"Y"	0
1618.92785216726	0.146852879064158	0.249797527531162	978.595257254356	15.4827513815962	5.44558395024342	2.11223438350717	1.17352723211469	24.4764527834039	4957.07489368673	0.411751761129126	43.6629823195233	1.04784150827024	1.01144774721377	"Y"	0
1337.55604808861	0.757537987134419	0.145723599546589	1054.40508923491	9.17027579145543	3.01485364666278	2.17787628601259	1.42522584942728	23.3547130862046	4791.92186289625	0.394442980125546	39.2451546114257	0.642586185857654	2.14451759596355	"Y"	0.143421052631579
1609.4357132528	0.694948350805789	0.0120217281281948	726.730158942887	7.53700775088705	4.93998615121562	2.05513349926472	1.44180160338897	27.1354069865234	9423.56309606992	0.272959044746123	40.6526152274684	0.680592750491109	2.82066541623883	"Y"	0
1212.60005735209	0.574933540455066	0.131238390837796	1005.00651283739	29.5817262713291	4.58307698907959	2.31085543253925	1.05205040857382	21.290374774361	4174.72961531505	0.187643558475189	42.7971889345603	0.790418426757213	2.56395212263055	"Y"	0
1536.86555031609	0.264738278649747	0.0715644623879343	987.629565898453	8.11517464439496	4.29192439019308	2.2837021520948	1.47489109136118	25.582246570576	7035.74629602553	0.880905178938061	44.1494338074165	1.96436360204918	1.03832632258721	"Y"	0.0105263157894737
1533.64608196795	0.823073861682788	0.612236889073625	909.163983325471	10.0352488732882	4.11537872811081	2.25975535754208	1.29992381810304	28.473597746199	4452.21924310513	0.471121968470514	39.6416285961998	1.51761132307863	1.71001998876408	"Y"	0
1579.94423875522	0.430391736845486	0.637116804764606	672.86727117892	5.20277681082673	4.41451049863989	2.49059751774464	1.17774053005176	18.8446879353784	9682.47265329519	0.610660419707187	41.6205106811512	0.892434262584895	2.21671560706198	"Y"	0.00043859649122807
1658.7956191612	0.828606916708872	0.0831950721740723	705.62748511422	9.64838749479502	3.27498024971923	2.00549295754824	1.18427010208508	18.3020427056849	9746.58139292104	0.661017502150498	43.2597160357801	1.10450796731748	2.21228257609345	"Y"	0.148684210526316
1231.80146679197	0.0812999838059768	0.344390740267932	780.33461222124	30.6319616273705	3.28217262808001	2.41135478425119	1.36930203335173	23.6529942043126	5258.28243969502	0.221909043814056	40.4175922474121	1.72523922893545	2.75848993864842	"Y"	0.369736842105263
1487.32541314829	0.51989105491899	0.0647254816871136	869.643203538353	29.6793812036529	4.88086365173315	2.27564141072659	1.49231857714942	26.9198545727078	7234.67376835141	0.724350525712594	41.8345720725791	1.35709881717153	2.39600873703137	"Y"	0
1747.17532543534	0.221863143735565	0.69615740116965	804.505301999453	25.073603185951	4.71662380952481	2.37609108923562	1.25085382745508	20.3207337771915	8780.55505994791	0.952900714406744	43.750971913063	1.53021165316971	1.01743226617016	"Y"	0
