"X","lon","lat","PC1","PC2","presence","glm_pred_inv","bart_pred_inv","fne_pred_inv","inv_range","mess","analog"
2074,-2.04193,43.2891,1.49988460540771,-3.50095582008362,1,0.00419785548001528,0.000151339918375015,1.36534727062099e-05,1,-20.3646225500238,0
2078,-2.62527,42.4558,0.149646058678627,1.74024593830109,1,0.00685928575694561,0.00144251191522926,1.40957334693326e-09,1,-40.1413092484929,0
2082,2.70807,41.7058,1.06024038791656,0.740636169910431,1,0.00590004120022058,0.0063399882055819,3.04724699162762e-06,1,-26.8040076269636,0
2083,2.12473,41.4558,0.605998635292053,0.991576552391052,1,0.00624959683045745,0.00358839216642082,1.22670996915986e-07,1,-33.45720001936,0
2089,-3.9586,40.2891,0.360515624284744,3.23042941093445,1,0.00748591171577573,0.000973957241512835,2.48659842716492e-10,1,-37.0527429034297,0
2095,-3.29193,40.1225,0.412386924028397,3.24779987335205,1,0.00746128242462873,0.000853099336382002,3.52778195544801e-10,1,-36.2929938604494,0
2103,-0.0419328,39.9558,1.51762902736664,2.54583954811096,1,0.00644504139199853,0.000876019650604576,2.96288567369629e-06,1,-20.1047233828897,0
2104,-0.458599,39.4558,1.50280725955963,2.55862402915955,1,0.00645926222205162,0.000876019650604576,2.64920890913345e-06,1,-20.3218149915886,0
2110,-9.29193,38.7058,1.99941730499268,1.00716638565063,1,0.00553876906633377,0.00358839216642082,0.000372956768842414,1,-13.0480622879395,0
2111,-8.7086,37.1225,2.01113486289978,2.05040621757507,1,0.00595926260575652,0.000780226080678403,0.000103326397947967,1,-12.8764374501201,0
2112,-4.4586,36.7058,2.2981379032135,2.62758684158325,1,0.00605504726991057,0.000872493430506438,0.000155409637955017,1,-8.67275860867211,0
2113,-5.29193,36.3725,2.47163581848145,1.62574136257172,1,0.00555371679365635,0.00172471289988607,0.00156905874609947,1,-6.13156770473605,0
1,22.375,54.0416666666667,-1.99404764175415,1.07917404174805,0,0.00789198465645313,0.00348295783624053,1.76077900352774e-17,0,-71.5395823859634,0
2,22.0416666666667,52.625,-1.7129043340683,1.74166417121887,0,0.00807139743119478,0.00144251191522926,7.99855528197951e-17,0,-67.4217299317111,0
3,26.375,45.0416666666667,-0.914209604263306,2.20234537124634,0,0.00777814770117402,0.000798442168161273,6.75216447424548e-14,0,-55.7234004199844,0
4,2.125,44.2916666666667,0.0004366826324258,-0.359201699495316,0,0.00598600227385759,0.00262861326336861,6.67651489649757e-09,0,-42.3267505467644,0
5,18.5416666666667,53.125,-1.37722313404083,1.40339386463165,0,0.00765241961926222,0.00252729118801653,4.79354029004632e-15,0,-62.5050713608302,0
6,-5.20833333333334,56.7916666666667,1.56498527526855,-8.83118343353271,0,0.00285450206138194,0.0019761233124882,2.45806196577658e-12,0,-19.4111054438671,0
7,17.7083333333333,43.2083333333333,1.02557170391083,-0.645915389060974,0,0.00536213954910636,0.00301363016478717,6.3389411479875e-06,0,-27.3117932352848,0
8,29.0416666666667,64.625,-3.76371812820435,0.736273527145386,0,0.00898795761168003,0.0063399882055819,3.15840801225445e-26,0,-97.4596087804366,0
9,-4.54166666666669,48.625,0.72217583656311,-2.40024852752686,0,0.00486010638996959,0.000597380450926721,8.09388325251348e-07,0,-31.7555746905553,0
10,16.7916666666667,62.4583333333333,-2.82597303390503,0.342453837394714,0,0.008053969591856,0.00629326468333602,7.06652561706452e-21,0,-83.7246350767826,0
11,6.29166666666666,50.875,-0.840849220752716,-0.74823659658432,0,0.00626711919903755,0.00313387648202479,1.1454858762916e-11,0,-54.6489048619343,0
12,-1.875,55.4583333333333,-1.04294419288635,-1.82329046726227,0,0.00590943591669202,0.00108631851617247,3.1669755793523e-12,0,-57.6089514084536,0
13,10.375,44.2916666666667,-0.671776354312897,-3.40459275245667,0,0.0051119620911777,0.000172364001628011,3.43184335116486e-11,0,-52.1725268049662,0
14,9.375,52.4583333333333,-1.04137682914734,-0.190261051058769,0,0.00663593877106905,0.00540158990770578,1.25052973618672e-12,0,-57.5859945304382,0
15,28.7083333333333,46.5416666666667,-1.54181218147278,1.77020692825317,0,0.00796791072934866,0.00144251191522926,4.2783350939173e-16,0,-64.9157757752067,0
16,10.2083333333333,50.5416666666667,-1.87277376651764,-1.46640419960022,0,0.00651733949780464,0.00182396685704589,1.45673552125918e-15,0,-69.7633070447863,0
17,7.375,50.875,-0.916665494441986,-2.70340085029602,0,0.00548987416550517,0.000225725161726587,7.90845947756802e-12,0,-55.759371375448,0
18,28.7916666666667,63.625,-3.53349041938782,1.14479148387909,0,0.00906821526587009,0.00335843255743384,2.40686491171201e-25,0,-94.0875074005725,0
19,16.125,52.7083333333333,-1.38960313796997,1.17764008045197,0,0.00753889791667461,0.00335843255743384,6.61517824025737e-15,0,-62.6863989193016,0
20,31.125,62.875,-3.42747282981873,0.861949265003204,0,0.00880641583353281,0.00399956293404102,1.76808814636815e-24,0,-92.5346879683959,0
21,26.7083333333333,38.375,1.75098812580109,2.03725481033325,0,0.00609067035838962,0.000780226080678403,2.74084577540634e-05,0,-16.6867571359957,0
22,27.875,62.7083333333333,-3.28012251853943,0.835730612277985,0,0.00867784023284912,0.00399956293404102,1.17387504075026e-23,0,-90.3764760375101,0
23,28.5416666666667,37.0416666666667,3.20769500732422,0.353416681289673,0,0.00475646182894707,0.00237917061895132,0.0575971305370331,0,2.21115537848606,1
24,17.625,44.0416666666667,-1.48804152011871,-2.0729558467865,0,0.00603585364297032,0.00101071305107325,6.53357373086617e-14,0,-64.1282071446525,0
25,20.875,50.125,-0.931082487106323,1.28017926216125,0,0.00729596288874745,0.00310879573225975,4.0299586042368e-13,0,-55.9705343197643,0
