"X","lon","lat","PC1","PC2","presence","glm_pred_inv","bart_pred_inv","inv_range","mess","analog"
2289,15.2083333333333,53.125,-0.642202973365784,0.333231389522552,0,0.00440279534086585,0.0175012554973364,0,15.1112885517517,1
2290,-2.45833333333334,54.9583333333333,2.57131242752075,-2.6918728351593,0,0.031146926805377,0.0786447077989578,1,0.0199620720630801,1
2291,19.7083333333333,66.875,-4.8356556892395,-1.03716635704041,0,0.0056172963231802,0.000746622565202415,0,0.419203513324683,1
2292,-3.125,58.375,2.97334051132202,-3.08406805992126,0,0.039855569601059,0.0810010209679604,0,0.0199620720630801,1
2293,22.125,51.7083333333333,-1.63071477413177,0.773433923721313,0,0.00311003113165498,0.0164231583476067,0,24.9725521509133,1
2294,-0.875,44.4583333333333,3.00068354606628,0.151015982031822,0,0.00737371295690536,0.00732237426564097,0,11.1388362111987,1
2295,2.45833333333331,44.9583333333333,1.15870404243469,-0.722686767578125,0,0.00946939643472433,0.0121511667966843,0,1.25761053997405,1
2296,-1.29166666666669,53.2083333333333,2.08329248428345,-1.85805809497833,0,0.019111629575491,0.0596098639070988,1,0.0598862161892404,1
2297,1.79166666666666,41.375,2.18011617660522,1.9869282245636,0,0.00253372802399099,0.00238815369084477,1,62.0021958279269,1
2298,22.5416666666667,56.125,-1.09769523143768,-0.598587512969971,0,0.00684558227658272,0.0153558542951941,0,1.91635891805569,1
2299,29.2083333333333,69.7083333333333,-3.88960886001587,-1.64798104763031,0,0.00865180138498545,0.00237207673490047,0,0.0798482882523206,1
2300,11.9583333333333,46.0416666666667,0.621531128883362,0.557826936244965,0,0.00452092476189137,0.0105309560894966,0,19.6227168380078,1
2301,15.125,41.875,1.70027160644531,2.44407081604004,0,0.00187987927347422,0.00117210648022592,0,83.3416508633596,1
2302,-8.45833333333334,43.125,5.83012008666992,-1.1873152256012,0,0.0205991268157959,0.00868918746709824,0,0.239544864756962,1
2303,-3.70833333333334,55.2916666666667,4.81936502456665,-4.76603937149048,0,0.111845456063747,0.0612741932272911,1,-18.423365328168,0
2304,23.9583333333333,59.125,-1.55355322360992,-0.442416846752167,0,0.00598047487437725,0.0108104189857841,0,3.1140832418405,1
2305,6.04166666666666,59.4583333333333,6.56312131881714,-6.10502099990845,0,0.239283427596092,0.103108271956444,0,-33.1326813676644,0
2306,26.0416666666667,66.5416666666667,-3.94264125823975,-1.30646550655365,0,0.00717851473018527,0.000863325723912567,0,0.139734504441561,1
2307,11.625,50.2916666666667,0.880426824092865,-3.07522416114807,0,0.0314046777784824,0.111112251877785,0,0.0199620720630801,1
2308,-2.45833333333334,54.875,3.54258346557617,-3.91004228591919,0,0.064408928155899,0.0773321464657784,1,-9.01985194655984,0
2309,-2.95833333333334,43.4583333333333,4.94617605209351,-0.861896395683289,0,0.0157111510634422,0.00785302277654409,0,0.798482882523206,1
2310,19.0416666666667,54.125,-0.589220941066742,0.141422942280769,0,0.00490445084869862,0.0156694818288088,0,10.959177562631,1
2311,12.875,46.125,2.16469645500183,-0.0686949715018272,0,0.00752415368333459,0.0195894464850426,0,7.90498053697974,1
2312,7.04166666666666,52.9583333333333,1.09439671039581,-0.730173110961914,0,0.00943774171173573,0.0117998737841845,0,1.19772432378481,1
2313,19.7916666666667,70.0416666666667,0.278180450201035,-3.97311949729919,0,0.0465278998017311,0.103112928569317,0,-9.71278351289863,0
2314,11.2083333333333,50.0416666666667,0.488364398479462,-1.23791098594666,0,0.0115071060135961,0.0193897597491741,0,0.219582792693882,1
2315,-1.625,60.5416666666667,4.11367845535278,-3.59176635742188,0,0.0584592185914516,0.0663697123527527,0,-5.523447574259,0
2316,13.7083333333333,48.375,0.943783640861511,-1.31423187255859,0,0.0126201193779707,0.0208540335297585,1,0.139734504441561,1
2317,4.29166666666666,47.4583333333333,1.48989725112915,-1.67211174964905,0,0.0162068661302328,0.053158950060606,0,0.0798482882523206,1
2318,25.0416666666667,55.875,-1.69654095172882,-0.126779034733772,0,0.00497661391273141,0.010644868016243,0,7.02664936620421,1
2319,16.375,64.2916666666667,-3.4667112827301,-1.05128145217896,0,0.00662500690668821,0.000883227505255491,0,0.419203513324683,1
2320,6.04166666666666,60.7083333333333,7.45308256149292,-8.87185764312744,0,0.603637993335724,0.103108271956444,0,-63.5276276096477,0
2321,13.9583333333333,57.2916666666667,-0.388914227485657,-1.10359084606171,0,0.00969651900231838,0.0140752866864204,0,0.339355225072362,1
2322,3.79166666666666,50.375,1.53535056114197,-1.36272644996643,0,0.0138498283922672,0.0344809629023075,0,0.119772432378481,1
2323,17.875,50.9583333333333,-0.613903284072876,0.553519070148468,0,0.00393025577068329,0.0130159985274076,0,19.5827926938816,1
2324,7.875,49.9583333333333,0.232817113399506,-0.0524804815649986,0,0.00597394118085504,0.00857638474553823,0,8.2443357620521,1
2325,28.0416666666667,58.375,-2.10026359558105,-0.330805599689484,0,0.00529334368184209,0.00412724819034338,0,4.13214891705759,1
2326,-0.375,40.7916666666667,-0.243007138371468,2.60932421684265,0,0.00137535994872451,0.000848681782372296,0,82.4633196925841,1
2327,-4.45833333333334,39.7916666666667,0.716785430908203,3.67318606376648,0,0.000872424163389951,0.00182945095002651,0,37.9678610639784,1
2328,9.125,40.375,2.45058059692383,2.05511665344238,0,0.00252133561298251,0.00111394713167101,0,55.9936121369398,1
2329,14.0416666666667,37.2083333333333,2.12783217430115,3.71068906784058,0,0.00100686110090464,0.00405372772365808,0,35.6722227767242,1
2330,-2.95833333333334,47.7916666666667,3.52157735824585,-1.25199460983276,0,0.0163906905800104,0.0124841053038836,0,0.219582792693882,1
2331,8.45833333333331,52.4583333333333,0.879146814346313,-0.614179134368896,0,0.00866049062460661,0.00991904735565186,0,1.83651062980337,1
2332,24.7083333333333,60.2916666666667,-1.63161075115204,-1.05488955974579,0,0.00819523259997368,0.0190790332853794,0,0.419203513324683,1
2333,24.7083333333333,44.375,-1.07129669189453,2.04477524757385,0,0.00168761482927948,0.00261597079224885,0,64.9166583491366,1
2334,11.2916666666667,51.875,-0.457741945981979,0.314287215471268,0,0.00454286485910416,0.0156178995966911,0,14.7719333266793,1
2335,22.375,37.2916666666667,2.10565185546875,1.5765209197998,0,0.00312435836531222,0.0132426982745528,0,44.1960275476594,1
