"TSS.MN"	"TSS.sd"	"speci.MN"	"speci.sd"	"sensi.MN"	"sensi.sd"	"model"
0.903875968992248	0.0234559291326309	0.903875968992248	0.0234559291326309	1	0	"model1"
0.565116279069767	0.00571988207265599	0.991472868217054	0.00571988207265599	0.573643410852713	0	"model2"
0	0	1	0	0	0	"model3"
0.383720930232558	0.00408563005189714	0.996124031007752	0.00408563005189714	0.387596899224806	0	"model4"
0	0	1	0	0	0	"model5"
0	0	1	0	0	0	"model6"
0	0	1	0	0	0	"model7"
0.0155038759689922	0	1	0	0.0155038759689922	0	"model8"
0.878294573643411	0.0150892003314279	0.971317829457364	0.0150892003314278	0.906976744186046	0	"model9"
0.90077519379845	0.0135751168336575	0.970542635658915	0.0135751168336576	0.930232558139535	0	"model10"
0	0	1	0	0	0	"model11"
0	0	1	0	0	0	"model12"
0	0	1	0	0	0	"model13"
0	0	1	0	0	0	"model14"
0	0	1	0	0	0	"model15"
0.312403100775194	0.00735413409341483	0.994573643410853	0.00735413409341485	0.317829457364341	0	"model16"
0	0	1	0	0	0	"model17"
0.781395348837209	0.00611481114532257	0.990697674418605	0.00611481114532261	0.790697674418605	0	"model18"
0.751937984496124	0.00817126010379428	0.992248062015504	0.00817126010379428	0.75968992248062	0	"model19"
0.0542635658914729	0	1	0	0.0542635658914729	0	"model20"
0	0	1	0	0	0	"model21"
0.062015503875969	0	1	0	0.062015503875969	0	"model22"
0	0	1	0	0	0	"model23"
0.873643410852713	0.0109933061427301	0.989922480620155	0.0109933061427301	0.883720930232558	0	"model24"
0	0	1	0	0	0	"model25"
0.872093023255814	0.0104961736494005	0.98062015503876	0.0104961736494005	0.891472868217054	0	"model26"
0.00775193798449612	0	1	0	0.00775193798449612	0	"model27"
0	0	1	0	0	0	"model28"
0	0	1	0	0	0	"model29"
0	0	1	0	0	0	"model30"
0.155038759689922	0	1	0	0.155038759689922	0	"model31"
0.821705426356589	0.00632943085990486	0.992248062015504	0.00632943085990486	0.829457364341085	0	"model32"
0	0	1	0	0	0	"model33"
0	0	1	0	0	0	"model34"
0	0	1	0	0	0	"model35"
0.307751937984496	0.003744541794881	0.997674418604651	0.003744541794881	0.310077519379845	0	"model36"
0.921705426356589	0.0180693888755009	0.96046511627907	0.0180693888755009	0.961240310077519	0	"model37"
0	0	1	0	0	0	"model38"
0	0	1	0	0	0	"model39"
0	0	1	0	0	0	"model40"
0.914728682170543	0.0136731333905147	0.968992248062015	0.0136731333905147	0.945736434108527	0	"model41"
0	0	1	0	0	0	"model42"
0	0	1	0	0	0	"model43"
0	0	1	0	0	0	"model44"
0	0	1	0	0	0	"model45"
0	0	1	0	0	0	"model46"
0.805426356589147	0.0067875584168288	0.991472868217054	0.0067875584168288	0.813953488372093	0	"model47"
0	0	1	0	0	0	"model48"
0	0	1	0	0	0	"model49"
0.911627906976744	0.020736333486035	0.950387596899225	0.020736333486035	0.961240310077519	0	"model50"
0.138759689922481	0.00245137803113827	0.99922480620155	0.00245137803113828	0.13953488372093	0	"model51"
0	0	1	0	0	0	"model52"
0.549612403100775	0.00245137803113828	0.99922480620155	0.00245137803113828	0.550387596899225	0	"model53"
0	0	1	0	0	0	"model54"
0.062015503875969	0	1	0	0.062015503875969	0	"model55"
0.108527131782946	0	1	0	0.108527131782946	0	"model56"
0	0	1	0	0	0	"model57"
0	0	1	0	0	0	"model58"
0	0	1	0	0	0	"model59"
0.833333333333333	0.00837304999794297	0.988372093023256	0.00837304999794299	0.844961240310077	0	"model60"
0	0	1	0	0	0	"model61"
0.829457364341085	0.00966836534050116	0.992248062015504	0.00966836534050116	0.837209302325581	0	"model62"
0	0	1	0	0	0	"model63"
0	0	1	0	0	0	"model64"
0	0	1	0	0	0	"model65"
0.0155038759689922	0	1	0	0.0155038759689922	0	"model66"
0.901550387596899	0.0203626752504864	0.917054263565891	0.0203626752504864	0.984496124031008	0	"model67"
0	0	1	0	0	0	"model68"
0	0	1	0	0	0	"model69"
0.706201550387597	0.0067875584168288	0.993023255813953	0.0067875584168288	0.713178294573643	0	"model70"
0	0	1	0	0	0	"model71"
0.912403100775194	0.0236966543010034	0.912403100775194	0.0236966543010034	1	0	"model72"
0.170542635658915	0	1	0	0.170542635658915	0	"model73"
0	0	1	0	0	0	"model74"
0.0155038759689922	0	1	0	0.0155038759689922	0	"model75"
0	0	1	0	0	0	"model76"
0	0	1	0	0	0	"model77"
0.0155038759689922	0	1	0	0.0155038759689922	0	"model78"
0	0	1	0	0	0	"model79"
0.903875968992248	0.0253704138679764	0.927131782945736	0.0253704138679764	0.976744186046512	0	"model80"
0	0	1	0	0	0	"model81"
0	0	1	0	0	0	"model82"
0.913178294573643	0.0239070460076907	0.944186046511628	0.0239070460076907	0.968992248062015	0	"model83"
0	0	1	0	0	0	"model84"
0	0	1	0	0	0	"model85"
0.918604651162791	0.0168454842511696	0.926356589147287	0.0168454842511696	0.992248062015504	0	"model86"
0	0	1	0	0	0	"model87"
0.910077519379845	0.0231695212108113	0.941085271317829	0.0231695212108113	0.968992248062015	0	"model88"
0.915503875968992	0.0194914957784456	0.954263565891473	0.0194914957784456	0.961240310077519	0	"model89"
0.216279069767442	0.00245137803113827	0.99922480620155	0.00245137803113828	0.217054263565891	0	"model90"
0	0	1	0	0	0	"model91"
0.0232558139534884	0	1	0	0.0232558139534884	0	"model92"
0	0	1	0	0	0	"model93"
0	0	1	0	0	0	"model94"
0.713953488372093	0.00770875136443216	0.993023255813953	0.00770875136443221	0.720930232558139	0	"model95"
0	0	1	0	0	0	"model96"
0.903875968992248	0.0179767722283474	0.942635658914729	0.0179767722283474	0.961240310077519	0	"model97"
0.0155038759689922	0	1	0	0.0155038759689922	0	"model98"
0.277519379844961	0.00326850404151771	0.998449612403101	0.00326850404151771	0.27906976744186	0	"model99"
0	0	1	0	0	0	"model100"
