"TSS.MN"	"TSS.sd"	"speci.MN"	"speci.sd"	"sensi.MN"	"sensi.sd"	"model"
0.152621722846442	0.00843274412366186	0.77247191011236	0.00843274412366188	0.380149812734082	0	"model1"
0.196441947565543	0.0109354317008662	0.87059925093633	0.0109354317008662	0.325842696629214	0	"model2"
0.192322097378277	0.0184340444978647	0.192322097378277	0.0184340444978647	1	0	"model3"
0.323970037453184	0.0191178437342242	0.323970037453184	0.0191178437342242	1	0	"model4"
0.458052434456929	0.0209313821458796	0.476779026217228	0.0209313821458796	0.9812734082397	0	"model5"
0.0758426966292135	0.00485529000814733	0.984082397003745	0.00485529000814732	0.0917602996254682	0	"model6"
0.224531835205993	0.0212684036360954	0.715168539325843	0.0212684036360955	0.50936329588015	0	"model7"
0.46310861423221	0.0260539771923779	0.616666666666667	0.0260539771923779	0.846441947565543	0	"model8"
0	0	1	0	0	0	"model9"
0.146067415730337	0.0125155665766313	0.735955056179775	0.0125155665766314	0.410112359550562	0	"model10"
0.15749063670412	0.0131071279105051	0.764232209737828	0.0131071279105051	0.393258426966292	0	"model11"
0.275093632958802	0.0147836001678638	0.275093632958802	0.0147836001678638	1	0	"model12"
0	0	1	0	0	0	"model13"
0.203183520599251	0.0120476024129955	0.901685393258427	0.0120476024129955	0.301498127340824	0	"model14"
0	0	1	0	0	0	"model15"
0	0	1	0	0	0	"model16"
0.448501872659176	0.0177051867711396	0.467228464419476	0.0177051867711396	0.9812734082397	0	"model17"
0.20374531835206	0.0147664582272833	0.904119850187266	0.0147664582272833	0.299625468164794	0	"model18"
0.00936329588014981	0	1	0	0.00936329588014981	0	"model19"
0	0	1	0	0	0	"model20"
0.143445692883895	0.0123336719452968	0.798876404494382	0.0123336719452968	0.344569288389513	0	"model21"
0	0	1	0	0	0	"model22"
0.00187265917602996	0	1	0	0.00187265917602996	0	"model23"
0.199438202247191	0.00875021583575293	0.935393258426966	0.0087502158357529	0.264044943820225	0	"model24"
0.0191011235955056	0.00212601577602077	0.994756554307116	0.00212601577602078	0.0243445692883895	0	"model25"
0	0	1	0	0	0	"model26"
0.218539325842697	0.0172549056176621	0.218539325842697	0.0172549056176621	1	0	"model27"
0.345505617977528	0.0203279144668337	0.669475655430712	0.0203279144668337	0.676029962546816	0	"model28"
0.052247191011236	0.00547394788224563	0.988576779026217	0.00547394788224564	0.0636704119850187	0	"model29"
0	0	1	0	0	0	"model30"
0	0	1	0	0	0	"model31"
0	0	1	0	0	0	"model32"
0	0	1	0	0	0	"model33"
0.467602996254682	0.0234402610777354	0.499438202247191	0.0234402610777354	0.968164794007491	0	"model34"
0.205430711610487	0.00917624227972496	0.939513108614232	0.00917624227972495	0.265917602996255	0	"model35"
0.00936329588014981	0	1	0	0.00936329588014981	0	"model36"
0.0121722846441948	0.001324170002222	0.999063670411985	0.001324170002222	0.0131086142322097	0	"model37"
0.0385767790262172	0.00236874731098755	0.993632958801498	0.00236874731098756	0.0449438202247191	0	"model38"
0.294194756554307	0.0161201042821403	0.294194756554307	0.0161201042821403	1	0	"model39"
0.202996254681648	0.00770601715955603	0.877153558052434	0.00770601715955602	0.325842696629214	0	"model40"
0.0146067415730337	0.00078958243699585	0.999625468164794	0.000789582436995852	0.0149812734082397	0	"model41"
0.160112359550562	0.0199213151026629	0.75936329588015	0.0199213151026629	0.400749063670412	0	"model42"
0.00561797752808989	0	1	0	0.00561797752808989	0	"model43"
0	0	1	0	0	0	"model44"
0.483707865168539	0.0231895737655345	0.498689138576779	0.0231895737655345	0.98501872659176	0	"model45"
0.194007490636704	0.00460401720713752	0.858801498127341	0.00460401720713753	0.335205992509363	0	"model46"
0	0	1	0	0	0	"model47"
0.30749063670412	0.0320340902671054	0.680149812734082	0.0320340902671054	0.627340823970037	0	"model48"
0.468539325842697	0.0230505336607699	0.491011235955056	0.0230505336607699	0.97752808988764	0	"model49"
0.143632958801498	0.00441831170266826	0.965730337078652	0.00441831170266827	0.177902621722846	0	"model50"
0.185393258426966	0.0147188840481293	0.739700374531835	0.0147188840481293	0.445692883895131	0	"model51"
0	0	1	0	0	0	"model52"
0.498501872659176	0.0152851005622604	0.556554307116105	0.0152851005622603	0.941947565543071	0	"model53"
0.19438202247191	0.0188054933722777	0.864794007490637	0.0188054933722777	0.329588014981273	0	"model54"
0.184082397003745	0.010334560357154	0.95187265917603	0.010334560357154	0.232209737827715	0	"model55"
0	0	1	0	0	0	"model56"
0	0	1	0	0	0	"model57"
0	0	1	0	0	0	"model58"
0.4187265917603	0.0179010719889487	0.42059925093633	0.0179010719889487	0.99812734082397	0	"model59"
0.150561797752809	0.0149082699011517	0.802247191011236	0.0149082699011517	0.348314606741573	0	"model60"
0.270411985018727	0.0183312407919877	0.270411985018727	0.0183312407919877	1	0	"model61"
0.176404494382022	0.00854975963458873	0.730711610486891	0.00854975963458875	0.445692883895131	0	"model62"
0.199063670411985	0.0188106726649404	0.869475655430712	0.0188106726649404	0.329588014981273	0	"model63"
0.287265917602996	0.0191015315778971	0.287265917602996	0.0191015315778971	1	0	"model64"
0	0	1	0	0	0	"model65"
0.426404494382022	0.0142631133915974	0.615543071161049	0.0142631133915974	0.810861423220974	0	"model66"
0.216104868913858	0.014697690539587	0.899625468164794	0.014697690539587	0.316479400749064	0	"model67"
0	0	1	0	0	0	"model68"
0.365730337078652	0.0204006237303854	0.375093632958801	0.0204006237303854	0.99063670411985	0	"model69"
0.209925093632959	0.00825529111765873	0.895318352059925	0.0082552911176587	0.314606741573034	0	"model70"
0.156554307116105	0.0211351618015575	0.768913857677903	0.0211351618015575	0.387640449438202	0	"model71"
0.126591760299625	0.00770601715955603	0.971161048689139	0.00770601715955603	0.155430711610487	0	"model72"
0.244194756554307	0.0112081776217046	0.244194756554307	0.0112081776217046	1	0	"model73"
0.163295880149813	0.00653495746731706	0.955430711610487	0.00653495746731707	0.207865168539326	0	"model74"
0.398314606741573	0.020797854690811	0.402059925093633	0.020797854690811	0.99625468164794	0	"model75"
0	0	1	0	0	0	"model76"
0.202247191011236	0.0134461043873521	0.202247191011236	0.0134461043873521	1	0	"model77"
0.216104868913858	0.00649908368780044	0.929588014981273	0.00649908368780041	0.286516853932584	0	"model78"
0.151685393258427	0.00759396071198279	0.962546816479401	0.00759396071198282	0.189138576779026	0	"model79"
0.247191011235955	0.0125466611999012	0.247191011235955	0.0125466611999012	1	0	"model80"
0.466292134831461	0.0214426517319821	0.608614232209738	0.0214426517319821	0.857677902621723	0	"model81"
0.21123595505618	0.0129981673756009	0.915355805243446	0.0129981673756009	0.295880149812734	0	"model82"
0.188389513108614	0.00755280073021432	0.948689138576779	0.00755280073021434	0.239700374531835	0	"model83"
0.00749063670411985	0	1	0	0.00749063670411985	0	"model84"
0.0228464419475655	0.00261874868456967	0.996629213483146	0.00261874868456967	0.0262172284644195	0	"model85"
0.18876404494382	0.0166983151843922	0.855430711610487	0.0166983151843922	0.333333333333333	0	"model86"
0.0112359550561798	0	1	0	0.0112359550561798	0	"model87"
0.188389513108614	0.00744890581282213	0.944943820224719	0.00744890581282214	0.243445692883895	0	"model88"
0.2	0.0128776998334358	0.883520599250936	0.0128776998334358	0.316479400749064	0	"model89"
0.460674157303371	0.020551907157496	0.47940074906367	0.020551907157496	0.9812734082397	0	"model90"
0.427340823970037	0.0158851349362472	0.440449438202247	0.0158851349362472	0.98689138576779	0	"model91"
0.117602996254682	0.00841192535726492	0.971535580524345	0.00841192535726491	0.146067415730337	0	"model92"
0.48314606741573	0.0194612450288638	0.533707865168539	0.0194612450288638	0.949438202247191	0	"model93"
0.26310861423221	0.0203087371847658	0.26310861423221	0.0203087371847658	1	0	"model94"
0.218913857677903	0.00708702470885642	0.926779026217229	0.00708702470885638	0.292134831460674	0	"model95"
0.0232209737827715	0.00281937323112015	0.991385767790262	0.00281937323112016	0.0318352059925094	0	"model96"
0.0363295880149813	0.00386814816100616	0.991385767790262	0.00386814816100617	0.0449438202247191	0	"model97"
0	0	1	0	0	0	"model98"
0.0228464419475655	0.00230200860356876	0.996629213483146	0.00230200860356877	0.0262172284644195	0	"model99"
0.143071161048689	0.0139356267289646	0.798501872659176	0.0139356267289646	0.344569288389513	0	"model100"
0.155056179775281	0.00908019802545228	0.956554307116105	0.0090801980254523	0.198501872659176	0	"model101"
0.17434456928839	0.0143285283576508	0.835393258426966	0.0143285283576508	0.338951310861423	0	"model102"
0	0	1	0	0	0	"model103"
0.278089887640449	0.00866069720693609	0.278089887640449	0.00866069720693609	1	0	"model104"
0	0	1	0	0	0	"model105"
0.200187265917603	0.0116262494857378	0.909925093632959	0.0116262494857378	0.290262172284644	0	"model106"
0.330149812734082	0.0211508266937579	0.648501872659176	0.0211508266937579	0.681647940074906	0	"model107"
0.46310861423221	0.0300021845596169	0.483707865168539	0.030002184559617	0.97940074906367	0	"model108"
0	0	1	0	0	0	"model109"
0	0	1	0	0	0	"model110"
0.143632958801498	0.0158912660627004	0.754119850187266	0.0158912660627004	0.389513108614232	0	"model111"
0.205992509363296	0.0113051000476123	0.876404494382023	0.0113051000476123	0.329588014981273	0	"model112"
0.241573033707865	0.0114421365666813	0.241573033707865	0.0114421365666813	1	0	"model113"
0.0205992509363296	0.00394791218497925	0.99438202247191	0.00394791218497926	0.0262172284644195	0	"model114"
0.208614232209738	0.00810043855056596	0.920224719101124	0.00810043855056596	0.288389513108614	0	"model115"
0.250187265917603	0.0232592009456662	0.250187265917603	0.0232592009456662	1	0	"model116"
0.161048689138577	0.016373129898382	0.728464419475655	0.016373129898382	0.432584269662921	0	"model117"
0.200187265917603	0.0133720045932343	0.87434456928839	0.0133720045932343	0.325842696629214	0	"model118"
0.204868913857678	0.0100729801517824	0.929588014981273	0.0100729801517824	0.275280898876405	0	"model119"
0.413857677902622	0.0218387711417427	0.415730337078652	0.0218387711417427	0.99812734082397	0	"model120"
0	0	1	0	0	0	"model121"
0.282584269662921	0.0125295687065856	0.282584269662921	0.0125295687065856	1	0	"model122"
0.14625468164794	0.0102740574714196	0.782958801498127	0.0102740574714196	0.363295880149813	0	"model123"
0.0750936329588015	0.00697619653979951	0.983333333333333	0.00697619653979948	0.0917602996254682	0	"model124"
0.484269662921348	0.0141575455703719	0.564794007490637	0.0141575455703719	0.919475655430712	0	"model125"
0.14812734082397	0.0162884273576115	0.809176029962547	0.0162884273576115	0.338951310861423	0	"model126"
0	0	1	0	0	0	"model127"
0.00561797752808989	0	1	0	0.00561797752808989	0	"model128"
0.204681647940075	0.00769842876070954	0.908801498127341	0.00769842876070956	0.295880149812734	0	"model129"
0	0	1	0	0	0	"model130"
0	0	1	0	0	0	"model131"
0.145880149812734	0.0155542228945623	0.767602996254682	0.0155542228945623	0.378277153558052	0	"model132"
0.164794007490637	0.00666484285395213	0.958801498127341	0.00666484285395215	0.205992509363296	0	"model133"
0	0	1	0	0	0	"model134"
0	0	1	0	0	0	"model135"
0.204494382022472	0.0074802258072136	0.940449438202247	0.0074802258072136	0.264044943820225	0	"model136"
0	0	1	0	0	0	"model137"
0.0222846441947566	0.00323752870908613	0.996067415730337	0.00323752870908614	0.0262172284644195	0	"model138"
0.0458801498127341	0.00501322671791792	0.987827715355805	0.00501322671791793	0.0580524344569288	0	"model139"
0.252247191011236	0.0206662927498616	0.252247191011236	0.0206662927498616	1	0	"model140"
0.0891385767790262	0.00425203155204155	0.982397003745318	0.00425203155204153	0.106741573033708	0	"model141"
0	0	1	0	0	0	"model142"
0.179775280898876	0.0135327611664662	0.758426966292135	0.0135327611664662	0.421348314606742	0	"model143"
0.482771535580524	0.0236182835976878	0.563295880149813	0.0236182835976878	0.919475655430712	0	"model144"
0	0	1	0	0	0	"model145"
0	0	1	0	0	0	"model146"
0.361048689138577	0.0192356931802861	0.647565543071161	0.019235693180286	0.713483146067416	0	"model147"
0	0	1	0	0	0	"model148"
0.128838951310861	0.00793520528442982	0.969662921348315	0.0079352052844298	0.159176029962547	0	"model149"
0	0	1	0	0	0	"model150"
0	0	1	0	0	0	"model151"
0.173970037453184	0.0177535376691287	0.83689138576779	0.0177535376691287	0.337078651685393	0	"model152"
0.262359550561798	0.0162405130683164	0.262359550561798	0.0162405130683164	1	0	"model153"
0.00561797752808989	0	1	0	0.00561797752808989	0	"model154"
0.188389513108614	0.0103778289341425	0.851310861423221	0.0103778289341425	0.337078651685393	0	"model155"
0.201685393258427	0.0121056790333067	0.939513108614232	0.0121056790333067	0.262172284644195	0	"model156"
0.291198501872659	0.0107122361434023	0.291198501872659	0.0107122361434023	1	0	"model157"
0.207116104868914	0.0096380819303964	0.88501872659176	0.00963808193039637	0.322097378277154	0	"model158"
0.183333333333333	0.00830235701281934	0.943632958801498	0.00830235701281936	0.239700374531835	0	"model159"
0.495505617977528	0.0156727638716357	0.598501872659176	0.0156727638716357	0.897003745318352	0	"model160"
0.489887640449438	0.0210427793250545	0.570411985018727	0.0210427793250545	0.919475655430712	0	"model161"
0.191947565543071	0.00980044848196478	0.937265917602996	0.00980044848196477	0.254681647940075	0	"model162"
0.131460674157303	0.00920803441427504	0.968539325842697	0.00920803441427502	0.162921348314607	0	"model163"
0.202059925093633	0.00791800023491965	0.934269662921348	0.00791800023491961	0.267790262172285	0	"model164"
0.402434456928839	0.016216502834802	0.634644194756554	0.016216502834802	0.767790262172285	0	"model165"
0	0	1	0	0	0	"model166"
0	0	1	0	0	0	"model167"
0.2	0.0100574951616094	0.941573033707865	0.0100574951616094	0.258426966292135	0	"model168"
0	0	1	0	0	0	"model169"
0.306554307116105	0.0194020906478395	0.306554307116105	0.0194020906478395	1	0	"model170"
0.403370786516854	0.0233761744592221	0.405243445692884	0.0233761744592221	0.99812734082397	0	"model171"
0.220224719101124	0.0169392578208097	0.220224719101124	0.0169392578208097	1	0	"model172"
0	0	1	0	0	0	"model173"
0.450936329588015	0.0152851005622603	0.585767790262172	0.0152851005622603	0.865168539325843	0	"model174"
0.156741573033708	0.0168203762676444	0.757865168539326	0.0168203762676444	0.398876404494382	0	"model175"
0.432584269662921	0.0156677907590651	0.434456928838951	0.0156677907590651	0.99812734082397	0	"model176"
0.214044943820225	0.0124547087761461	0.899438202247191	0.0124547087761461	0.314606741573034	0	"model177"
0	0	1	0	0	0	"model178"
0.177340823970037	0.0165164811894645	0.177340823970037	0.0165164811894645	1	0	"model179"
0.153932584269663	0.00836547593895179	0.955430711610487	0.00836547593895181	0.198501872659176	0	"model180"
0.467041198501873	0.0241630287388962	0.487640449438202	0.0241630287388962	0.97940074906367	0	"model181"
0	0	1	0	0	0	"model182"
0	0	1	0	0	0	"model183"
0.123033707865169	0.00483921284477261	0.973220973782772	0.00483921284477259	0.149812734082397	0	"model184"
0.21310861423221	0.0101730580711428	0.909737827715356	0.0101730580711428	0.303370786516854	0	"model185"
0.158988764044944	0.00627022422164678	0.956741573033708	0.0062702242216468	0.202247191011236	0	"model186"
0.369475655430712	0.0156938820190357	0.378838951310861	0.0156938820190357	0.99063670411985	0	"model187"
0.0438202247191011	0.00366114314572164	0.991385767790262	0.00366114314572165	0.052434456928839	0	"model188"
0.416292134831461	0.010956789986256	0.592322097378277	0.010956789986256	0.823970037453184	0	"model189"
0.157303370786517	0.0177656048324066	0.818352059925094	0.0177656048324066	0.338951310861423	0	"model190"
0	0	1	0	0	0	"model191"
0.179026217228464	0.0144031177651332	0.744569288389513	0.0144031177651332	0.434456928838951	0	"model192"
0.0277153558052434	0.00350898110425848	0.994007490636704	0.00350898110425848	0.0337078651685393	0	"model193"
0.170786516853933	0.0134403074030829	0.833707865168539	0.0134403074030829	0.337078651685393	0	"model194"
0.00749063670411985	0	1	0	0.00749063670411985	0	"model195"
0.171535580524345	0.0148559048995191	0.832584269662921	0.0148559048995191	0.338951310861423	0	"model196"
0.25187265917603	0.0118847894910485	0.25187265917603	0.0118847894910485	1	0	"model197"
0.184831460674157	0.0160377099444287	0.855243445692884	0.0160377099444287	0.329588014981273	0	"model198"
0	0	1	0	0	0	"model199"
0	0	1	0	0	0	"model200"
0.147565543071161	0.0202616761335015	0.758052434456929	0.0202616761335015	0.389513108614232	0	"model201"
0.204307116104869	0.0087145187329794	0.934644194756554	0.00871451873297938	0.269662921348315	0	"model202"
0.210299625468165	0.0145337334822034	0.910674157303371	0.0145337334822034	0.299625468164794	0	"model203"
0	0	1	0	0	0	"model204"
0.204494382022472	0.011935499028931	0.902996254681648	0.011935499028931	0.301498127340824	0	"model205"
0.197191011235955	0.012360496313076	0.93501872659176	0.012360496313076	0.262172284644195	0	"model206"
0.174531835205993	0.00748022580721361	0.947940074906367	0.00748022580721362	0.226591760299625	0	"model207"
0.336704119850187	0.0289949894440297	0.336704119850187	0.0289949894440297	1	0	"model208"
0.120224719101124	0.0048190409651982	0.972284644194757	0.00481904096519817	0.147940074906367	0	"model209"
0.0159176029962547	0.001324170002222	0.999063670411985	0.001324170002222	0.0168539325842697	0	"model210"
0	0	1	0	0	0	"model211"
0	0	1	0	0	0	"model212"
0.213857677902622	0.0153105715023779	0.888014981273408	0.0153105715023779	0.325842696629214	0	"model213"
0.171535580524345	0.01181738783141	0.832584269662921	0.01181738783141	0.338951310861423	0	"model214"
0.0563670411985019	0.0102740574714196	0.0563670411985019	0.0102740574714196	1	0	"model215"
0.0951310861423221	0.00513228584047302	0.979026217228464	0.005132285840473	0.116104868913858	0	"model216"
0	0	1	0	0	0	"model217"
0.215168539325843	0.0100050563820963	0.919288389513109	0.0100050563820963	0.295880149812734	0	"model218"
0.20936329588015	0.00841192535726493	0.943445692883895	0.00841192535726495	0.265917602996255	0	"model219"
0.273220973782772	0.0178847393874013	0.694569288389513	0.0178847393874013	0.578651685393258	0	"model220"
0.220224719101124	0.0209685802952627	0.220224719101124	0.0209685802952627	1	0	"model221"
0.417415730337079	0.018922199369392	0.419288389513109	0.018922199369392	0.99812734082397	0	"model222"
0.206367041198502	0.0105491286762934	0.904868913857678	0.0105491286762934	0.301498127340824	0	"model223"
