"","lon","lat","PC1","PC2"
"2865",-4.87527,57.2891,2.23841977119446,-0.352134227752686
"2867",-3.79193,57.2891,2.68396306037903,-1.78355932235718
"2868",-3.9586,54.9558,3.09743881225586,0.466394871473312
"2869",-2.7086,54.1225,1.98037958145142,0.0883229970932007
"2870",-2.12527,53.0391,6.45616674423218,-1.10286438465118
"2871",0.708067,52.6225,2.31703114509583,1.45581996440887
"2873",-2.37527,52.4558,1.54105174541473,1.20139169692993
"2874",-0.458599,52.4558,1.53875017166138,1.83939218521118
"2875",1.62473,52.4558,3.20160579681396,0.379791527986526
"2884",0.791401,52.1225,1.10876417160034,2.7985098361969
"2887",-3.29193,51.9558,0.0907685905694962,-0.0446425378322601
"2888",-0.625266,51.9558,3.1118803024292,0.684537351131439
"2890",-2.4586,51.6225,3.32986378669739,0.669844329357147
"2892",-1.87527,51.2058,1.04055571556091,0.644189715385437
"2893",-3.2086,51.0391,2.68256616592407,1.92457270622253
"2894",0.458067,51.0391,0.231593132019043,0.397970914840698
"2900",2.7914,50.7891,0.443728804588318,1.76837205886841
"2904",3.45807,50.3725,5.07929277420044,1.04385411739349
"2907",2.20807,50.1225,2.09645676612854,3.23650717735291
"2910",4.0414,50.1225,0.428454846143723,0.296574920415878
"2917",2.95807,49.9558,3.76625609397888,2.94609904289246
"2923",0.958067,49.7891,1.01525342464447,2.59314179420471
"2936",3.45807,49.6225,2.18770885467529,1.02534663677216
"2938",2.62473,49.5391,2.64897561073303,3.88480925559998
"2948",17.3747,49.3725,3.32928228378296,1.56473016738892
"2951",1.2914,49.2058,5.44441986083984,1.38977599143982
"2959",2.62473,49.0391,6.34089994430542,3.00918793678284
"2961",3.37473,49.0391,5.03137159347534,1.64029443264008
"2964",0.0414006,48.8725,2.69924807548523,1.88168263435364
"2969",5.37473,48.8725,2.40788769721985,2.27676200866699
"2970",1.70807,48.7891,2.91412734985352,1.16883456707001
"2982",2.95807,48.6225,5.11329793930054,3.79742789268494
"2994",1.2914,48.3725,3.64442014694214,3.7660186290741
"2995",2.2914,48.3725,2.65806436538696,3.4294638633728
"3003",-0.541933,48.2891,2.16282534599304,1.42611515522003
"3012",3.70807,48.2058,2.38411116600037,1.99114191532135
"3024",0.958067,47.9558,1.64150607585907,3.27457118034363
"3027",2.7914,47.9558,4.46022844314575,2.00345325469971
"3035",7.37473,47.7891,7.23060846328735,1.22309482097626
"3037",2.12473,47.7058,-0.487978160381317,1.12700951099396
"3040",-0.958599,47.6225,3.05707979202271,2.62654614448547
"3048",0.874734,47.4558,6.39571523666382,1.74421286582947
"3057",1.87473,47.2891,2.07747936248779,1.57718229293823
"3058",-0.208599,47.2058,3.61734867095947,2.73906803131104
"3066",-1.04193,46.9558,2.94914627075195,1.8679746389389
"3068",5.20807,46.8725,2.6798882484436,2.23629426956177
"3069",3.20807,46.6225,0.465156316757202,1.07644188404083
"3071",0.458067,46.5391,3.34774160385132,2.50176191329956
"3078",3.2914,46.1225,2.28906393051147,3.0519688129425
"3079",5.12473,46.0391,6.27801847457886,2.59416770935059
"3083",5.7914,45.7891,2.81434369087219,0.917073965072632
"3084",4.20807,45.7058,4.9651198387146,1.75578033924103
"3085",-1.12527,45.2058,-0.967437148094177,1.19270777702332
"3086",-0.458599,44.5391,1.01310062408447,0.954900741577148
"3087",1.5414,44.0391,2.00424909591675,2.39010524749756
"3088",5.7914,43.6225,0.00437733810395002,0.943037927150726
"3089",5.0414,43.5391,3.47342443466187,0.937651753425598
"3090",2.20807,42.8725,2.32164478302002,0.449306219816208
