"","lon","lat","PC1","PC2"
"2329",-1.7086,55.0391,5.98419141769409,3.23464250564575
"2333",-1.12527,54.5391,6.01449346542358,3.0920238494873
"2334",-2.7086,54.1225,5.37755012512207,1.47305917739868
"2336",-2.2086,53.7058,5.93810272216797,2.01770329475403
"2338",-1.29193,53.5391,5.75133657455444,3.28372049331665
"2359",-1.37527,52.9558,5.7266960144043,3.01566076278687
"2360",-2.87527,52.8725,5.5717248916626,2.90848612785339
"2362",-2.12527,52.7891,6.73366403579712,3.98533391952515
"2367",1.62473,52.5391,4.83374452590942,2.67324542999268
"2369",-1.54193,52.4558,6.10769176483154,3.6709246635437
"2370",-0.458599,52.4558,4.09422445297241,2.58038759231567
"2376",0.708067,52.3725,4.17681264877319,2.24373817443848
"2394",6.37473,52.2891,4.65967178344727,2.61174440383911
"2411",-1.12527,52.0391,5.14988899230957,2.82233428955078
"2423",5.37473,52.0391,4.73429346084595,2.66015625
"2434",-0.125266,51.8725,3.98004007339478,2.37367367744446
"2438",-2.87527,51.7891,3.63078761100769,1.32695889472961
"2450",7.87473,51.7058,5.74693441390991,3.313316822052
"2452",-2.12527,51.6225,5.25945091247559,2.64641952514648
"2469",-0.875266,51.5391,3.80425405502319,1.8107682466507
"2501",0.208067,51.4558,7.87897825241089,5.45687437057495
"2504",5.37473,51.4558,6.19857025146484,3.75638747215271
"2524",6.62473,51.3725,6.9533486366272,4.26306009292603
"2542",4.37473,51.2891,8.48810482025146,6.08699321746826
"2561",-0.375266,51.1225,3.84782719612122,1.69754612445831
"2569",-2.2086,51.0391,3.80729413032532,1.52880489826202
"2577",3.20807,50.9558,5.73997163772583,3.45693230628967
"2582",4.95807,50.9558,4.70915699005127,2.51345896720886
"2586",6.95807,50.9558,7.66993284225464,5.37083673477173
"2593",4.0414,50.8725,6.42226791381836,3.938880443573
"2623",8.20807,50.1225,5.16381216049194,3.16764163970947
"2632",8.2914,49.6225,4.73540544509888,3.31149315834045
"2644",8.87473,49.3725,5.00032520294189,2.79777216911316
"2648",2.70807,49.2058,5.4894962310791,3.02520775794983
"2657",2.12473,48.8725,5.52330541610718,3.68684148788452
"2672",6.20807,48.7058,6.74820518493652,4.49205732345581
"2676",7.37473,47.7891,6.59582710266113,4.54786205291748
"2677",13.3747,46.0391,5.41181087493896,2.37119626998901
"2678",9.20807,45.4558,5.56328773498535,4.38596200942993
"2681",11.4581,44.5391,5.4721155166626,3.6872091293335
"2685",26.1247,44.3725,4.67472124099731,4.40880823135376
"2687",4.45807,43.7058,4.40351247787476,1.81280374526978
"2689",1.45807,43.6225,3.49133467674255,2.60133838653564
"2691",6.95807,43.6225,3.13923096656799,1.29163801670074
"2697",5.45807,43.5391,2.89994263648987,1.52179944515228
"2709",-1.62527,42.7891,8.4298267364502,5.17446565628052
"2711",-6.79193,42.5391,4.82107257843018,1.50504183769226
"2712",-2.4586,42.5391,4.10690307617188,2.01525020599365
"2716",-7.87527,42.3725,5.00245094299316,0.832607746124268
"2718",2.95807,42.2891,4.65234661102295,2.28013920783997
"2720",12.2914,42.2891,3.74324107170105,2.08128476142883
"2724",1.5414,41.9558,4.82019805908203,2.3453049659729
"2731",12.5414,41.8725,6.26523399353027,4.17345523834229
"2732",-0.875266,41.7058,5.08121681213379,3.85419940948486
"2733",2.70807,41.7058,3.76209378242493,1.32785093784332
"2736",-4.7086,41.6225,5.28104448318481,4.29836082458496
"2739",-5.7086,41.5391,5.10188770294189,3.13260769844055
"2740",2.12473,41.5391,5.07615852355957,3.33266282081604
"2753",1.37473,41.2058,1.13509702682495,-0.140212535858154
"2756",14.3747,41.0391,5.64186525344849,2.61778593063354
"2757",-5.7086,40.9558,5.67033195495605,3.55321931838989
"2762",-3.87527,40.5391,1.27147710323334,1.29779231548309
"2764",-8.7086,40.4558,3.52718830108643,0.711321711540222
"2770",0.374734,40.4558,1.3405579328537,0.0328733958303928
"2780",-3.2086,40.1225,2.0318751335144,1.88215506076813
"2781",-0.0419328,40.0391,1.64648973941803,0.392271906137466
"2783",-4.04193,39.9558,4.4833517074585,3.08668804168701
"2787",-5.54193,39.8725,2.58947324752808,1.27126717567444
"2788",-4.7086,39.8725,3.46057820320129,2.20093083381653
"2793",-0.375266,39.6225,1.63480401039124,0.324803799390793
"2800",-1.29193,39.4558,-0.395494103431702,0.289993286132812
"2805",-1.87527,38.8725,11.1026678085327,7.74055862426758
"2806",-9.2086,38.7891,5.79732179641724,2.66528129577637
"2811",-3.37527,38.7058,1.41877794265747,1.52853286266327
"2813",-0.541933,38.5391,-0.752629995346069,0.36771360039711
"2819",-0.791933,38.1225,4.62211418151855,2.15708446502686
"2830",-5.62527,37.5391,4.19309949874878,1.88074243068695
"2832",-6.29193,37.3725,3.83312582969666,1.61994969844818
"2839",-8.62527,37.2058,1.86684358119965,-0.370135903358459
"2840",-3.62527,37.2058,5.62855052947998,4.0683798789978
"2844",-5.12527,36.8725,2.81987762451172,0.93301260471344
"2846",-4.37527,36.7891,0.503398954868317,-0.743452847003937
"2860",-5.29193,36.3725,2.84489321708679,-0.0966626480221748
