"body.mass"	"fd"	"fl"	"density"	"fat.perc"	"BMR"	"BMR.Act.M"	"BMR.Act.B"	"f.diam"	"f.dens"	"f.refl"	"Tb"	"Tairskin"	"Texinhaled"	"behav"	"TSS"
1266.90287122104	0.190330268169151	0.956952491984	812.868217113425	11.2355063707991	3.55841466578602	2.3927022946498	1.32522206900404	28.0033944926925	7890.78682831557	0.797074956060207	42.4117095603097	1.18414760087732	1.1679118492497	"Y"	0.0513157894736842
1603.02442225176	0.048100839860924	0.54583902112448	942.68265874052	31.4940176137796	3.16405180922844	2.40986866334484	1.42941698086296	18.4153738074933	6337.72095002895	0.768362355931671	44.5121858025737	1.18857298279645	2.83726143066089	"Y"	0.210526315789474
1571.71265140938	0.91057984380169	0.174846991028218	678.40524379354	28.6040949444997	3.27100503501377	2.48075311550546	1.3542127507656	29.9499431226156	9891.25597314926	0.774271504743975	43.1706991648611	0.845358068844841	1.6229250270208	"Y"	0.225438596491228
1264.36357325337	0.442009605221473	0.566464538671389	852.7771934075	18.700632065368	3.10921742546063	2.16675295841352	1.20577421405033	25.5333616135328	9993.4092391737	0.711654348871231	42.7670615727375	1.81119665474313	1.41594532721967	"Y"	0.317543859649123
1544.44726900129	0.00740004779128937	0.847432590916269	900.028284057763	13.5133804873732	2.85234767891458	2.43768486387598	1.31443346185128	22.6467265432068	6092.8680141052	0.871090281996219	43.9406300259256	1.88602755558217	1.64480962012764	"Y"	0.178070175438596
1578.57844532872	0.065933127961115	0.650463232576279	882.384334401688	23.0235347280636	3.35640921495618	2.44155650996949	1.30893913509003	24.5605353429717	7066.79215586371	0.787632208218601	39.0521705350651	1.00444102230116	2.38520832476398	"Y"	0.0153508771929825
1352.12884090983	0.634096198583505	0.120783402897465	701.596023816154	26.415727704484	2.97014233731055	2.0591650733684	1.24382788398578	28.6592066974062	5748.84318501559	0.590209076991938	44.5548890587289	0.577553671990733	1.28474632244785	"Y"	0.445614035087719
1555.30245124357	0.353905957104641	0.0191626556954521	986.105449578175	25.0047141163052	2.74623267797631	2.3648821447436	1.24066481440425	16.7879204188278	5045.13749985902	0.426659879795908	42.0002907483649	1.47201263447486	1.76596744031015	"Y"	0.207894736842105
1608.35330478209	0.739091154628994	0.952047259166275	968.461329007255	14.4346212726644	3.49505428621704	2.10149139105538	1.1874708740707	16.3873218524319	9539.7538331981	0.327286477385616	39.4967919515809	0.601085910990544	1.67409689078925	"Y"	0
1541.64613958327	0.826936780785671	0.575247804367974	957.437816421839	22.3572343128428	3.14494820823496	2.36571537387501	1.01374437804615	25.3297544210352	5219.06814738155	0.581810691868071	42.1203924205699	1.81380927097863	1.91369966787288	"Y"	0.0315789473684211
1330.13753044239	0.431967629189547	0.646300940490983	952.986642588305	8.87724169382325	2.79369064531313	2.13159542536207	1.15794731384577	28.3206593974008	8122.59684707672	0.517002754056565	42.8081901498253	1.76905069844544	1.64947879867454	"Y"	0.280263157894737
1498.44670491934	0.652647620278329	0.475390531821846	1014.23415292336	26.3054297538604	3.41454101179239	2.42082717114885	1.08244419352548	23.7834019117219	8671.46262725673	0.978910433699201	44.1382932464725	1.21116242476502	2.26067778853272	"Y"	0.0175438596491228
1431.33424176965	0.0931270892136338	0.949895870914886	969.013577542144	19.7208022555867	3.52035572988468	2.09405103596073	1.40241897698949	20.1606841475742	8930.64488147751	0.41596313459626	44.7224219267016	1.12840874460615	1.8685006992408	"Y"	0.0100877192982456
1385.93839825753	0.0576620541579942	0.197798829598571	805.890161894857	17.2126866856867	2.9562570081787	2.49254457440905	1.25549110157245	23.4589762120254	4970.11190596648	0.225023621890282	44.0109300467373	1.1654516355188	1.99551489597309	"Y"	0.292982456140351
1320.05129960816	0.813415640246036	0.512113358231148	977.75944099869	30.5900443566759	2.91855392012991	2.43209342643284	1.356385534123	20.6167453543871	4475.69690504002	0.534209543466817	41.3024349315101	1.78014653178257	1.9795687192402	"Y"	0.221929824561404
1525.93011774902	0.667188424497808	0.861125462606351	1002.48061153273	27.6071132899319	3.1612985683173	2.4773527545912	1.41109788611277	27.8886126004488	4980.10097216305	0.706846676656688	44.2915502768774	0.856534647855933	1.7447373353535	"Y"	0.0754385964912281
1508.28751798293	0.0299865366699936	0.989583402250828	757.608478630823	30.0652613633075	2.78343330892979	2.46987780582964	1.34459045861678	16.1409000377337	6474.20277789961	0.337980026184389	44.7394555587444	1.26457969852615	1.38173797391387	"Y"	0.236842105263158
1592.99234479284	0.0374691997627071	0.884720357283695	658.4388537598	8.09271790040665	3.02656468785676	2.13850711178546	1.23318862021895	16.5854558756032	4241.13252630891	0.278053594098717	40.2867846897751	1.42596135730126	2.92841141417406	"Y"	0.0960526315789474
1412.59951566717	0.18828209086354	0.763529217365187	848.275970994687	3.28447131876968	2.87348688469797	2.14983383459914	1.39324114667389	21.8803345567087	4118.24184359962	0.458603686058604	43.8519792949653	1.70440404244402	1.31192133228445	"Y"	0.302631578947368
1262.02837022837	0.307902480657277	0.532193412628918	651.259899108662	20.4376745575919	2.85511635487202	2.45000187441125	1.32679883095352	28.2431418982753	9684.03424901279	0.935719192978303	39.5300434255674	1.66916452604187	2.43763956205404	"Y"	0.289912280701754
