"TSS.MN"	"TSS.sd"	"speci.MN"	"speci.sd"	"sensi.MN"	"sensi.sd"	"model"
0.2325	0.042573465914816	0.3825	0.042573465914816	0.85	0	"model1"
0.35	0.0623609564462324	0.625	0.0623609564462323	0.725	0	"model2"
0.0625	0.0395284707521047	0.0625	0.0395284707521047	1	0	"model3"
0.1175	0.0540704273250278	0.1175	0.0540704273250278	1	0	"model4"
0.35	0.0687184270936277	0.575	0.0687184270936277	0.775	0	"model5"
0.14	0.0488762609953839	0.265	0.0488762609953839	0.875	0	"model6"
0.1675	0.0205818150587141	0.9675	0.0205818150587141	0.2	0	"model7"
0.0125	0.0176776695296637	0.0125	0.0176776695296637	1	0	"model8"
0.2675	0.0833749895885384	0.5925	0.0833749895885384	0.675	0	"model9"
0	0	0	0	1	0	"model10"
0.0425	0.0237170824512628	0.0425	0.0237170824512628	1	0	"model11"
0	0	0	0	1	0	"model12"
0.075	0.0408248290463863	0.075	0.0408248290463863	1	0	"model13"
0	0	0	0	1	0	"model14"
0.0025	0.00790569415042095	0.0025	0.00790569415042095	1	0	"model15"
0	0	0	0	1	0	"model16"
0.16	0.0555277708298589	0.16	0.0555277708298589	1	0	"model17"
0.15	0.0634647758821992	0.15	0.0634647758821992	1	0	"model18"
0	0	0	0	1	0	"model19"
0.165	0.0567646212197547	0.215	0.0567646212197547	0.95	0	"model20"
0.225	0.0565194165260439	0.425	0.0565194165260439	0.8	0	"model21"
0.3425	0.0799739540934005	0.5425	0.0799739540934005	0.8	0	"model22"
0.1325	0.0540704273250278	0.1325	0.0540704273250278	1	0	"model23"
0.195	0.0864420165325996	0.395	0.0864420165325996	0.8	0	"model24"
0	0	0	0	1	0	"model25"
0	0	1	0	0	0	"model26"
0.155	0.0550252467307306	0.155	0.0550252467307306	1	0	"model27"
0.2075	0.073645170317619	0.2575	0.073645170317619	0.95	0	"model28"
0.18	0.0387298334620742	0.23	0.0387298334620742	0.95	0	"model29"
0.05	0.0372677996249965	0.05	0.0372677996249965	1	0	"model30"
0	0	0	0	1	0	"model31"
0	0	0	0	1	0	"model32"
0.0025	0.00790569415042095	0.0025	0.00790569415042095	1	0	"model33"
0.09	0.035746017649212	0.09	0.035746017649212	1	0	"model34"
0.0025	0.00790569415042095	0.0025	0.00790569415042095	1	0	"model35"
0.44	0.114987922071069	0.715	0.114987922071069	0.725	0	"model36"
0.0975	0.0299304749934466	0.0975	0.0299304749934466	1	0	"model37"
0	0	0	0	1	0	"model38"
0.215	0.0747217059048663	0.24	0.0747217059048663	0.975	0	"model39"
0.1875	0.0699702317656111	0.3375	0.0699702317656111	0.85	0	"model40"
0	0	0	0	1	0	"model41"
0.1875	0.0338501600193165	0.1875	0.0338501600193165	1	0	"model42"
0.2225	0.0923835603461039	0.4225	0.0923835603461039	0.8	0	"model43"
0.005	0.0105409255338946	0.005	0.0105409255338946	1	0	"model44"
0.13	0.0654047229011619	0.18	0.0654047229011619	0.95	0	"model45"
0.3075	0.0646034914777144	0.5075	0.0646034914777143	0.8	0	"model46"
0.1775	0.047798767999	0.1775	0.047798767999	1	0	"model47"
0	0	0	0	1	0	"model48"
0.18	0.053748384988657	0.305	0.053748384988657	0.875	0	"model49"
0	0	0	0	1	0	"model50"
0	0	0	0	1	0	"model51"
0	0	0	0	1	0	"model52"
0.2475	0.0671337802037428	0.4475	0.0671337802037428	0.8	0	"model53"
0.04	0.0316227766016838	0.04	0.0316227766016838	1	0	"model54"
0.1875	0.0648181216087669	0.3375	0.0648181216087668	0.85	0	"model55"
0.185	0.0316227766016838	0.96	0.0316227766016838	0.225	0	"model56"
0.065	0.035746017649212	0.065	0.035746017649212	1	0	"model57"
0.0475	0.0342580079851574	0.0475	0.0342580079851574	1	0	"model58"
0.06	0.0316227766016838	0.06	0.0316227766016838	1	0	"model59"
0	0	0	0	1	0	"model60"
0.345	0.0453382350291181	0.795	0.0453382350291181	0.55	0	"model61"
0.155	0.0797565740933693	0.155	0.0797565740933693	1	0	"model62"
0.17	0.0674948557710553	0.17	0.0674948557710553	1	0	"model63"
0.21	0.0614636297152859	0.21	0.0614636297152859	1	0	"model64"
0.02	0.0283823106098773	0.02	0.0283823106098773	1	0	"model65"
0.135	0.0459468291736341	0.135	0.0459468291736341	1	0	"model66"
